date,open,high,low,close,volume,source
2019-01-02,60.51764679,60.54901886,58.50980377,59.91372681,2574608,yfinance
2019-01-03,58.4313736,59.19215775,57.68627548,57.85882568,1912245,yfinance
2019-01-04,58.58823395,59.59215546,58.06274414,58.4313736,2518380,yfinance
2019-01-07,58.16470718,59.06666565,57.81960678,58.15686417,1649978,yfinance
2019-01-08,58.38431549,59.24705887,58.21960831,59.11372375,1875525,yfinance
2019-01-09,58.87842941,60.47058868,58.63529587,59.91372681,2820938,yfinance
2019-01-10,60.15686417,62.33725357,59.88235474,62.33725357,4417365,yfinance
2019-01-11,61.96078491,62.75294113,61.90588379,62.55686188,1938382,yfinance
2019-01-14,62.38431549,63.25490189,61.97647095,62.69804001,1855507,yfinance
2019-01-15,62.7372551,63.94509888,62.54117584,63.63921738,2436398,yfinance
2019-01-16,63.55294037,64.06274414,62.55686188,62.72941208,2064225,yfinance
2019-01-17,62.03137207,62.54117584,60.86274338,61.3960762,2645753,yfinance
2019-01-18,61.85882568,62.28235245,61.19215775,62.19607925,1725967,yfinance
2019-01-22,61.71764755,61.88235474,60.22745132,60.76862717,2331083,yfinance
2019-01-23,60.54901886,61.17647171,59.66274643,60.31372452,1840080,yfinance
2019-01-24,60.4784317,60.91764832,59.68627548,60.07843018,1494938,yfinance
2019-01-25,60.57254791,61.13725662,60.36862564,60.58823395,1241340,yfinance
2019-01-28,60.24313736,60.58039093,59.62352753,60.09411621,1259190,yfinance
2019-01-29,60.29803848,61.27058792,59.70980453,60.20392227,1749682,yfinance
2019-01-30,60.67451096,61.29411697,60.20392227,61.02745056,1277168,yfinance
2019-01-31,60.8705864,61.8666687,60.86274338,60.94117737,2708100,yfinance
2019-02-01,61.0431366,61.33333206,60.16470718,60.58039093,1638630,yfinance
2019-02-04,60.26666641,61.8666687,60.26666641,61.5215683,2246040,yfinance
2019-02-05,61.67843246,62.71372604,61.59999847,62.48627472,2777588,yfinance
2019-02-06,62.26666641,63.8274498,62.11764526,63.34117508,2035282,yfinance
2019-02-07,63.05097961,63.45098114,62.10980225,62.50196075,2482425,yfinance
2019-02-08,61.81999969,62.45000076,57.77999878,59.15000153,5749600,yfinance
2019-02-11,60.04999924,60.79000092,59.41999817,60.38999939,3426500,yfinance
2019-02-12,60.75,61.61000061,60.38999939,61.00999832,3339200,yfinance
2019-02-13,61.0,62.45000076,60.47999954,62.09000015,3184900,yfinance
2019-02-14,61.95999908,62.52999878,61.13999939,62.36999893,1671300,yfinance
2019-02-15,63.18999863,63.18999863,62.11999893,62.38999939,2440000,yfinance
2019-02-19,62.45999908,63.77000046,61.95999908,63.11000061,2288300,yfinance
2019-02-20,59.00999832,60.22000122,57.75999832,60.16999817,4887800,yfinance
2019-02-21,60.02999878,61.86000061,59.50999832,59.97999954,3789200,yfinance
2019-02-22,60.11000061,61.36999893,59.86999893,59.93999863,2341900,yfinance
2019-02-25,60.36999893,60.70000076,59.81000137,59.83000183,1443000,yfinance
2019-02-26,59.81999969,59.95000076,58.45999908,58.49000168,1995200,yfinance
2019-02-27,58.43999863,58.59000015,57.90000153,58.40000153,2632100,yfinance
2019-02-28,58.45000076,59.40000153,58.13999939,59.29999924,3103100,yfinance
2019-03-01,59.72999954,61.09000015,59.54999924,60.06999969,1692700,yfinance
2019-03-04,60.09999847,60.13000107,58.97999954,59.75999832,1606400,yfinance
2019-03-05,59.86999893,60.00999832,58.83000183,58.86999893,1747100,yfinance
2019-03-06,58.75,58.88000107,57.52000046,57.70000076,1037800,yfinance
2019-03-07,57.65000153,57.99000168,56.58000183,57.40000153,3897200,yfinance
2019-03-08,57.15999985,58.65000153,56.90000153,58.56999969,2496600,yfinance
2019-03-11,58.79000092,60.00999832,58.79000092,59.93000031,1963400,yfinance
2019-03-12,60.11999893,60.49000168,59.59999847,59.70999908,983900,yfinance
2019-03-13,59.93999863,60.59000015,59.77999878,60.15000153,1118600,yfinance
2019-03-14,60.11999893,60.15000153,59.00999832,59.09999847,1710500,yfinance
2019-03-15,59.09999847,59.74000168,58.86999893,59.29000092,2136400,yfinance
2019-03-18,59.54999924,60.0,59.50999832,59.77999878,1379200,yfinance
2019-03-19,60.0,60.86999893,59.95999908,60.5,1051200,yfinance
2019-03-20,60.38000107,60.68000031,59.66999817,60.11999893,768200,yfinance
2019-03-21,59.84999847,61.43000031,59.65999985,61.22000122,916000,yfinance
2019-03-22,61.0,61.04999924,59.75,59.79999924,1159200,yfinance
2019-03-25,59.86000061,60.0,58.63999939,58.86999893,986700,yfinance
2019-03-26,59.09999847,59.61999893,58.31000137,59.34000015,1191900,yfinance
2019-03-27,59.20000076,59.75999832,58.59999847,58.79000092,1114700,yfinance
2019-03-28,58.81000137,59.54000092,58.68999863,58.88999939,922300,yfinance
2019-03-29,59.29999924,60.11999893,59.20999908,60.11000061,1939900,yfinance
2019-04-01,60.61999893,61.02000046,59.93999863,60.99000168,1295900,yfinance
2019-04-02,60.95999908,61.20999908,60.50999832,60.66999817,1151300,yfinance
2019-04-03,60.95000076,61.06999969,60.08000183,60.56000137,2687400,yfinance
2019-04-04,60.61000061,61.56000137,60.31000137,61.36000061,1764000,yfinance
2019-04-05,61.61000061,63.02000046,61.38999939,62.72999954,1882200,yfinance
2019-04-08,62.65000153,63.0,60.86999893,61.63000107,1550000,yfinance
2019-04-09,61.54000092,62.02000046,61.41999817,61.99000168,962000,yfinance
2019-04-10,62.00999832,62.15999985,61.50999832,61.84000015,1014100,yfinance
2019-04-11,61.93000031,62.00999832,60.56000137,60.93000031,1565000,yfinance
2019-04-12,61.36999893,62.11000061,60.50999832,61.77999878,1237000,yfinance
2019-04-15,61.97000122,62.34000015,61.36999893,61.88999939,874700,yfinance
2019-04-16,62.13999939,62.27999878,61.20000076,61.33000183,1429500,yfinance
2019-04-17,61.43999863,61.43999863,59.79000092,60.72999954,1921100,yfinance
2019-04-18,61.02999878,62.09999847,60.11000061,61.5,1792600,yfinance
2019-04-22,61.33000183,62.68999863,61.25,61.40000153,1114700,yfinance
2019-04-23,61.31999969,63.45000076,61.04999924,63.25999832,1415300,yfinance
2019-04-24,63.20000076,64.55999756,63.02999878,64.18000031,1018600,yfinance
2019-04-25,63.77999878,64.12000275,62.93999863,63.81999969,1149500,yfinance
2019-04-26,64.06999969,64.75,64.05999756,64.47000122,801300,yfinance
2019-04-29,64.33999634,64.76000214,63.29000092,63.49000168,1417700,yfinance
