date,open,high,low,close,volume,source
2019-01-02,28.77348253,29.6325443,28.55360326,29.58652496,2704500,yfinance
2019-01-03,29.38199543,29.44335554,28.6916759,28.90132904,2962050,yfinance
2019-01-04,29.24903921,30.20014567,29.1467714,30.18480492,3854850,yfinance
2019-01-07,30.04674277,30.54274989,29.56607642,30.14901352,4571550,yfinance
2019-01-08,30.42514424,30.77797293,30.15924262,30.440485,4449450,yfinance
2019-01-09,30.58365409,30.76262568,29.81663383,29.98026466,5207250,yfinance
2019-01-10,29.57118391,30.49672033,29.43823461,30.25127411,4232100,yfinance
2019-01-11,30.1950253,30.53251308,29.87798991,30.39444923,2878800,yfinance
2019-01-14,30.22570776,30.84955244,29.99560229,30.66546631,3319200,yfinance
2019-01-15,30.6859218,30.7779634,30.3126379,30.46092796,2098950,yfinance
2019-01-16,30.51718208,30.89046605,30.40468515,30.71149445,2283600,yfinance
2019-01-17,30.58366092,31.63703537,30.50696005,31.36602211,3676650,yfinance
2019-01-18,31.63702041,32.30177269,31.40691498,32.20461655,3367050,yfinance
2019-01-22,31.90292193,32.00007807,31.41714119,31.72906494,3508200,yfinance
2019-01-23,31.97962285,31.97962285,31.30975893,31.50918579,2850150,yfinance
2019-01-24,31.2739775,31.66771388,31.21261447,31.59612465,3752550,yfinance
2019-01-25,31.98985609,32.35291086,31.91826688,32.05632782,3333600,yfinance
2019-01-28,31.58587637,31.62166949,31.17168496,31.34554482,6590100,yfinance
2019-01-29,32.60859769,33.22221351,31.91316643,33.15573883,5888850,yfinance
2019-01-30,33.23753397,33.33469012,32.53698858,33.10969925,4264500,yfinance
2019-01-31,33.05857905,33.52390762,32.80802111,33.5034523,3718950,yfinance
2019-02-01,33.49832615,33.68752391,33.10970444,33.21708679,3028500,yfinance
2019-02-04,33.18129319,33.37049389,32.8182384,33.36537933,3088050,yfinance
2019-02-05,33.45742155,33.54946609,33.09947839,33.52901077,2964750,yfinance
2019-02-06,33.22220523,33.68753081,32.96141821,33.52390289,3180750,yfinance
2019-02-07,33.61082774,33.78979933,33.29379227,33.69775772,3771450,yfinance
2019-02-08,33.55457464,33.7335462,33.21197226,33.72332001,2302500,yfinance
2019-02-11,33.83638112,34.01622246,33.56918298,33.58459854,1567350,yfinance
2019-02-12,33.93399068,34.4375526,33.85177343,34.30395508,2659500,yfinance
2019-02-13,34.47353526,34.78184053,34.32966162,34.64824295,1684800,yfinance
2019-02-14,34.44270323,34.71503785,34.262859,34.36048889,2368800,yfinance
2019-02-15,34.69448635,35.06445091,34.4272912,34.99251556,2900400,yfinance
2019-02-19,34.93085101,35.23401675,34.78697444,35.05417252,2349000,yfinance
2019-02-20,35.10041708,35.4909337,34.94112497,35.47552109,1937550,yfinance
