date,open,high,low,close,volume,source
2019-01-02,44.57580684,47.85536878,44.50584125,47.36561966,4282700,yfinance
2019-01-03,46.80590906,47.12074754,45.52906706,45.6689949,4240600,yfinance
2019-01-04,46.9196,48.40633205,46.78841619,48.24891281,4072000,yfinance
2019-01-07,48.3101378,49.02726845,47.29566005,48.51128387,3223900,yfinance
2019-01-08,49.00977505,49.61321325,48.42382491,49.48203278,3856700,yfinance
2019-01-09,49.74439752,50.40905396,49.57823091,49.77937698,4145500,yfinance
2019-01-10,49.37708373,50.28661637,48.98353563,49.61321259,3087200,yfinance
2019-01-11,49.39457424,49.89306738,48.56375123,49.81435776,2288600,yfinance
2019-01-14,49.062245,49.062245,48.1702071,48.80862808,2868600,yfinance
2019-01-15,49.16719281,49.71815681,48.82611891,49.49951935,4092300,yfinance
2019-01-16,49.69191944,50.62768746,49.50826478,49.65693665,2595200,yfinance
2019-01-17,49.26338527,50.21664123,48.95729088,49.89305878,3944800,yfinance
2019-01-18,50.37406417,50.90754005,49.38582536,50.46152115,8034100,yfinance
2019-01-22,50.26911541,50.2866068,48.81736307,49.89305878,6412700,yfinance
2019-01-23,50.15542571,50.42653733,49.65693263,50.10295486,6251300,yfinance
2019-01-24,48.65121292,50.40905679,48.31888302,49.29837799,7920500,yfinance
2019-01-25,49.76188002,50.28660852,49.28962238,49.80560684,4404800,yfinance
2019-01-28,49.31586374,50.19041355,48.80862658,49.20217133,2881400,yfinance
2019-01-29,49.23714622,49.72689524,49.08847438,49.2109108,2070300,yfinance
2019-01-30,49.83184655,51.72087396,49.53449948,51.60718155,5517300,yfinance
2019-01-31,52.07069194,52.16689295,50.80259416,51.03872299,5201600,yfinance
2019-02-01,51.02124495,52.42052355,51.02124495,52.37679672,3816700,yfinance
2019-02-04,52.29808343,52.43801128,51.44977229,51.68589783,1738300,yfinance
2019-02-05,51.69464291,52.21062746,51.60718592,52.16690063,2307700,yfinance
2019-02-06,52.25436189,53.53120408,52.25436189,53.22511292,3979100,yfinance
2019-02-07,52.81406092,53.08517255,51.64216407,51.99198532,3765000,yfinance
2019-02-08,51.63342031,52.28933265,51.09119704,51.60718155,2328600,yfinance
2019-02-11,52.05319907,52.42925572,51.35355997,52.12316132,2631500,yfinance
2019-02-12,52.47297754,53.42623676,52.34179376,52.58666992,2796500,yfinance
