date,open,high,low,close,volume,source
2019-01-02,65.46210221,67.98427187,65.37422315,67.89639282,3290800,yfinance
2019-01-03,67.31634119,68.0896925,66.77148736,66.92967224,3599200,yfinance
2019-01-04,68.26545698,69.96154802,68.24788386,69.90003204,2851300,yfinance
2019-01-07,69.59247968,70.74371059,69.11792479,70.28673553,2665400,yfinance
2019-01-08,70.89309264,71.32371128,69.33761305,70.3218689,3117700,yfinance
2019-01-09,70.91946364,71.12159146,70.11975567,70.80522156,1903900,yfinance
2019-01-10,70.30427305,70.63821594,69.92638732,70.2603302,3485200,yfinance
2019-01-11,69.75065708,71.20946784,69.46065023,71.13037872,1832300,yfinance
2019-01-14,70.4888211,71.75430016,70.2339673,71.5345993,2452900,yfinance
2019-01-15,71.18308554,71.73672935,70.7612569,71.64006042,2829300,yfinance
2019-01-16,72.41343116,74.09194285,72.20252013,73.48557281,3767800,yfinance
2019-01-17,73.11647427,73.87224608,72.2640402,73.51194,2312200,yfinance
2019-01-18,73.72284169,74.91801526,72.88798086,74.67195129,2671600,yfinance
2019-01-22,73.81950188,73.96011368,72.76494025,73.29222107,4800800,yfinance
2019-01-23,70.10214074,70.81397602,68.29180797,68.72241974,8586700,yfinance
2019-01-24,68.72243698,71.04247788,68.72243698,70.46247101,5529200,yfinance
2019-01-25,71.16552573,71.44674264,69.90004627,69.97035217,3486900,yfinance
2019-01-28,69.197001,69.90883655,68.93336391,69.84732056,3848600,yfinance
2019-01-29,69.95276312,70.30428589,69.32002347,69.91761017,2454200,yfinance
2019-01-30,70.21640536,71.40278882,69.59245564,71.07762909,2720900,yfinance
2019-01-31,70.55035743,71.0161223,70.21641445,70.82278442,3220200,yfinance
2019-02-01,71.13036186,71.48187792,70.68217017,71.07762909,2438600,yfinance
2019-02-04,71.05127075,71.72795328,70.56793278,71.5258255,3282300,yfinance
2019-02-05,71.67523381,71.71038677,70.74370396,71.06007385,2305700,yfinance
2019-02-06,70.90187715,71.35885209,69.94397771,70.42732239,3552900,yfinance
2019-02-07,70.22518696,70.33063908,68.86303893,69.45183563,3395600,yfinance
2019-02-08,68.81590282,69.41652286,67.85313034,68.74523926,3187500,yfinance
2019-02-11,68.96604924,69.24869671,68.67456715,68.93071747,2649200,yfinance
2019-02-12,69.61967856,70.94458998,69.56668426,70.47645569,2113800,yfinance
2019-02-13,70.73262779,71.22725938,70.44114557,70.65312958,1809800,yfinance
2019-02-14,70.176132,71.07707545,69.35468673,70.31745911,2087800,yfinance
2019-02-15,70.90043892,72.17235631,70.71495209,72.04869843,2704700,yfinance
2019-02-19,72.03102538,72.94079688,71.66887967,72.60514832,2952500,yfinance
2019-02-20,72.79063264,73.15277157,72.26949734,73.0644455,2167500,yfinance
2019-02-21,73.29408568,73.29408568,72.0928324,72.49030304,1736900,yfinance
2019-02-22,72.4903292,72.81714315,71.56288839,71.72187805,2096600,yfinance
2019-02-25,72.41965718,72.98495218,71.88969395,71.9161911,2514300,yfinance
2019-02-26,71.68654713,72.13701218,70.88276426,71.45689392,2682600,yfinance
2019-02-27,71.28907927,72.71998629,71.10359245,72.65815735,2676400,yfinance
2019-02-28,72.80831444,74.08023182,72.34901468,73.82408142,4649900,yfinance
2019-03-01,74.19503705,75.50228591,74.02721279,74.42469025,3081600,yfinance
2019-03-04,74.45117525,75.00763551,72.87894842,73.58556366,2918400,yfinance
2019-03-05,73.57675283,73.81523393,72.1281835,73.28527069,1963800,yfinance
2019-03-06,73.09977056,73.71805977,72.86128277,72.87895203,1713300,yfinance
2019-03-07,72.62281387,72.6846428,71.37739388,71.79253387,3035600,yfinance
2019-03-08,71.05060188,71.92504174,70.73262253,71.87204742,2111600,yfinance
2019-03-11,72.39314682,73.54140588,72.30482075,73.17926025,2926600,yfinance
2019-03-12,73.30293279,74.22153888,73.08211422,73.26760101,2153200,yfinance
2019-03-13,73.62973605,74.48651308,73.48840894,73.96537781,1779500,yfinance
2019-03-14,73.85939145,74.15086681,73.47958327,73.49724579,1794900,yfinance
2019-03-15,73.4089232,74.65433638,73.24993357,74.48651886,2993500,yfinance
2019-03-18,74.67201854,75.62595651,74.52186351,74.98999786,2529600,yfinance
2019-03-19,75.41396039,75.84676966,74.33637136,74.55718994,2342100,yfinance
2019-03-20,74.30986496,74.39819779,73.12628063,73.26760101,2462100,yfinance
2019-03-21,72.60514581,73.76223974,71.96919396,73.21460724,2569500,yfinance
2019-03-22,72.55214009,72.66696331,70.37928643,70.6619339,3119800,yfinance
