date,open,high,low,close,volume,source
2019-01-02,67.93551254,67.93551254,65.58328766,65.92255402,845700,yfinance
2019-01-03,65.93009281,67.38515403,65.93009281,66.69155121,711800,yfinance
2019-01-04,66.83482138,67.72444471,66.13367752,66.22414398,831200,yfinance
2019-01-07,66.38245183,66.94034928,66.05826701,66.11857605,864300,yfinance
2019-01-08,66.28443691,67.27960796,65.97533368,67.16651917,1063500,yfinance
2019-01-09,67.37764845,67.37764845,66.12614191,66.72927856,520200,yfinance
2019-01-10,66.75188387,68.10139745,66.61617843,67.82998657,948300,yfinance
2019-01-11,67.94307534,68.19940463,67.15900012,67.64904785,673800,yfinance
2019-01-14,67.61889955,68.73469484,67.1665442,67.87522888,780300,yfinance
2019-01-15,68.02598982,69.20964026,67.82996963,69.04377747,483300,yfinance
2019-01-16,68.87038486,69.76754881,68.40295953,69.36797333,746000,yfinance
2019-01-17,69.17948626,69.93340392,68.68189784,69.4659729,497600,yfinance
2019-01-18,69.45841258,69.67704933,69.10407621,69.60919952,549600,yfinance
2019-01-22,69.72231108,69.87309232,69.08147643,69.6242981,677500,yfinance
2019-01-23,69.64692213,69.97110701,68.96085995,69.45844269,692000,yfinance
2019-01-24,69.511206,69.67706881,69.24733597,69.38304138,522900,yfinance
2019-01-25,69.39058318,70.28020626,69.39058318,70.22743225,835300,yfinance
2019-01-28,70.25004989,71.57694662,69.85801523,71.44877625,898200,yfinance
2019-01-29,71.60712068,72.8133881,71.36586719,72.79077148,694900,yfinance
2019-01-30,72.57209133,73.63511188,72.42130439,73.5295639,1332600,yfinance
2019-01-31,73.4843681,74.43430613,72.89631314,74.34383392,998100,yfinance
2019-02-01,74.38906042,74.38906042,72.33840329,73.59745026,709500,yfinance
2019-02-04,73.26571126,73.89899927,73.03953368,73.89146423,397900,yfinance
2019-02-05,74.26843056,74.26843056,73.26571868,73.90654755,710400,yfinance
2019-02-06,73.89899177,74.1100935,73.54465537,74.07239532,678900,yfinance
2019-02-07,74.13275197,75.2787047,73.86888185,75.09022522,710000,yfinance
2019-02-08,75.18067051,75.87427338,75.06004092,75.67825317,776700,yfinance
2019-02-11,75.5350293,75.82151601,75.19576283,75.36162567,654900,yfinance
2019-02-12,75.21084999,75.55011074,73.9216511,74.63787079,704200,yfinance
2019-02-13,74.43427319,75.18064986,74.23825304,74.87908173,675600,yfinance
2019-02-14,74.97712402,75.12791103,74.2609044,74.62278748,665600,yfinance
2019-02-15,74.89418689,75.23345333,74.31367275,75.18067932,802700,yfinance
2019-02-19,75.1203702,75.18822579,74.58508924,74.72079468,731100,yfinance
2019-02-20,74.66801698,74.84895564,72.11223619,72.37610626,1672500,yfinance
2019-02-21,70.92858753,70.92858753,68.60651935,69.5715332,2699300,yfinance
2019-02-22,70.02388416,71.2980071,69.48106817,71.29046631,1418200,yfinance
2019-02-25,71.29047668,71.33571566,69.4584559,70.47624969,1393600,yfinance
2019-02-26,70.67977721,70.71747539,69.87308558,70.48375702,935300,yfinance
2019-02-27,70.21235007,71.38092475,69.79015802,71.13967133,1030900,yfinance
2019-02-28,71.15474846,72.78321341,70.63454918,72.33086395,1764000,yfinance
2019-03-01,72.2177779,72.31578513,71.29799738,72.05945587,1130300,yfinance
2019-03-04,72.36855365,72.74551248,71.82573202,72.60227203,918100,yfinance
2019-03-05,72.45905402,73.77086963,72.45905402,73.73317719,979500,yfinance
2019-03-06,73.92164855,74.0196558,73.19034731,73.31851196,622500,yfinance
2019-03-07,73.55220605,73.95932228,72.78321256,73.07723999,703700,yfinance
2019-03-08,73.07724759,73.57483031,72.60981651,73.17525482,469200,yfinance
2019-03-11,73.37126589,74.58507378,73.37126589,74.55491638,709700,yfinance
2019-03-12,74.63784687,75.15805188,74.40413424,75.1203537,523500,yfinance
