date,open,high,low,close,volume,source
2019-01-02,42.65000153,43.47999954,42.5,43.22999954,1463600,yfinance
2019-01-03,42.68999863,42.93000031,41.43000031,41.52999878,1823400,yfinance
2019-01-04,42.13000107,43.49000168,41.77999878,43.25999832,1775500,yfinance
2019-01-07,42.93000031,43.72999954,42.79999924,43.41999817,1720200,yfinance
2019-01-08,44.15999985,44.24000168,43.27999878,43.66999817,1468800,yfinance
2019-01-09,43.66999817,44.16999817,43.41999817,43.84999847,1177800,yfinance
2019-01-10,43.63999939,44.36000061,43.29000092,44.31999969,928800,yfinance
2019-01-11,44.02999878,44.58000183,43.79999924,44.45000076,1221900,yfinance
2019-01-14,44.15000153,44.54999924,43.91999817,44.38000107,1053000,yfinance
2019-01-15,44.66999817,45.33000183,44.43999863,45.27000046,1533000,yfinance
2019-01-16,45.11999893,45.45999908,44.97000122,45.36999893,1022200,yfinance
2019-01-17,45.13999939,45.77000046,44.99000168,45.74000168,1263100,yfinance
2019-01-18,46.04999924,46.63000107,45.63000107,46.61999893,1924700,yfinance
2019-01-22,46.22000122,46.59999847,45.40999985,45.77999878,1685000,yfinance
2019-01-23,45.56999969,46.22999954,45.16999817,45.47999954,1088500,yfinance
2019-01-24,45.47999954,46.13000107,45.24000168,45.93999863,1194900,yfinance
2019-01-25,46.47999954,46.74000168,46.22000122,46.59000015,1536200,yfinance
2019-01-28,45.95999908,46.45999908,45.75999832,46.45999908,1086200,yfinance
2019-01-29,46.45000076,46.58000183,45.97000122,46.29999924,1020000,yfinance
2019-01-30,46.52999878,47.59000015,46.27999878,47.47999954,1633100,yfinance
2019-01-31,47.5,48.16999817,47.47999954,48.02999878,2044600,yfinance
2019-02-01,48.04999924,48.81000137,48.0,48.68000031,1532900,yfinance
2019-02-04,49.02999878,51.00999832,48.75,49.68999863,2103600,yfinance
2019-02-05,49.90000153,50.20999908,49.68999863,50.08000183,1369500,yfinance
2019-02-06,50.09000015,50.58000183,49.75999832,50.47999954,1402400,yfinance
2019-02-07,50.11999893,50.61999893,49.95999908,50.58000183,1393700,yfinance
2019-02-08,50.20000076,50.90999985,49.97000122,50.90999985,1295600,yfinance
2019-02-11,51.0,51.43999863,50.70000076,50.84000015,1497700,yfinance
2019-02-12,51.31000137,52.18000031,50.97999954,52.13000107,1878500,yfinance
2019-02-13,52.25,52.36999893,51.20000076,51.36000061,1872200,yfinance
2019-02-14,51.31999969,51.90000153,51.00999832,51.65999985,2029100,yfinance
2019-02-15,52.09000015,52.59999847,51.70000076,52.58000183,2098200,yfinance
2019-02-19,52.34000015,52.77000046,52.13999939,52.63999939,3014800,yfinance
2019-02-20,57.0,57.25,54.90999985,55.06999969,4325400,yfinance
2019-02-21,55.0,55.61000061,54.22000122,55.40000153,2478100,yfinance
2019-02-22,55.56000137,56.72000122,55.45999908,56.56999969,3291100,yfinance
2019-02-25,56.91999817,57.91999817,56.65000153,57.27000046,2281900,yfinance
2019-02-26,57.29000092,57.45999908,56.88000107,57.36000061,2224000,yfinance
2019-02-27,57.09999847,57.47000122,56.70000076,57.45000076,2088200,yfinance
2019-02-28,57.49000168,58.08000183,57.15000153,57.25,2166000,yfinance
2019-03-01,58.06000137,58.34999847,57.41999817,58.13999939,1717600,yfinance
2019-03-04,58.88000107,58.88000107,57.54999924,58.54000092,2447500,yfinance
2019-03-05,58.59000015,58.95000076,58.27999878,58.86999893,2237400,yfinance
2019-03-06,58.95000076,59.16999817,58.43000031,58.50999832,1917900,yfinance
2019-03-07,58.45999908,58.88000107,58.20999908,58.77000046,2166800,yfinance
