date,open,high,low,close,volume,source
2019-01-02,20.81283454,22.41382121,20.79658049,22.03186035,4629400,yfinance
2019-01-03,22.03999023,22.59261404,21.62552122,22.08875084,5351400,yfinance
2019-01-04,22.57636254,23.10460684,22.32442938,23.01521111,4215700,yfinance
2019-01-07,23.05583997,23.68973234,22.69013164,23.51094246,3924400,yfinance
2019-01-08,23.7628803,24.05544704,23.36466532,23.86040306,4131000,yfinance
2019-01-09,24.18547137,25.13631153,23.93353981,25.0794239,6869100,yfinance
2019-01-10,24.59181256,25.18507138,24.47803733,25.16069031,3929900,yfinance
2019-01-11,24.90875724,25.37198675,24.66495273,25.27446556,4909900,yfinance
2019-01-14,24.86813205,25.89211413,24.79499036,25.65643501,4698500,yfinance
2019-01-15,26.14403721,26.42034983,25.58328648,25.80271149,4821900,yfinance
2019-01-16,26.04651561,26.1765449,25.33948156,25.36386108,8929700,yfinance
2019-01-17,25.19320159,25.93274384,25.01441169,25.75395393,3943200,yfinance
2019-01-18,26.13895329,26.54033627,25.96693335,26.28639984,4621800,yfinance
2019-01-22,25.88501633,26.12256788,25.65565487,25.81948471,4161300,yfinance
2019-01-23,25.99150687,26.0570385,25.02491417,25.36895561,4191100,yfinance
2019-01-24,25.32799532,26.13075805,25.20512372,26.08160973,4443700,yfinance
2019-01-25,26.30278224,26.58129205,25.95874081,26.26182556,4475200,yfinance
2019-01-28,25.73756625,26.51575397,25.66384298,26.45022392,4626600,yfinance
2019-01-29,26.71235334,27.40043615,26.68777995,27.09735298,5734300,yfinance
2019-01-30,27.22841286,27.42500614,26.87617985,27.35947609,3361000,yfinance
2019-01-31,27.40043559,27.42500897,26.70415958,26.88437271,4330000,yfinance
2019-02-01,27.13012141,27.13012141,26.45023168,26.74512482,5799700,yfinance
2019-02-04,26.21267725,27.15469659,26.01608236,27.13831329,5384800,yfinance
2019-02-05,27.07277285,27.25298596,26.76149652,26.89256287,3886800,yfinance
2019-02-06,26.63862775,26.7369244,26.06522494,26.08979988,4386000,yfinance
2019-02-07,25.83587328,25.97512664,24.74640727,25.00853539,3927300,yfinance
2019-02-08,24.95118445,25.18873752,24.01735858,24.46788979,4388400,yfinance
2019-02-11,24.16481135,25.05768078,24.14842806,24.86108589,3228200,yfinance
2019-02-12,25.37714575,25.89320866,25.35257236,25.45906067,4817700,yfinance
2019-02-13,25.58193288,26.53214225,25.46725292,26.44203568,4721700,yfinance
2019-02-14,26.20448141,26.95809583,26.15533309,26.7614994,3972600,yfinance
2019-02-15,27.0973474,27.43319709,26.85979435,27.27755737,4873100,yfinance
2019-02-19,27.07277166,27.62160104,27.0236249,27.28575134,3040000,yfinance
2019-02-20,27.26937071,28.02298352,27.2611775,27.68713379,5013600,yfinance
2019-02-21,27.67894669,27.73628667,27.10554382,27.33490372,3849000,yfinance
2019-02-22,27.4987358,27.52330918,26.8925694,27.41682243,7531800,yfinance
2019-02-25,27.26117622,27.71170899,27.24479293,27.40862274,3223600,yfinance
2019-02-26,27.3512844,27.62160408,27.06458455,27.10554123,2791900,yfinance
2019-02-27,27.27756364,27.92468978,27.04820374,27.49054337,5274500,yfinance
2019-02-28,27.69532886,27.99841202,26.27820658,27.17926598,7677500,yfinance
2019-03-01,27.38405056,27.86734682,27.22022074,27.84277344,4771300,yfinance
2019-03-04,28.0393675,28.12128397,27.13830814,27.58064461,4202500,yfinance
2019-03-05,27.53969041,27.71990355,27.08097061,27.62979698,3007700,yfinance
2019-03-06,27.37585757,27.37585757,26.67139465,26.81064796,3253200,yfinance
2019-03-07,26.87618427,27.2939474,26.41746134,27.25299072,4280400,yfinance
2019-03-08,26.7123549,26.7123549,25.81948552,26.1717186,5240900,yfinance
2019-03-11,26.42564729,27.11373002,26.32735065,26.82703018,4673800,yfinance
2019-03-12,27.00724751,27.63799037,26.81065108,27.58884048,5924600,yfinance
2019-03-13,27.86735301,28.14586283,27.58064998,28.11309624,3730200,yfinance
2019-03-14,28.11309451,28.34245443,27.95745788,28.07213783,3143100,yfinance
2019-03-15,27.71990202,28.27692158,27.71990202,28.2195816,5013800,yfinance
2019-03-18,28.35064432,28.76840742,28.26053776,28.67830086,2893700,yfinance
2019-03-19,28.8748995,29.03872935,28.1212866,28.25234985,2768300,yfinance
2019-03-20,28.14585731,29.28446976,28.14585731,28.90766335,4329300,yfinance
2019-03-21,28.7684005,29.62850299,28.65372059,29.55478287,3700600,yfinance
2019-03-22,29.26809563,29.37458552,28.28511949,28.52267265,4100900,yfinance
2019-03-25,28.48170989,28.75202647,28.04756346,28.60457993,3352600,yfinance
2019-03-26,29.11244442,29.55478393,28.92404124,29.21074104,2763500,yfinance
2019-03-27,29.07969229,29.33362875,28.55543918,28.68650246,2613200,yfinance
2019-03-28,28.45713935,28.80117925,28.36703278,28.74383926,3066200,yfinance
2019-03-29,29.11246073,29.2189475,28.32608102,28.3916111,3890900,yfinance
2019-04-01,28.69468891,28.81756209,28.33426573,28.64554214,3325500,yfinance
2019-04-02,28.67011614,28.77660602,28.07213981,28.0803299,2819500,yfinance
2019-04-03,28.19501079,28.38341717,27.04820798,27.08097458,5193600,yfinance
2019-04-04,27.08097043,27.4332035,26.19629117,27.33490372,5901800,yfinance
2019-04-05,27.58884205,29.18617763,27.52330886,29.13702774,5549200,yfinance
2019-04-08,29.23532625,29.53021937,29.0141564,29.12883949,3383400,yfinance
2019-04-09,28.94862193,29.08787526,28.48989901,28.57181549,2700400,yfinance
2019-04-10,28.64553584,29.32542538,28.45713264,29.25989532,3149000,yfinance
2019-04-11,28.99777882,29.46469194,28.66192898,29.19437218,3060500,yfinance
2019-04-12,30.61148659,31.22584612,29.63670393,29.89883041,6469000,yfinance
2019-04-15,29.81692153,30.12000473,29.44011192,29.44830513,3387800,yfinance
2019-04-16,29.63669507,30.08722463,29.25169554,29.94797134,4585000,yfinance
2019-04-17,30.23468717,30.38213374,30.00532723,30.17734718,3302300,yfinance
2019-04-18,30.26805887,30.33403665,29.3360987,29.58352089,3965400,yfinance
2019-04-22,30.0618791,30.68043627,29.7732172,30.58971405,3905100,yfinance
2019-04-23,30.66394645,30.84539093,29.77322246,30.04538918,4767500,yfinance
2019-04-24,30.24331404,30.42475845,29.24537611,29.26187134,2994800,yfinance
2019-04-25,29.15465996,29.25363137,27.95053609,28.09074402,4333500,yfinance
2019-04-26,27.80207979,27.95878294,26.96084173,27.26599884,4654600,yfinance
2019-04-29,27.15878446,27.85156864,27.05981619,27.39796066,2711300,yfinance
2019-04-30,27.80208189,27.81033108,26.88661678,27.14228821,3237800,yfinance
2019-05-01,27.21651259,27.28249352,26.15259361,26.15259361,5228500,yfinance
2019-05-02,25.40208494,25.93816917,24.52785776,24.56084824,7311500,yfinance
2019-05-03,24.72579197,25.74847299,24.72579197,25.22888565,4709500,yfinance
2019-05-06,24.83300427,25.50104545,24.64331225,25.38558197,4255000,yfinance
2019-05-07,25.03094601,25.17115236,24.59383173,25.16290474,3984100,yfinance
2019-05-08,25.00620421,25.88867885,24.86599785,25.2453804,12127000,yfinance
2019-05-09,24.98146522,25.64950659,24.77527948,25.61651611,3795600,yfinance
2019-05-10,25.56703503,25.88868432,24.94023011,25.74847794,4259300,yfinance
2019-05-13,25.41032578,25.69073847,24.62682105,24.85774803,2916700,yfinance
2019-05-14,24.87424184,25.8144481,24.87424184,25.57527351,2964000,yfinance
2019-05-15,25.29486202,25.83919215,25.11341917,25.70723343,2934800,yfinance
2019-05-16,25.92167263,26.10311553,25.60002337,25.7567234,3023700,yfinance
2019-05-17,25.45981159,25.59177032,25.06393384,25.08042908,2706100,yfinance
2019-05-20,25.12166778,25.19589477,24.51135823,24.68455505,3508200,yfinance
2019-05-21,24.70929382,25.46805727,24.65156207,25.42682076,3024000,yfinance
2019-05-22,25.2288822,25.2288822,24.19795371,24.32166481,3697500,yfinance
2019-05-23,23.7031097,23.71960493,22.67218112,22.81238747,5127900,yfinance
2019-05-24,23.08455037,23.45568526,22.42475677,22.54022026,4125700,yfinance
2019-05-28,22.66394146,22.75466372,22.19383812,22.19383812,4909700,yfinance
2019-05-29,21.8226931,22.01238514,21.23712649,21.98764229,6622500,yfinance
2019-05-30,21.88042665,22.02887903,21.32784892,21.59176636,3831300,yfinance
2019-05-31,21.17939415,21.78145598,21.06393067,21.50104332,4687500,yfinance
2019-06-03,21.94640685,22.43300524,21.77321004,22.17733383,5466500,yfinance
2019-06-04,22.51548132,23.47218299,22.38352258,23.37321472,6135900,yfinance
2019-06-05,23.37321379,23.57939951,22.6639344,23.12579155,5178100,yfinance
2019-06-06,23.14228909,23.81857812,23.14228909,23.78558922,4630800,yfinance
2019-06-07,23.85981702,24.28868379,23.46394073,23.87631226,4068600,yfinance
2019-06-10,23.82681871,24.0824901,23.66187109,23.81857109,3624500,yfinance
2019-06-11,24.04950071,24.17321182,23.66187215,23.79383087,3965300,yfinance
2019-06-12,23.45568913,23.53816374,22.94434783,23.10104942,10080100,yfinance
2019-06-13,23.61238694,23.71135677,22.96084091,23.38970757,3409700,yfinance
2019-06-14,23.43094364,23.52991347,22.55671668,22.67218018,3115100,yfinance
2019-06-17,22.52372222,23.03506338,22.33403178,22.96083641,2166100,yfinance
2019-06-18,23.13403382,23.89279722,23.13403382,23.62063217,4158800,yfinance
2019-06-19,23.67836665,23.90104759,23.29073807,23.60414124,2542100,yfinance
2019-06-20,24.0907339,24.49485921,24.00826088,24.33815765,3466400,yfinance
2019-06-21,24.42888369,24.72579004,24.09898529,24.44537735,5130900,yfinance
2019-06-24,24.42888262,24.6598096,23.90929377,23.97527313,2658100,yfinance
2019-06-25,23.85981455,24.06600029,23.24950493,23.27424622,3739100,yfinance
2019-06-26,23.88455412,24.39589542,23.455689,23.94228745,3576000,yfinance
2019-06-27,23.98351943,24.1814575,23.5464052,23.62063217,2559200,yfinance
2019-06-28,23.62888381,24.02476002,23.60414253,23.89280128,3426400,yfinance
2019-07-01,24.4783671,24.65980995,23.77733539,24.08249092,3664000,yfinance
2019-07-02,24.02475855,24.02475855,22.54846967,22.5979538,4430400,yfinance
2019-07-03,22.63919164,22.64743768,22.27630435,22.49898529,3235500,yfinance
2019-07-05,22.35877979,22.64743853,21.78970676,22.41651154,8024100,yfinance
2019-07-08,22.21857349,22.3010481,21.7814592,21.85568619,6944300,yfinance
2019-07-09,21.77321236,22.26805842,21.38558376,22.2268219,5497900,yfinance
2019-07-10,22.41651082,23.07630447,22.21857272,22.65568542,6288600,yfinance
2019-07-11,22.63094186,22.67217836,21.99588955,22.05362129,4659400,yfinance
2019-07-12,22.09486982,22.41651915,21.83919831,22.19383812,3776400,yfinance
2019-07-15,22.30929659,22.33403945,21.69073937,21.73197746,3141600,yfinance
2019-07-16,21.63300249,21.63300249,20.75052798,20.81650734,8309900,yfinance
2019-07-17,20.81650769,20.92372514,20.18145537,20.18970299,4842900,yfinance
2019-07-18,20.08249241,20.20620355,19.20826527,19.42269707,9288200,yfinance
2019-07-19,19.46437102,20.08956494,19.30598811,20.03121376,8065500,yfinance
2019-07-22,19.99787356,20.21460769,19.63109261,19.88950729,3533900,yfinance
2019-07-23,19.85616183,20.32297292,19.79781064,20.26462173,3310800,yfinance
2019-07-24,20.231279,21.03152659,20.18126233,20.66474724,4433100,yfinance
2019-07-25,20.8481331,20.85646921,20.02287733,20.15625191,3618800,yfinance
2019-07-26,20.12290854,20.32297041,19.63108917,19.947855,4457000,yfinance
2019-07-29,19.9728647,19.98120081,19.1726171,19.44770241,5418200,yfinance
2019-07-30,19.34767658,20.31464512,19.23931028,20.08957481,5125800,yfinance
2019-07-31,20.04788777,20.78978576,19.85616198,20.35631752,6042300,yfinance
2019-08-01,19.23097043,20.43967967,18.8391827,20.10624313,8212100,yfinance
2019-08-02,20.19793178,20.49802538,19.57273784,20.16458893,4508700,yfinance
2019-08-05,19.61441827,19.72278452,19.23930127,19.38101196,5613300,yfinance
2019-08-06,19.43936684,19.6811093,18.77249382,19.10593033,4861000,yfinance
2019-08-07,18.61410602,18.70580163,17.87220978,18.33068466,6174800,yfinance
2019-08-08,18.70580383,18.79749786,18.18064001,18.71413994,5480300,yfinance
2019-08-09,18.77249487,18.84751829,18.29734762,18.31401825,3270800,yfinance
2019-08-12,18.17230717,18.33902623,17.62213651,17.96390915,9281500,yfinance
2019-08-13,17.79718977,18.7808286,17.62213462,18.27233696,15545900,yfinance
2019-08-14,17.63047249,17.68882368,16.73852921,16.73852921,6008300,yfinance
2019-08-15,16.67184034,16.80521493,16.20502925,16.61348915,5149100,yfinance
2019-08-16,16.60515228,17.52210377,16.47177769,17.37205696,5316900,yfinance
2019-08-19,17.71383033,18.32235212,17.60546407,18.25566483,5531700,yfinance
2019-08-20,18.14729699,18.27233547,17.90555456,18.13062477,2915100,yfinance
2019-08-21,18.38070374,18.53075056,17.99725217,18.11395454,5031300,yfinance
2019-08-22,18.13896601,18.23899618,17.83887232,17.88888741,4558300,yfinance
2019-08-23,17.44707877,17.93889812,17.1636574,17.24701691,7435100,yfinance
2019-08-26,17.49709983,17.69716177,17.32204623,17.50543594,4647400,yfinance
2019-08-27,17.6554849,17.78052343,17.16366533,17.47209358,5230000,yfinance
2019-08-28,17.60546522,18.3056811,17.43874617,18.03059578,3999400,yfinance
2019-08-29,18.20564505,18.54741756,18.18063672,18.37236404,4466900,yfinance
2019-08-30,18.40570954,18.56409245,17.82219456,17.98057747,3152300,yfinance
2019-09-03,17.56378281,17.92222761,16.89690986,17.84720421,4961000,yfinance
2019-09-04,18.23898789,18.51407312,18.01391932,18.37236404,4052600,yfinance
2019-09-05,18.56409689,19.29765725,18.54742466,18.89753342,4962100,yfinance
2019-09-06,18.58910443,18.73915127,18.28901233,18.63078499,3853000,yfinance
2019-09-09,18.99755727,19.76446018,18.87251723,19.71444511,6123100,yfinance
2019-09-10,19.92284766,20.38132419,19.60608341,19.75613022,4925800,yfinance
2019-09-11,19.89783746,20.53136584,19.62275222,19.99786758,5081000,yfinance
2019-09-12,19.53939677,20.03121618,19.13927141,19.87283325,3772500,yfinance
2019-09-13,20.12290995,20.39799524,19.82281792,20.28962898,3948600,yfinance
2019-09-16,22.39028114,24.2658631,21.54835305,23.71569252,17812000,yfinance
2019-09-17,23.4656178,23.63233686,21.46499704,21.69006729,9801300,yfinance
2019-09-18,21.26492756,21.7817536,20.93982726,21.19824028,12093200,yfinance
2019-09-19,21.55669289,21.76509092,21.1815758,21.47333336,4999800,yfinance
2019-09-20,21.59837136,21.73174597,21.28994317,21.50667572,6111400,yfinance
2019-09-23,21.23158565,21.95681132,21.16489836,21.82343674,5001600,yfinance
2019-09-24,21.6317135,21.74841587,20.95650282,21.15656471,4172200,yfinance
2019-09-25,20.78978632,21.35662918,20.71476291,21.27326965,4298800,yfinance
2019-09-26,20.99818354,21.18990932,20.72309823,21.06487083,4511000,yfinance
2019-09-27,20.73143375,21.60670472,20.71476153,21.42331505,5141000,yfinance
2019-09-30,21.25659676,21.64004833,21.22325232,21.33995628,3836300,yfinance
2019-10-01,21.4316528,21.57336352,20.18960072,20.23128128,4373800,yfinance
2019-10-02,20.0395578,20.2646265,19.25598067,19.33934021,4286100,yfinance
2019-10-03,19.10592588,19.48104286,18.70580216,19.48104286,5711200,yfinance
2019-10-04,19.30599077,19.59774829,18.07227498,18.47239876,6220200,yfinance
2019-10-07,18.5307524,18.58910359,17.78051981,17.838871,5465700,yfinance
2019-10-08,17.50543354,17.71383156,16.87190338,16.88023949,6317300,yfinance
2019-10-09,17.10531326,17.28036686,16.77187667,17.11364937,4868400,yfinance
2019-10-10,17.16365755,17.40539838,16.8969084,17.03028297,4104200,yfinance
2019-10-11,17.27202618,17.99725194,17.27202618,17.85554123,6228200,yfinance
2019-10-14,17.51377193,18.53075381,17.38873342,18.28901291,8711800,yfinance
2019-10-15,18.1806449,18.77249617,17.87221669,18.48907471,5360400,yfinance
2019-10-16,18.30567924,19.03090496,18.13062568,18.13896179,6636300,yfinance
2019-10-17,18.21398994,18.61411381,17.93890457,18.43906021,4479100,yfinance
2019-10-18,18.67245657,19.6727674,18.56409034,18.70580101,8684800,yfinance
2019-10-21,18.70580421,19.28746166,18.58778543,19.19473457,4809100,yfinance
2019-10-22,19.23688493,19.73424537,18.84068323,19.34647369,4799400,yfinance
2019-10-23,19.36333008,19.91969905,18.88282975,19.84383202,3654700,yfinance
2019-10-24,19.98714176,20.06301042,19.00928085,19.58250999,4362600,yfinance
2019-10-25,19.57407945,19.60779957,17.34017314,18.60464859,14570000,yfinance
2019-10-28,18.74795505,19.09357819,18.24216457,18.31803322,5127300,yfinance
2019-10-29,18.0819969,19.02613753,17.83753091,18.58778572,4761300,yfinance
2019-10-30,18.57935539,18.81538972,17.93025777,18.0061264,4859800,yfinance
2019-10-31,17.69422277,18.79853066,17.25587098,18.25902176,6712100,yfinance
2019-11-01,18.57935818,20.49292961,18.45290936,20.07143784,10233500,yfinance
2019-11-04,20.56879748,20.93971068,20.52664895,20.66995621,7326000,yfinance
2019-11-05,20.90599381,21.14202981,19.99557154,20.19788742,6280800,yfinance
2019-11-06,20.10515788,20.75425559,19.58250737,19.91127205,4776800,yfinance
2019-11-07,20.10515216,20.44234516,19.93655485,20.29903793,6139200,yfinance
2019-11-08,20.01243223,20.65310002,19.71738762,20.59409142,4338100,yfinance
2019-11-11,20.25689323,20.54350773,20.0292873,20.10515594,4421600,yfinance
2019-11-12,20.27375324,20.51821923,19.84383305,20.06300735,4287900,yfinance
2019-11-13,19.83540702,20.07144143,19.4813538,19.64151955,3093500,yfinance
2019-11-14,19.7342462,20.25689675,19.62465904,19.75110626,5125500,yfinance
2019-11-15,19.92813286,20.56037059,19.88598432,20.15573883,4145200,yfinance
2019-11-18,19.86912369,19.86912369,19.11043876,19.37176323,4286300,yfinance
2019-11-19,19.1525908,19.32118819,18.79853755,18.85754776,2943800,yfinance
2019-11-20,18.89969792,19.75111179,18.70581202,19.27904129,3123000,yfinance
2019-11-21,19.43077223,19.66680823,18.96713187,19.57407951,4423300,yfinance
2019-11-22,19.68366483,19.90284073,19.40548035,19.73424339,3442000,yfinance
2019-11-25,19.74267534,19.98713974,19.51506939,19.8522625,4438400,yfinance
2019-11-26,19.81011319,20.01242905,19.22002407,19.29589272,4699100,yfinance
2019-11-27,19.35490357,19.73424686,19.25374644,19.57407951,4219300,yfinance
2019-11-29,19.20316129,19.52349426,18.75637954,18.78166962,3198100,yfinance
2019-12-02,16.85967069,17.21372384,15.95767856,16.47189903,22790200,yfinance
2019-12-03,16.22742806,16.26957658,15.45188339,15.49403191,15116900,yfinance
2019-12-04,15.68792434,16.15156465,15.59519564,15.76379299,10407600,yfinance
2019-12-05,15.83123124,15.99982699,15.54461672,15.6626339,7503500,yfinance
2019-12-06,15.59519492,17.00297745,15.45188766,16.85124016,10085700,yfinance
2019-12-09,16.67421063,17.48347384,16.47189482,17.39074516,8725700,yfinance
