date,open,high,low,close,volume,source
2019-01-02,22.20613103,22.60669727,21.20701641,21.69506454,12052465,yfinance
2019-01-03,21.43722097,21.639805,20.61767061,20.77881813,13618830,yfinance
2019-01-04,21.02283983,21.62138622,20.65450292,21.188591,17573116,yfinance
2019-01-07,21.14715723,21.81476922,20.96298787,21.32672119,9718603,yfinance
2019-01-08,21.70426503,22.017351,21.35894989,21.57995033,14375870,yfinance
2019-01-09,21.67203535,21.81937013,21.53851332,21.61218071,6509914,yfinance
2019-01-10,21.61218181,21.81937124,20.67292213,20.80644417,7030785,yfinance
2019-01-11,20.69594152,21.05046572,20.44271019,20.47493935,5326903,yfinance
2019-01-14,20.29077324,20.37364971,19.68762301,19.70603943,7232426,yfinance
2019-01-15,19.82114299,20.12041623,19.55870257,19.80272484,5581222,yfinance
2019-01-16,19.7060397,19.89481274,19.34691003,19.62316322,4849239,yfinance
2019-01-17,19.66459831,20.12962448,19.60014,20.12501907,6989155,yfinance
2019-01-18,20.15725066,20.16185433,19.84876835,19.95926857,6425075,yfinance
2019-01-22,20.20329241,20.55781663,19.940852,20.28616714,6256186,yfinance
2019-01-23,20.80183946,21.12873819,20.45192063,20.54400444,6218107,yfinance
2019-01-24,20.67753016,20.78342674,20.35523504,20.70055199,7007899,yfinance
2019-01-25,20.82485921,21.17938341,20.82025554,21.13794518,5165709,yfinance
2019-01-28,21.13334259,21.81937093,21.00442422,21.59376335,11741718,yfinance
2019-01-29,21.68584919,21.79174574,21.40959603,21.57074356,7021315,yfinance
2019-01-30,21.80095992,22.10023499,21.71347976,22.10023499,7855697,yfinance
2019-01-31,22.02196088,22.79086409,21.96670989,22.37188148,7381190,yfinance
2019-02-01,22.55144026,22.90596622,22.33043981,22.85992432,3583363,yfinance
2019-02-04,23.02567509,23.85443283,23.02567509,23.40322113,6294659,yfinance
2019-02-05,23.60580336,23.75774354,23.31573921,23.51371956,5435023,yfinance
2019-02-06,23.55055426,23.90047478,23.40782315,23.45386505,5595823,yfinance
2019-02-07,23.29732501,23.39401423,22.91978067,23.22365761,3516675,yfinance
2019-02-08,23.04409165,23.75314182,22.85992403,23.70709991,3539167,yfinance
2019-02-11,23.88205856,23.97414237,23.50451425,23.95112228,5366757,yfinance
