date,open,high,low,close,volume,source
2019-01-02,85.6459306,85.6459306,82.93296373,83.465065,544700,yfinance
2019-01-03,83.45005867,85.50352059,83.27019485,84.15453339,809700,yfinance
2019-01-04,84.75409485,86.06561373,84.574231,85.0164032,685900,yfinance
2019-01-07,85.05386368,86.45531722,85.05386368,85.54100037,636700,yfinance
2019-01-08,85.93821731,87.81181587,85.93821731,87.52703094,974000,yfinance
2019-01-09,87.75934942,88.11158684,86.78508166,87.90924072,788400,yfinance
2019-01-10,87.83428514,89.73786168,87.33965817,89.61045837,620700,yfinance
2019-01-11,89.52052994,90.29994757,88.80856483,90.18753052,702000,yfinance
2019-01-14,89.89523806,90.0751076,89.10833026,89.32566833,685100,yfinance
2019-01-15,89.4605837,90.69715414,89.4605837,90.62970734,357600,yfinance
2019-01-16,90.35990322,91.61896157,90.20252164,91.35665894,726900,yfinance
2019-01-17,91.08686946,92.04615102,91.04190493,91.99369049,1019800,yfinance
2019-01-18,92.44333556,93.34266614,92.32342825,93.12532806,772400,yfinance
2019-01-22,92.89299662,93.29769452,92.3758874,93.21525574,764600,yfinance
2019-01-23,93.17027683,93.4925359,92.36837716,92.78057098,737700,yfinance
2019-01-24,92.68317139,92.86304096,92.01617076,92.3684082,429000,yfinance
2019-01-25,92.77308893,94.03214714,92.47331207,93.98718262,508900,yfinance
2019-01-28,93.56749617,94.65418659,93.56749617,94.63169861,653700,yfinance
2019-01-29,94.58674363,96.04065214,94.33942726,95.98819733,693800,yfinance
2019-01-30,96.16056561,97.1198471,95.89076697,96.94747925,697700,yfinance
2019-01-31,96.73761979,98.83605198,95.88325951,98.70864868,869700,yfinance
2019-02-01,98.74611423,99.07586934,95.90574443,97.90674591,811200,yfinance
2019-02-04,97.71190758,98.1315918,96.94747623,98.1315918,841300,yfinance
2019-02-05,98.73112662,98.77609115,96.67765905,97.23973846,885300,yfinance
2019-02-06,97.07486174,97.15730052,96.11558045,96.68515015,762600,yfinance
2019-02-07,96.6027054,99.66792032,96.46032156,99.46556854,974300,yfinance
2019-02-08,99.08336837,99.67542035,98.52128893,99.20326996,561200,yfinance
2019-02-11,99.12084819,100.24500726,98.66368971,100.20004272,730200,yfinance
2019-02-12,100.20753467,100.49231383,99.12834024,99.34567261,785200,yfinance
2019-02-13,98.88851273,100.9494708,98.70115291,100.8070755,573900,yfinance
2019-02-14,100.73963204,101.09186943,99.61547306,100.34243011,527100,yfinance
2019-02-15,100.79211567,101.17432567,100.40240395,101.0694046,628700,yfinance
2019-02-19,101.28672548,102.06614882,100.60474435,101.69142914,486400,yfinance
2019-02-20,101.48907035,101.5415366,100.20753553,101.15182495,540600,yfinance
2019-02-21,100.7246596,101.66145894,99.96023958,101.54155731,561900,yfinance
2019-02-22,101.77390345,102.98050171,101.38419165,102.46338654,583200,yfinance
2019-02-25,102.65071637,102.6956809,101.84881072,101.93875122,458600,yfinance
2019-02-26,102.1635536,102.29844716,101.534016,102.01365662,607000,yfinance
2019-02-27,101.32420831,102.04367519,100.3274525,101.13684845,659700,yfinance
2019-02-28,101.23426458,103.25774845,100.55227205,101.84130859,1150300,yfinance
2019-03-01,101.99868801,102.34342367,100.61971108,101.85629272,742400,yfinance
2019-03-04,102.17855882,102.72565778,101.35418239,102.64321899,670900,yfinance
2019-03-05,102.6357084,103.57250752,102.39589378,102.9729538,697700,yfinance
2019-03-06,103.09285557,103.60248018,102.68816343,103.0853653,671500,yfinance
2019-03-07,103.20530537,103.64747188,102.16358506,102.44836426,705400,yfinance
2019-03-08,102.26848063,103.24274247,102.11109336,103.12284088,731000,yfinance
2019-03-11,103.55004607,104.62175041,103.55004607,104.4643631,783900,yfinance
2019-03-12,104.66672513,105.69345361,104.40441673,105.03394318,832500,yfinance
2019-03-13,105.30369956,106.46533262,105.30369956,105.92573547,793200,yfinance
2019-03-14,105.7758554,106.33793484,105.73838115,106.31545258,765200,yfinance
2019-03-15,106.31547193,106.52531404,105.01894499,105.31122589,2373900,yfinance
2019-03-18,105.53604816,106.31546,104.46434401,105.08638,734300,yfinance
2019-03-19,105.11634526,105.33368905,104.26948669,104.68917084,627900,yfinance
2019-03-20,104.69668085,105.68594634,103.81234786,105.13884735,748800,yfinance
2019-03-21,104.81659178,107.17732125,104.64422393,106.75763702,594600,yfinance
2019-03-22,106.54028825,107.58200836,106.16556862,106.21053314,436400,yfinance
2019-03-25,106.24050434,106.69017247,105.27373274,106.17305756,363000,yfinance
2019-03-26,106.31545101,107.82932148,106.31545101,107.79184723,416800,yfinance
2019-03-27,107.77688503,107.99422888,106.51783225,107.1023941,412100,yfinance
2019-03-28,107.35891414,108.10593351,106.92126748,108.07574463,432100,yfinance
2019-03-29,108.11345981,108.11345981,107.13252857,107.57017517,755400,yfinance
2019-04-01,107.62303256,107.90975789,106.03090848,106.80055237,845200,yfinance
2019-04-02,107.04199997,108.21157157,105.94033609,108.07574463,651900,yfinance
2019-04-03,107.96255111,108.35492591,107.1778015,108.30210114,714500,yfinance
2019-04-04,108.22664894,108.22664894,107.21554025,108.00028992,373900,yfinance
2019-04-05,107.82673156,108.70957781,107.34381312,108.63411713,378800,yfinance
2019-04-08,108.78502887,109.00385795,107.66828211,108.37757111,417100,yfinance
2019-04-09,108.24931918,108.42286497,107.81921391,107.9927597,347400,yfinance
2019-04-10,108.26438364,108.59639225,107.75128781,108.536026,616500,yfinance
2019-04-11,108.64167361,108.89068009,107.90220717,108.27948761,508000,yfinance
2019-04-12,108.33232653,108.92088318,107.50230484,108.92088318,515400,yfinance
2019-04-15,108.84541095,108.84541095,107.93238719,108.40022278,351100,yfinance
2019-04-16,108.4153078,108.5888651,104.28787015,105.04997253,874800,yfinance
2019-04-17,105.22354037,105.22354037,102.86177202,102.92212677,1122700,yfinance
2019-04-18,102.9975717,105.6083577,102.84666181,104.62742615,747400,yfinance
2019-04-22,104.38593035,104.48402693,102.73344048,103.75964355,670200,yfinance
2019-04-23,104.34069391,106.24219085,103.76723169,106.04599762,681700,yfinance
2019-04-24,106.35534135,107.54754878,106.12897081,107.31363678,406700,yfinance
2019-04-25,106.93635893,107.89465438,106.43080457,107.42681885,399300,yfinance
2019-04-26,107.97768005,108.33232463,107.50230295,108.14368439,290700,yfinance
2019-04-29,108.01538492,108.18138923,106.18934898,106.31008148,554300,yfinance
2019-04-30,106.74773041,107.95503244,106.09880758,107.44192505,891400,yfinance
2019-05-01,107.57020759,108.52850322,106.81564663,107.14011383,555900,yfinance
2019-05-02,107.28347586,108.45304769,106.22709508,106.33273315,624000,yfinance
2019-05-03,106.41572026,107.93238349,106.11390052,107.37401581,532500,yfinance
2019-05-06,106.53645702,107.50229407,106.30254498,107.04955292,325600,yfinance
2019-05-07,106.80810194,106.82319639,104.7028705,105.2687912,432500,yfinance
2019-05-08,105.43478857,106.83827227,105.34424495,105.47251892,557800,yfinance
2019-05-09,105.17070475,106.47609191,104.48405154,106.24217987,543600,yfinance
2019-05-10,106.13654356,107.82675268,106.11390765,107.6984787,538400,yfinance
2019-05-13,106.66472188,108.18893801,106.57417826,107.66828918,657800,yfinance
2019-05-14,107.65318378,108.98120659,107.65318378,108.54357147,611800,yfinance
2019-05-15,108.57375822,110.31679191,108.3172103,109.81877899,3376600,yfinance
2019-05-16,109.86407042,111.36563922,109.86407042,110.52807617,1376400,yfinance
2019-05-17,110.03006409,110.72425866,109.4792264,110.39225006,516600,yfinance
2019-05-20,110.42244466,110.69408706,108.74731846,109.27552032,597100,yfinance
2019-05-21,109.33589168,110.79974196,109.29817284,110.2036438,864300,yfinance
2019-05-22,110.2036395,110.39227975,109.62262429,109.83390045,467300,yfinance
2019-05-23,109.5320515,109.5320515,108.16629825,108.69448853,1115300,yfinance
2019-05-24,109.22270423,109.89426306,108.50587359,109.66789246,978200,yfinance
2019-05-28,110.15078323,110.61861876,109.16231042,109.28304291,1279300,yfinance
2019-05-29,109.26042249,109.31323577,108.0606734,108.77750397,740100,yfinance
2019-05-30,109.02649932,110.02251364,108.84540058,109.81877899,534800,yfinance
2019-05-31,109.37360906,111.04119385,109.09442519,110.47527313,555000,yfinance
2019-06-03,110.73935024,111.32036534,110.0979804,111.12418365,813100,yfinance
2019-06-04,111.52407848,111.52407848,109.38867023,111.01852417,810000,yfinance
2019-06-05,111.49392164,113.69723822,111.34301175,113.66706085,673200,yfinance
2019-06-06,113.90852237,114.11979851,112.9426738,113.68215179,456900,yfinance
2019-06-07,114.1575372,114.88946234,113.66707712,113.71234894,402700,yfinance
2019-06-10,113.84817337,113.89344519,112.74650919,113.42562103,341500,yfinance
2019-06-11,113.9085362,113.96134949,112.64086771,113.96134949,545100,yfinance
2019-06-12,114.02167868,115.19879164,113.84057995,114.6932373,364500,yfinance
2019-06-13,114.70834073,115.30443872,114.60270267,115.26670837,353100,yfinance
2019-06-14,115.19880666,115.83263503,113.93114992,114.16506195,644600,yfinance
2019-06-17,114.2103167,114.55741972,112.33145627,112.55028534,1490500,yfinance
2019-06-18,113.2293975,113.87832028,111.32790096,112.23338318,1126700,yfinance
2019-06-19,112.49745572,113.22938054,111.47880565,112.84455872,978800,yfinance
2019-06-20,113.35012333,113.64440158,112.70874205,113.13129425,1056400,yfinance
2019-06-21,110.12061732,110.44507297,109.36605643,109.62260437,6812200,yfinance
2019-06-24,110.15833809,110.35451976,109.16985375,109.87914276,1250200,yfinance
2019-06-25,110.1055203,110.45262337,107.06464093,107.27591705,1279300,yfinance
2019-06-26,107.47211697,107.65321575,103.70686497,104.81607056,1687800,yfinance
2019-06-27,105.32527449,106.70093106,105.32527449,106.45011902,1234400,yfinance
