Date,"('Close', 'SPY')","('High', 'SPY')","('Low', 'SPY')","('Open', 'SPY')","('Volume', 'SPY')"
2019-04-08,259.4836730957031,259.59149113940293,258.2077622637104,258.8636919237671,53566300
2019-04-09,258.15380859375,258.8456592016085,257.60572449284734,258.522205126451,66142300
2019-04-10,259.03436279296875,259.1242202855344,258.1538032388763,258.56711479989013,52601500
2019-04-11,258.96246337890625,259.528535413988,258.3963913438245,259.5195414386195,55093100
2019-04-12,260.714599609375,260.9931386511058,259.0074168766403,260.57083310063365,69727800
2019-04-15,260.5439453125,260.88538743061287,259.74424904421835,260.78653593400213,49596700
2019-04-16,260.714599609375,261.47834719052565,260.12157304356356,261.4244381773299,52153200
2019-04-17,260.07659912109375,261.85565099506766,259.6632602193015,261.8286964945726,58268300
2019-04-18,260.58880615234375,260.858378651933,259.36683190031505,260.66070312049783,68708500
2019-04-22,260.81341552734375,260.9661760070736,259.7352078763909,259.8250653691345,40160100
2019-04-23,263.15863037109375,263.3922544241675,260.94827810651367,261.1818747389239,52246600
2019-04-24,262.5745544433594,263.410171605521,262.43078792825753,263.0777235358863,50392900
2019-04-25,262.4128723144531,263.0688020790497,261.2268462240683,262.47577532352403,57770900
2019-04-26,263.634765625,263.7066351624023,261.6849650923547,262.45770657786915,50916400
2019-04-29,264.0480651855469,264.56922213553327,263.6347536677554,263.72461115092415,57197700
2019-04-30,264.1828308105469,264.47036378092696,262.29596081647924,263.7066163248907,81111700
2019-05-01,262.1971130371094,265.0184789347916,262.18811906270474,264.8118094680611,71671900
2019-05-02,261.6310119628906,262.99677972910905,260.1394656722656,262.08027190269394,65030200
2019-05-03,264.19195556640625,264.4704947003916,261.7389849709223,263.1047535459904,56543700
2019-05-06,263.1047058105469,263.54497195780687,259.5824943704813,259.896981941665,107198100
2019-05-07,258.7109069824219,261.29864946948265,256.806048601852,260.70562286447625,144729900
2019-05-08,258.3514099121094,260.05859213332144,257.7583835239863,258.3514099121094,91568300
2019-05-09,257.5698547363281,258.1718480337544,254.55081200881037,256.2849771773048,103471100
2019-05-10,258.8636474609375,259.6184010578606,253.652214405053,256.6353077314568,112429300
2019-05-13,252.35836791992188,254.7214804117822,251.52275072246363,253.7600846462088,127290500
2019-05-14,254.64059448242188,256.16808964243916,253.24789927585027,253.37367783289977,77003200
2019-05-15,256.1321716308594,256.7701133090534,252.8076358497461,253.0143053717125,73956400
2019-05-16,258.5042724609375,259.86101931664007,256.7611410796038,256.8330106305001,76749600
2019-05-17,256.8329772949219,259.312901499198,256.1860417381828,256.2040296890674,100353000
2019-05-20,255.13482666015625,256.94083365080587,254.38903952425764,255.23365072213795,62877600
2019-05-21,257.43505859375,257.8124217622232,256.57245936734176,256.8240439532116,46847100
2019-05-22,256.6443176269531,257.59674680267347,256.16810303909295,256.48259057914987,49482500
2019-05-23,253.50852966308594,254.46992554081373,252.09784621636211,254.4250104942458,98733800
2019-05-24,254.08349609375,255.35940661704134,253.46351507181586,254.9460676553149,55268100
2019-05-28,251.72047424316406,255.31455569563306,251.70251370734124,254.362126304382,70029400
2019-05-29,250.03121948242188,251.01060326203879,248.62953008951493,250.60628560292824,104972900
2019-05-30,250.71395874023438,251.6214724406033,249.61776357466604,250.78582825342832,62523800
2019-05-31,247.33560180664062,248.997869366568,247.30864730223772,248.17124628444185,86862800
2019-06-03,246.70664978027344,248.48570188008594,245.37683027218762,247.3715458239888,96428000
2019-06-04,252.06182861328125,252.1966011366948,248.54861192613726,248.99787195128627,77231900
2019-06-05,254.24525451660156,254.27220902433356,251.87317557420914,253.67918243357073,71169700
2019-06-06,255.89857482910156,256.5724650655764,253.89489207520805,254.54182779905042,69430400
2019-06-07,258.4593200683594,259.53755523499956,256.74314326213107,256.9138642871934,74272200
2019-06-10,259.6452941894531,261.307561473152,259.5554367161571,260.00469666198643,60799100
2019-06-11,259.58245849609375,261.8287588074491,258.93552290959707,261.46036226590786,58641300
2019-06-12,259.1242370605469,259.9059451972257,258.61207399835774,259.3488670961745,47096300
2019-06-13,260.19342041015625,260.55285036170267,259.33084885188674,260.0316933843536,48945200
2019-06-14,259.90594482421875,260.50793796326803,259.1421972200491,259.90594482421875,52324700
2019-06-17,260.0046691894531,260.76841650079444,259.83394823442455,260.13944167483146,39205700
2019-06-18,262.72735595703125,263.7786368760442,261.46043891951973,261.8198690112389,85434800
2019-06-19,263.3203125,263.85043609708407,261.8916687545038,262.862058449699,78674400
2019-06-20,265.83612060546875,266.24046558371964,263.3831784940885,265.9978750491621,116570000
2019-06-21,265.44964599609375,266.82202880424734,265.2329612248102,265.56702609854386,83309500
2019-06-24,265.1246337890625,265.97332504245077,264.97113036473775,265.65733558451575,47582700
2019-06-25,262.5244140625,265.2059995764725,262.41607162622273,265.17891396740316,82028700
2019-06-26,262.262451171875,263.9237654132579,262.15410878391754,263.4181492334464,51584900
2019-06-27,263.1924133300781,263.698029484127,262.6416637013518,263.0208620398815,40355200
2019-06-28,264.5468444824219,265.0434231006258,263.6529919480454,264.1676184518848,59350900
2019-07-01,266.94854736328125,268.0861979498704,265.7476878432094,267.8694855427903,78705600
2019-07-02,267.64361572265625,267.6977869061172,266.0635585790226,266.90323947667696,61504500
2019-07-03,269.7835388183594,269.80161425412496,268.17639561424454,268.32086133027957,40898900
2019-07-05,269.4765930175781,269.6391341895929,267.2645286286108,268.5556549615941,51677300
2019-07-08,267.9958801269531,269.2960442403786,267.4541404873554,268.16743147205943,45841800
2019-07-09,268.3299865722656,268.6279282653834,266.7860517816925,266.840222998623,41101300
2019-07-10,269.61199951171875,270.56005064904815,268.8626128525521,269.3953147050236,58448500
2019-07-11,270.244140625,270.48791112906963,269.241945443128,270.25317834686444,50826100
2019-07-12,271.4539794921875,271.526226150782,270.42469881644513,270.7316782304043,40326000
2019-07-15,271.5443115234375,271.88741431405714,271.03869505958664,271.88741431405714,33900000
2019-07-16,270.6684875488281,271.66167251628906,270.3615081141636,271.45399780135625,36650100
2019-07-17,268.8265686035156,270.8039007082595,268.8265686035156,270.641387055438,36036300
2019-07-18,269.8106689453125,270.18989495674094,267.8875359461371,268.3299433311183,51392600
2019-07-19,268.3119201660156,270.9302965017042,268.1403688062337,270.90321089510843,58678600
2019-07-22,268.9710388183594,269.51277855742103,268.1945663171256,268.7091928929078,43638100
2019-07-23,270.894287109375,270.894287109375,269.2600571980332,270.09072873971627,44564500
2019-07-24,272.1672668457031,272.1672668457031,270.04546903159616,270.1357635765845,47213200
2019-07-25,270.8670654296875,271.76995564778645,270.0634799096485,271.71578443902234,55394100
2019-07-26,272.68194580078125,272.88058279624516,271.4269148853435,271.5533327706519,45084100
2019-07-29,272.1854248046875,272.6820312259375,271.6346746993807,272.5646510253868,38126500
2019-07-30,271.5171203613281,271.92343194048675,270.40655558457587,270.7857815620586,45849000
2019-07-31,268.54669189453125,271.9506064237515,266.53326388586026,271.76097959602436,104245200
2019-08-01,266.2082214355469,271.652649838183,265.41367341757837,268.7002079366244,142646600
2019-08-02,264.20361328125,265.55794800387605,262.65064169714503,265.3141776732472,116749700
2019-08-05,256.2583923339844,260.22206736292844,254.36231674350026,260.11372490987765,178745400
2019-08-06,259.85186767578125,260.0685801265157,256.6737031233253,258.1454190061771,120711700
2019-08-07,260.0052490234375,260.7727110773986,254.65111763531422,256.78192492921147,140572300
2019-08-08,265.1066589355469,265.1066589355469,260.9443476671785,261.49509755220527,87713900
2019-08-09,263.3009033203125,264.7635814112252,261.5222080674551,264.1676704197368,93730000
2019-08-12,260.0955810546875,263.29179245654484,259.1475298322207,261.80202916869314,65527600
2019-08-13,264.1405334472656,265.58516336808646,259.4545308129541,259.79763351897674,94299800
2019-08-14,256.3305358886719,260.70052138237736,256.204145582048,260.0956003464888,135622100
2019-08-15,257.0076599121094,257.901539842479,254.96714703508582,257.2153345533102,99556600
2019-08-16,260.7998352050781,261.2332048589005,257.0618566167302,258.6599898772652,83018300
2019-08-19,263.9419250488281,264.6190928142968,263.13836696189935,263.815534727368,53571800
2019-08-20,261.9193420410156,263.9688923061297,261.7929517762229,263.43619054261586,51596400
2019-08-21,264.05023193359375,264.42039264271136,263.3911122132719,264.07731753557846,49524700
2019-08-22,263.9688720703125,265.38641579476507,262.1992156207738,264.7544094112218,51666400
2019-08-23,257.18829345703125,264.33015864750445,255.94230050225514,262.6688438924776,149161500
2019-08-26,260.0323181152344,260.0323181152344,257.84731220730464,259.373198500566,72423800
2019-08-27,259.01214599609375,261.7930636581838,258.2537214211673,261.42287531434596,66668900
2019-08-28,260.83599853515625,260.9985121802663,257.5494645347921,258.35305014787957,59696700
2019-08-29,264.16766357421875,264.69135544136327,262.3889683674536,263.39119104890403,57899400
2019-08-30,264.05023193359375,265.6663854420489,263.1202561934248,265.6483375587326,62901200
2019-09-03,262.5061950683594,263.2646192615819,261.1789458417169,262.3527192189044,69101400
2019-09-04,265.4857482910156,265.50379616918883,263.92373887763733,264.6731529090202,46887300
2019-09-05,268.8987731933594,269.8106735830968,265.44972592383255,267.96879736456265,83258100
2019-09-06,269.1064453125,269.74751727016104,268.5376475637681,269.2148152948554,49584300
2019-09-09,269.2419738769531,270.18096021299755,268.3029599868757,270.09069320094045,51260300
2019-09-10,269.1786193847656,269.24182830225595,267.22837353862485,268.48337640040836,57947100
2019-09-11,271.0927734375,271.17403024628595,268.8355480133743,269.48563003768334,68821100
2019-09-12,272.03179931640625,273.08816543274827,271.23725152228974,271.9956759928493,72908700
2019-09-13,271.85125732421875,272.8263943509441,271.48106896722373,272.4742538818412,62104800
2019-09-16,271.01153564453125,271.89637799232213,270.3704912942259,270.72260415700487,58191200
2019-09-17,271.6977844238281,271.78805141832373,270.6413905587591,270.81294193474486,41475500
2019-09-18,271.8602600097656,271.9686024312111,269.27797956454594,271.30948262871954,73375800
2019-09-19,271.84222412109375,273.2417207457767,271.5081590883585,272.24853581465317,76560500
2019-09-20,270.5577697753906,272.7256557739762,269.7686322549902,272.44444179650503,89565000
2019-09-23,270.49432373046875,271.2109087987867,269.6416852140578,269.89566087758845,43476800
2019-09-24,268.3717346191406,271.9727625422939,267.4102536031992,271.582733535712,94869400
2019-09-25,269.9591064453125,270.40355684518136,266.9748722488337,268.45338400504926,71854000
2019-09-26,269.3968200683594,270.1768783815456,267.99088814051237,269.9682722975083,56179700
2019-09-27,267.9454650878906,270.2584842358922,266.394400547626,270.1496138053091,84746600
2019-09-30,269.1881103515625,269.8956158448682,268.4171317139182,268.4624736286267,51662400
2019-10-01,265.9862060546875,270.7210593029976,265.7685205613803,270.06797514180766,88242400
2019-10-02,261.2875671386719,264.4169336033458,259.99955810195115,264.4078541500029,122539500
2019-10-03,263.4283447265625,263.45555541593865,258.34880381994094,261.06090402575535,85278800
2019-10-04,266.99310302734375,267.2470787072425,264.0269992614025,264.08144832542007,65091200
2019-10-07,265.841064453125,267.81847578384463,265.55987813972894,266.19483104942367,59610500
2019-10-08,261.7138977050781,264.7253421334106,261.6776075713752,263.990626093179,95708100
2019-10-09,264.1993713378906,265.13364208404795,263.1018364259061,263.72771007618655,62359400
2019-10-10,265.9862060546875,266.8660551651619,263.9544009671046,264.1176650870851,55296300
2019-10-11,268.74371337890625,270.97507304287916,268.6167393837116,268.7346339216523,98720400
2019-10-14,268.44439697265625,269.0974812285745,268.09970977074494,268.4262380580679,40394800
2019-10-15,271.10205078125,271.8458464973218,269.3695631563232,269.4874853651235,46754500
2019-10-16,270.6665954589844,271.35596965464424,270.2312245406846,270.63938477659065,48928200
2019-10-17,271.4648742675781,272.33564398394304,270.7754999147679,271.8276926759577,45736600
2019-10-18,270.2766418457031,271.5737308704061,269.4240033178338,270.92972608659727,64304000
2019-10-21,272.10882568359375,272.3083799212792,271.1564240881151,271.5918227015919,39048600
2019-10-22,271.2199401855469,272.9342686902184,271.1292286758053,272.6440029315517,48594700
2019-10-23,272.00909423828125,272.0635156111766,270.7573472991516,270.9659810160959,34352200
2019-10-24,272.4535217285156,273.0884746005034,271.62809406743776,272.94334172458434,35453100
2019-10-25,273.5691833496094,274.11342465074256,271.8276167222357,271.88203808422276,45205400
2019-10-28,275.1112060546875,275.6101055167936,274.7574671529367,274.7846778376868,42147000
2019-10-29,275.0296936035156,275.95491264990335,274.7122170225253,274.83921872743275,44284900
2019-10-30,275.8730773925781,276.24494741159185,273.92287740898763,275.2290452456097,49643900
2019-10-31,275.138427734375,275.864092158819,273.68715424802167,275.864092158819,69053800
2019-11-01,277.687255859375,277.73259776958525,276.41735019832123,276.58064197385863,71141500
2019-11-04,278.8030090332031,279.3744612238009,278.4311111364447,279.2384077691996,60606900
2019-11-05,278.49462890625,279.30192558808307,278.2043630646061,279.00258028848964,42933200
2019-11-06,278.55804443359375,278.83015127599856,277.61469457781413,278.494543609944,46487100
2019-11-07,279.5376281738281,280.8710069278483,279.0659671347833,279.89139471405895,54272300
2019-11-08,280.22705078125,280.2814721535745,278.4945632788722,279.19298934454866,49032100
2019-11-11,279.69183349609375,279.86417703477946,278.7121936255367,278.84827471069235,35797300
2019-11-12,280.2815246582031,281.17950515104246,279.5105181641509,280.05475967061557,46484600
2019-11-13,280.3722229003906,280.77133147412957,279.0660544192944,279.2928193961337,53917700
2019-11-14,280.7803039550781,280.8619636831978,279.4560046150865,280.09095744342886,51219900
2019-11-15,282.81219482421875,282.85753674364037,281.4243943784293,282.11374103249324,62023600
2019-11-18,283.02081298828125,283.2566574144179,282.122832567639,282.57636250635056,49228000
2019-11-19,282.939208984375,283.6285834175987,282.29520415828483,283.61950395991727,67804700
2019-11-20,281.8869934082031,282.86663359563494,280.3359287395858,282.3496028123388,79406200
2019-11-21,281.4334411621094,282.10468425402297,280.6352517705745,281.9958415043259,54664700
2019-11-22,282.0593566894531,282.31333237035267,281.0525334234393,282.1772789129553,44850200
2019-11-25,284.2453308105469,284.2453308105469,282.98453205746335,282.98453205746335,48647200
2019-11-26,284.8893737792969,285.0707968398084,283.9641826057425,284.2816591210013,37569000
2019-11-27,286.1593017578125,286.1593017578125,285.1524507530205,285.37013629728915,44444600
2019-11-29,285.09796142578125,285.84175709981287,284.87119647744976,285.59683323960326,36592700
2019-12-02,282.676025390625,285.41533501384896,282.2497063341746,285.3518342077002,75767800
2019-12-03,280.7803039550781,280.8619636831978,278.5852351006926,279.9639558052549,73941700
2019-12-04,282.5128173828125,283.1114801298138,281.4787836789131,281.82347080730165,49080000
2019-12-05,283.02081298828125,283.229446725346,281.7146445502904,283.211315493055,40709000
2019-12-06,285.6059875488281,286.00509617699373,284.9166130672193,284.92569252553795,48927000
2019-12-09,284.70794677734375,285.88711349587976,284.63536648869166,285.21589807283027,34838500
2019-12-10,284.3905029296875,285.31569410664116,283.73741866322825,284.6535580640139,52649800
2019-12-11,285.19781494140625,285.45179063198384,284.3088861837475,284.8440482574191,53429100
2019-12-12,287.6558837890625,288.4359419435748,284.97099448527933,285.2068112141044,96389600
2019-12-13,287.82818603515625,289.05272214678655,286.64899183529326,287.4199981041912,81503900
2019-12-16,289.8055725097656,290.3951557751756,287.76468819631657,289.55159690245364,82749700
2019-12-17,289.869140625,290.4859347171941,289.787508555263,290.18661712815833,61097700
2019-12-18,289.8872375488281,290.4859003373177,289.8328161754444,290.25913538779594,48133000
2019-12-19,291.0755920410156,291.14817235339535,289.8238446246111,290.07782035538315,85310500
2019-12-20,292.3515625,293.48183740439526,291.13013011229833,292.10543451333706,147142100
2019-12-23,292.79827880859375,293.1902254958816,292.6524323585263,293.13553655427705,52990000
2019-12-24,292.807373046875,293.0716936318886,292.50655608135855,293.02612879098643,20270000
2019-12-26,294.3659973144531,294.37512140753176,293.1810335432235,293.1901298189452,30911200
2019-12-27,294.29315185546875,295.1499823509916,293.7644828220485,295.0952934102021,42528800
2019-12-30,292.6705627441406,294.51184926989555,292.1874586969327,294.37512695792304,49729100
2019-12-31,293.3816223144531,293.62775035689424,291.82293192090606,292.16931374555315,57077300
2020-01-02,296.1252746582031,296.1435228475682,293.9923228046252,294.91296621198353,59151200
2020-01-03,293.8829345703125,295.00411329960116,292.68884653822107,292.74353546966336,77709700
2020-01-06,295.00408935546875,295.0861227459739,292.0142796533682,292.13278160099514,55653900
2020-01-07,294.1746520996094,294.9129805533922,293.7279886988713,294.43897268463854,40496400
2020-01-08,295.7424621582031,296.95477064555246,294.11995883928836,294.3660590478099,68296000
2020-01-09,297.7478332519531,297.82077038824355,296.71781178644477,297.30119760730037,48473300
2020-01-10,296.8908386230469,298.48599683501715,296.4259828599289,298.3310541864284,53029300
2020-01-13,298.9327697753906,298.94186605271307,297.082386683004,297.510801872737,47086800
2020-01-14,298.47705078125,299.54351294484616,297.92100945963375,298.4952711557389,62832800
2020-01-15,299.15155029296875,299.90809914567166,298.30384393795646,298.38587734482564,72056600
2020-01-16,301.63995361328125,301.63995361328125,300.30001924233943,300.5278990481638,54050300
2020-01-17,302.578857421875,302.7884890679203,301.5761805798231,302.35097758583424,95846000
2020-01-21,301.9863586425781,302.7885001455664,301.5488471444855,301.62175645504635,77742400
2020-01-22,302.0228271484375,303.49038781097767,301.8678844320141,302.84318902456715,48914900
2020-01-23,302.3692321777344,302.77942705597485,300.2636244798141,301.37567931823935,51963000
2020-01-24,299.68017578125,303.1074970853696,298.3949302922052,303.02546369041266,87578400
2020-01-27,294.8765869140625,296.3532441968251,294.11091379771784,294.44817159472285,84062500
2020-01-28,297.9665832519531,298.84163406721996,294.9676767051918,296.298487210109,63834000
2020-01-29,297.7204284667969,299.55259115613137,297.5198931086739,299.32471133178075,53888900
2020-01-30,298.68670654296875,298.8963660446492,294.91303023429634,295.6604550917531,75491800
2020-01-31,293.2630615234375,298.2217278467031,292.35154238779836,298.0667573540076,113845600
2020-02-03,295.441650390625,297.30115767312014,294.6212885304359,294.73979049796515,69083000
2020-02-04,299.9446105957031,300.8105652654087,298.72317777873883,299.0422151737549,62573200
2020-02-05,303.4082946777344,303.61795412672234,301.4120930432873,302.87050163975044,65951100
2020-02-06,304.4292907714844,304.62070207645655,303.35367662683126,304.3654777307045,50359700
2020-02-07,302.8067626953125,304.4383624299263,302.2598454793981,303.37190028539015,64139400
2020-02-10,305.06732177734375,305.1311348147873,301.88612780958465,301.9225963763189,42070000
2020-02-11,305.59600830078125,307.20026355708615,305.0673114617923,306.41637021168424,54864500
2020-02-12,307.5648498535156,307.77448148627434,306.6624268441835,307.02702899526753,43992700
2020-02-13,307.23675537109375,308.202963799749,305.86947614367216,306.1429208622096,54501900
2020-02-14,307.7288818359375,307.84738378054004,306.4527605428289,307.646848447526,64582200
2020-02-18,306.9359436035156,307.7927740817303,305.5504162851949,306.73540821888315,57226200
2020-02-19,308.4034423828125,309.07795777585227,307.61954912250815,307.90211788539574,48814700
2020-02-20,307.136474609375,308.67694462905206,304.1557883522253,307.85655491074664,74163400
2020-02-21,303.9735107421875,306.0973387829116,303.1531209980254,305.7874255135602,113788200
2020-02-24,293.8920593261719,304.0463696689848,292.8164454315438,294.5483543223174,161088400
2020-02-25,284.986572265625,295.8883379321786,284.1115213155918,295.2776354317167,218913200
2020-02-26,283.9382019042969,289.96332985080215,283.20899774544955,286.38106643552646,194773800
2020-02-27,271.1861267089844,283.9929622601153,271.1861267089844,278.43268874388383,284353500
2020-02-28,270.0468444824219,271.53262609514337,260.2753518507002,263.155757539543,384975800
2020-03-02,281.74151611328125,281.80532914475464,268.40598340350584,271.8241810091955,238703600
2020-03-03,273.674560546875,286.0712292614889,271.2408194618374,282.1152386233994,300139100
2020-03-04,285.1779479980469,285.3967315712866,276.49116917188974,279.0343161033958,176613400
2020-03-05,275.6980895996094,281.17632889627316,273.46488424875696,277.9951357880224,186366800
2020-03-06,271.140625,272.34383760396224,264.55035578952464,267.2119775672172,228667200
2020-03-09,249.96597290039062,259.04469825650165,249.25498888727407,250.94127750870393,309417300
2020-03-10,262.900390625,262.9915202948296,249.3005113667445,259.4548490211814,276444100
2020-03-11,250.0844268798828,256.9937588920719,246.91235745450595,255.8634838386491,255316300
2020-03-12,226.15704345703125,243.0657284595874,225.76508294392715,233.34892983989002,392220700
2020-03-13,245.49034118652344,247.45922586480515,226.5307403139834,239.81156693642356,329566100
2020-03-16,218.62789916992188,234.1692913616769,216.35821121478764,219.84020754106757,297240000
2020-03-17,230.43212890625,233.50395903282416,216.09393128193696,223.35872879137676,262070500
2020-03-18,218.7646484375,226.39406110097966,207.8446502974257,215.34645080566406,327597100
2020-03-19,219.22950744628906,225.49165465544974,211.6730183757266,218.08099810602204,289322000
2020-03-20,209.7820281982422,224.14952799674725,209.50696155565487,222.3707795638826,347158800
2020-03-23,204.41824340820312,210.58883736917826,200.11807712080454,209.22269612416616,326025200
2020-03-24,222.93919372558594,223.81024024329707,214.3663807599711,214.93484144271505,235494500
2020-03-25,226.27662658691406,235.04200407098807,219.82180274754663,224.5162200852684,299430300
2020-03-26,239.48887634277344,240.95586078896224,228.34878482606823,228.77971920189324,257632800
2020-03-27,232.35557556152344,239.13131375893414,230.18257586335054,232.21804924789328,224341200
2020-03-30,239.9014892578125,240.61665407010992,232.45643301160396,234.44605962945386,171369500
2020-03-31,236.32566833496094,241.44184313996882,234.92284395447982,238.90209724302795,194881100
2020-04-01,225.68984985351562,236.24314028710725,223.62687128450554,227.36774076850008,189554600
2020-04-02,230.89776611328125,231.67710529382802,224.25955349816576,224.8096867942336,177660400
2020-04-03,227.560302734375,232.2638985790031,224.83716977069236,229.9166755402143,135561200
2020-04-06,242.84461975097656,244.8067547366427,227.54191713385043,236.4081376209245,188061200
2020-04-07,243.0922088623047,252.16930817093797,242.8721667882083,251.4174604431951,201427200
2020-04-08,251.25242614746094,253.05867943513024,243.20222724698658,245.68696224301036,153774500
2020-04-09,255.0757598876953,257.8263970051862,252.5726700376446,254.50727137943457,189999200
2020-04-13,252.7469940185547,254.443226607134,248.85025633333169,254.1039856856062,114839100
2020-04-14,260.20111083984375,261.21883314435115,252.60935350077392,257.6246829735061,134143400
2020-04-15,254.67245483398438,260.3387633386726,252.56361522887224,254.49824549327255,121775000
2020-04-16,255.90110778808594,256.7537991200917,252.83873321200886,255.94694057675252,131798300
2020-04-17,262.8143615722656,263.4194774380583,258.9267733430212,261.6590844120488,146684800
2020-04-20,258.18402099609375,262.95180422099605,257.9639789331066,259.1192277447229,100109300
2020-04-21,250.34469604492188,254.92909188820968,249.4094613850949,253.72798241574282,126385700
2020-04-22,255.90110778808594,257.64317347159806,253.89313917984944,255.2134480724144,92951600
2020-04-23,255.88262939453125,260.33867676205836,255.58007157656192,257.17543239680975,104709700
2020-04-24,259.4493103027344,260.1186421969253,255.35085912854342,257.3955098331214,85063200
2020-04-27,263.1901550292969,264.30874873794517,260.96214535761493,261.4205849434391,77896600
2020-04-28,261.97991943359375,267.1786091367333,261.6773336103177,266.83019054311086,105270000
2020-04-29,268.8381652832031,270.36936598916276,266.27091449702925,267.2978148114988,118745600
2020-04-30,266.3351135253906,268.9390474225819,264.60219818898923,267.462857175173,122901700
2020-05-01,259.2842712402344,266.5001059124838,258.1198167734185,261.5947967015309,125180000
2020-05-04,259.99951171875,260.3020696248995,255.92856473218876,257.40472721224256,80873200
2020-05-05,262.40167236328125,265.2073206037957,260.12780177122573,262.8142792143297,79569900
2020-05-06,260.6229553222656,264.4830095523587,260.192020908388,264.09793589455825,73632600
2020-05-07,263.7677917480469,265.6932435927499,263.26351939914133,263.8319800050877,75250400
2020-05-08,268.1322326660156,268.5998501465137,265.76666797978606,266.89443979354115,76452400
2020-05-11,268.1872253417969,269.56254444611375,265.7850057832069,266.20676247386785,79514200
2020-05-12,262.841796875,269.78255179515514,262.7042425975372,269.36997290557235,95870800
2020-05-13,258.1932373046875,263.31858964743844,255.7726623265701,262.2825114779081,144721100
2020-05-14,261.2831115722656,261.41146013220174,250.29888679853764,255.7635079143885,121977900
2020-05-15,262.48419189453125,262.53002466488874,257.95480613821377,258.89919065123917,111146300
2020-05-18,270.4793701171875,272.0839087534759,268.37055910186746,268.6914444443786,119703800
2020-05-19,267.7012634277344,271.58882289589167,267.6829359139752,269.88344074536735,95189300
2020-05-20,272.2489013671875,273.11076994991015,271.00195923614234,271.2311790085488,85861700
2020-05-21,270.3695068359375,272.9276091889891,269.2784176881859,272.1207505270266,78293900
2020-05-22,270.8828125,271.05702179895974,268.8473394108852,270.08513201578137,63958200
2020-05-26,274.22021484375,277.07172366444183,270.90111666487996,276.833326122004,88951400
2020-05-27,278.3003845214844,278.3370675296901,272.19396476879547,277.007581296367,104817400
2020-05-28,277.7868347167969,281.33515200775486,277.117502966513,279.3271847378299,90405200
2020-05-29,279.0246887207031,279.6114768667384,274.57781894297864,277.3192788350179,119090800
2020-06-01,280.15240478515625,280.75754836392883,277.8693847232331,278.3828347935377,55758300
2020-06-02,282.4721374511719,282.5179982006775,279.73985528660774,281.069313365472,74267200
2020-06-03,286.23138427734375,287.18494662104723,284.1775835194625,284.45263612777273,92567600
2020-06-04,285.4795227050781,286.98321817364206,283.3890390401753,285.2503028822557,75794400
2020-06-05,292.79620361328125,294.56577377345707,290.7974136505666,290.8616019107014,150524700
2020-06-08,296.33544921875,296.52798606844794,293.062182869184,293.60313838658124,73641200
2020-06-09,294.125732421875,296.40875303318035,292.814573695221,293.67644251654445,77479200
2020-06-10,292.4845275878906,295.5927621739855,291.7693627776029,294.70338803982554,95000800
2020-06-11,275.6230773925781,286.20387252008595,275.0729721884442,285.5712235543959,209243600
2020-06-12,278.9237976074219,283.38899457849544,273.7801190211421,282.61881945235933,194678900
2020-06-15,281.5278015136719,282.65557322051234,272.0747773753375,273.2483818586524,135782700
2020-06-16,286.9465026855469,289.40376017355715,282.09623192993956,289.2570561458452,137627500
2020-06-17,285.754638671875,288.25772952024136,285.02111835943526,287.9643213952654,83398900
2020-06-18,285.86468505859375,286.34145231822947,283.7833786982742,284.2418184413267,80828700
2020-06-19,284.23101806640625,289.5170574345226,282.28787417657315,289.32367329044104,135549600
2020-06-22,286.0543212890625,286.45030759053503,282.490388367676,283.6323128106449,74649400
2020-06-23,287.3712158203125,289.6274664668477,286.96601139314646,288.69733429029844,68471200
2020-06-24,280.040771484375,285.95305250280444,278.20816137818287,285.3360276763805,132813500
2020-06-25,283.04302978515625,283.3101028145631,277.45307296151356,279.46987762701843,89468000
2020-06-26,276.3203125,282.15893364058905,275.7401601235611,281.94711324330086,127961000
2020-06-29,280.38153076171875,280.5196622715444,275.28887633629,277.5727536803356,79773300
2020-06-30,283.97308349609375,285.6675903215087,279.792153347328,279.9486930198918,113394800
2020-07-01,285.9622802734375,287.22395639224413,284.62697148514405,285.08742860608777,72396500
2020-07-02,287.5369873046875,290.7325599973722,286.87392810290646,289.3880053272748,69344200
2020-07-06,291.9757385253906,292.55591877461336,290.6035858181609,291.34952382314395,61713800
2020-07-07,288.96441650390625,292.4086261412663,288.58683836174674,290.43788464051073,82910000
2020-07-08,291.1746826171875,291.28518783880827,287.96991877388723,289.72884039147516,54638600
2020-07-09,289.5169677734375,292.0218551502653,286.1095744969354,291.78240850045916,83354200
2020-07-10,292.47314453125,292.74021752489676,288.02514120267125,289.4525470058198,57550400
2020-07-13,289.9406433105469,297.1882340667077,289.2868020526864,294.81228763297554,102997500
2020-07-14,293.6979675292969,294.4715320808562,287.32522893206374,288.522406144319,93657000
2020-07-15,296.39617919921875,297.49206911744704,294.0202053194717,296.9118887955538,87196500
2020-07-16,295.4200439453125,295.87128286396967,293.85447872341933,294.49912983927373,54622500
2020-07-17,296.2764587402344,297.059241275674,294.4530388686995,296.4238083554755,62774900
2020-07-20,298.6708984375,299.4168366870497,295.26350467471246,296.0094429242622,56308800
2020-07-21,299.3062438964844,301.07438289503006,298.32085925130195,300.632362197425,57292200
2020-07-22,301.01007080078125,301.3232064320172,298.83672628141903,298.94723151405407,57792900
