name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464287242,34871473,322466,,
ISHARES TR,464287184,18543036,681980,,
ALIBABA GROUP HLDG LTD,01609W102,9348119,112155,,
XPENG INC,98422D105,5266786,392458,,XPNGF
BHP GROUP LTD,088606108,4950581,82966,,BHPLF
BAIDU INC,056752108,4504065,32898,,
ING GROEP N.V.,456837103,3312677,245930,,
GLOBAL X FDS,37954Y855,2906979,44709,,
CNH INDL N V,N20944109,2846981,197707,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,2380501,23588,,
ELBIT SYS LTD,M3760D101,2308590,11048,,
INFOSYS LTD,456788108,2107709,131158,,INFY
NOVO-NORDISK A S,670100205,1981770,12246,,
TRIP COM GROUP LTD,89677Q107,1926505,55043,,
QIAGEN NV,N72482123,1878066,41707,,
GSK PLC,37733W204,1754771,49236,,GLAXF
JD.COM INC,47215P106,1688377,49469,,
ISHARES INC,46434G772,1581518,33635,,
NETEASE INC,64110W102,1423954,14727,,
AMAZON COM INC,023135106,1173110,8999,,AMZN
SELECT SECTOR SPDR TR,81369Y209,1155282,8704,,
SELECT SECTOR SPDR TR,81369Y605,1111216,32964,,
BILIBILI INC,090040106,1012802,67073,,BLBLF
ANHEUSER BUSCH INBEV SA/NV,03524A108,998159,17598,,
NOVA LTD,M7516K103,988018,8423,,NVMI
V F CORP,918204108,981226,51400,,VFC
SELECT SECTOR SPDR TR,81369Y407,900842,5305,,
HALEON PLC,405552100,864347,103144,,HLNCF
ICICI BANK LIMITED,45104G104,828826,35911,,
STMICROELECTRONICS N V,861012102,658418,13171,,
LEONARDO DRS INC,52661A108,633205,36517,,
ISHARES TR,46429B671,604974,13522,,
PRUDENTIAL PLC,74435K204,492711,17398,,PUKPF
NATIONAL GRID PLC,636274409,434480,6453,,NMKBP
SELECT SECTOR SPDR TR,81369Y308,428332,5775,,
ENETI INC,Y2294C107,423341,34958,,
HSBC HLDGS PLC,404280406,412603,10414,,
ARCELORMITTAL SA LUXEMBOURG,03938L203,410455,15013,,
COINBASE GLOBAL INC,19260Q107,402183,5621,,
VANECK ETF TRUST,92189F676,367227,2412,,
RYANAIR HOLDINGS PLC,783513203,344187,3112,,RYAOF
EURONAV NV,B38564108,304902,20033,,
HDFC BANK LTD,40415F101,301453,4325,,HDB
ALCON AG,H01301128,264476,3221,,
ARGENX SE,04016X101,251766,646,,ARGX
ZAI LAB LTD,98887Q104,247352,8920,,ZLAB
SELECT SECTOR SPDR TR,81369Y886,244484,3736,,
LI AUTO INC,50202M102,236328,6733,,LAAOF
GOLDEN OCEAN GROUP LTD,G39637205,234601,31073,,
CORTEVA INC,22052L104,224616,3920,,
PROLOGIS INC.,74340W103,205651,1677,,
NATWEST GROUP PLC,639057207,125644,20530,,RBSPF
KINGSOFT CLOUD HLDGS LTD,49639K101,89951,14746,,
COMPUGEN LTD,M25722105,82778,72612,,CGEN
ENLIVEX THERAPEUTICS LTD,M4130Y106,39689,15091,,
ICECURE MEDICAL LTD CAESAREA,M53071136,18856,16255,,
