name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VANGUARD SCOTTSDALE FDS,92206C409,340986650,4535000,,
SEA LTD,81141RAG5,74449120,101000000,,SE
AFFIRM HLDGS INC,00827BAB2,66923531,120500000,,
DISH NETWORK CORPORATION,25470MAB5,26073164,41500000,,
AGNC INVT CORP,00123Q104,18112500,1750000,,
DISH NETWORK CORPORATION,25470MAD1,10858560,12000000,,
ALPHA PARTNERS TECH MERGR CO,G63290129,10200000,1000000,,
TB SA ACQUISITION CORP,G8657L113,7942500,750000,,
BRAEMAR HOTELS & RESORTS INC,10482BAB7,7771629,8335000,,BHR-PD
BLACK SPADE ACQUISITION CO,G11537126,5010000,500000,,
BRAEMAR HOTELS & RESORTS INC,10482B101,3699000,900000,,BHR-PD
VECTOR ACQUISITION CORP II,G9460A104,2525000,250000,,
LEVERE HOLDINGS CORP,G5462L114,2016000,200000,,
AVEANNA HEALTHCARE HLDGS INC,05356F105,489666,627777,,
VALARIS LIMITED,G9460G119,414394,34823,,
VIRGIN ORBIT HOLDINGS INC,92771A119,108000,600000,,
GROVE COLLABORATIVE HOLD INC,39957D110,3920,39200,,
