name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TORM PLC,G89479102,1294694041,53812988,,TRMD
CHESAPEAKE ENERGY CORP,165167735,615048006,7350000,,
STAR BULK CARRIERS CORP,Y8162K204,461394449,26067483,,SBLK
VISTRA CORP,92840M102,446249999,17000000,,VST
STR SUB INC,82983N108,339805602,12935120,,
GARRETT MOTION INC,366505105,333706917,44082816,,GTX
RUNWAY GROWTH FINANCE CORP,78163D100,260025141,21054667,,RWAYI
SUNOPTA INC,8676EP108,138657783,20726126,,
NMI HOLDINGS INC,629209305,126518000,4900000,,
ALLY FINANCIAL INC,02005N100,124246000,4600000,,ALLY
SPDR S&P OIL & GAS EXPLORATION & PRODUCTION ETF,78468R556,121744350,945000,PUT,
INFINERA CORP,45667G103,121597104,25175384,,
PETROLEO BRASILEIRO SA,71654V408,108792339,7866402,,
BANCO BRADESCO SA,059460303,106621007,30815319,,
FREEPORT-MCMORAN INC,35671D857,105112200,2627805,,FCX
VALE SA,91912E105,104447618,7782982,,
CEMEX SAB DE CV,151290889,102582346,14489032,,CXMSF
ANGLOGOLD ASHANTI LTD,035128206,99726638,4728622,,
STATE STREET CORP,78462F103,95305200,215000,PUT,STT-PG
ICICI BANK LTD,45104G104,91904306,3981989,,IBN
CBL & ASSOCIATES PROPERTIES INC,124830878,87806632,3983966,,CBL
FRONTIER COMMUNICATIONS PARENT INC,35909D109,74240305,3982849,,
VISTA ENERGY SAB DE CV,92837L109,69578336,2884674,,
FTAI AVIATION LTD,G3730V105,64368262,2033110,,FTAIM
EAGLE BULK SHIPPING INC,269442AB5,61989450,40495000,,
INFOSYS LTD,456788108,59480823,3701358,,INFY
AZUL SA,05501U106,58071925,4241923,,AZUXY
KILROY REALTY CORP,49427F108,55666830,1850011,,KRC
ALVOTECH SA,L01800108,52315898,6759160,,
ITAU UNIBANCO HOLDING SA,465562106,48295270,8185639,,
BERRY CORP,08579X101,46075360,6697000,,
CREDICORP LTD,G2519Y108,41580148,281632,,BAP
DAQO NEW ENERGY CORP,23703Q203,40875953,1029621,,DQ
TERNIUM SA,880890108,39646946,999923,,
SOCIEDAD QUIMICA Y MINERA DE CHILE SA,833635105,36682903,505135,,
OAKTREE SPECIALTY LENDING CORP,67401P405,35993220,1852456,,OCSL
JD.COM INC,47215P106,34530344,1011730,,
JETBLUE AIRWAYS CORP,477143AP6,34177181,41364000,,JBLU
LIBERTY GLOBAL PLC,G5480U104,32809560,1946000,,
SPOTIFY TECHNOLOGY SA,84921RAB6,32085620,37549000,,
MAGNACHIP SEMICONDUCTOR CORP,55933J203,31861412,2849858,,MX
SMARTRENT INC,83193G107,28745279,7505294,,
PAMPA ENERGIA SA,697660207,27699717,639421,,
WAYFAIR INC,94419LAF8,25116557,30350000,,W
NUVASIVE INC,670704AJ4,24399705,26961000,,
INVESCO SENIOR INCOME TRUST,46131H107,24255000,6300000,,VVR
TRANSPORTADORA DE GAS DEL SUR SA,893870204,23236359,1686238,,
COINBASE GLOBAL INC,19260QAB3,23173858,30636000,,
CABLE ONE INC,12685JAE5,22887707,27827000,,
ALARM.COM HOLDINGS INC,011642AB1,22857298,26674000,,
HAEMONETICS CORP,405024AB6,22377439,26145000,,HAE
WESTERN DIGITAL CORP,958102AP0,21841468,22413000,,WDC
SEA LTD,81141RAG5,19514852,24167000,,SE
MGIC INVESTMENT CORP,552848103,18948000,1200000,,MTG
PERFICIENT INC,71375UAF8,18916785,22927000,,
