name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
CHESAPEAKE ENERGY CORP,165167735,851643,10501153,,
TORM PLC,G89479102,727003,53812988,,TRMD
STAR BULK CARRIERS CORP,Y8162K204,650276,26021457,,SBLK
VISTRA CORP,92840M102,580385,25399812,,VST
GARRETT MOTION INC,366505204,565822,68834814,,GTX
PG&E CORP,69331C108,289419,29000000,,PCG-PX
RUNWAY GROWTH FINANCE CORP,78163D100,238128,21054667,,RWAYI
ALLY FINANCIAL INC,02005N100,205238,6124687,,ALLY
EAGLE BULK SHIPPING INC,Y2187A150,196187,3781561,,
HERTZ GLOBAL HOLDINGS INC,42806J700,183716,11598279,,
SUNOPTA INC,8676EP108,161249,20726126,,
INFINERA CORP,45667G103,134940,25175384,,
PETROLEO BRASILEIRO SA,71654V408,129613,11097068,,
WEATHERFORD INTERNATIONAL PLC,G48833118,123393,5828716,,WFRD
ITAU UNIBANCO HOLDING SA,465562106,114059,26649428,,
VALE SA,91912E105,113291,7743766,,
FRONTIER COMMUNICATIONS PARENT INC,35909D109,93756,3982849,,
CBL & ASSOCIATES PROPERTIES INC,124830878,93583,3983966,,CBL
ICICI BANK LTD,45104G104,90761,5116196,,IBN
NMI HOLDINGS INC,629209305,88578,5320000,,
BERRY CORP,08579X101,88559,11622000,,
KILROY REALTY CORP,49427F108,84513,1615011,,KRC
ANGLOGOLD ASHANTI LTD,035128206,77363,5230821,,
FREEPORT-MCMORAN INC,35671D857,70550,2411158,,FCX
EAGLE BULK SHIPPING INC,269442AB5,66134,40495000,,
CIVITAS RESOURCES INC,17888H103,62120,1188000,,
CEMEX SAB DE CV,151290889,60453,15421776,,CXMSF
ALVOTECH SA,L01800108,52039,6338660,,
CREDICORP LTD,G2519Y108,47842,398985,,BAP
CHESAPEAKE ENERGY CORP,165167180,42395,808001,,
LIBERTY GLOBAL PLC,G5480U120,41418,1875000,,
FORTRESS TRANSPORTATION AND INFRASTRUCTURE INVESTORS LLC,34960P101,39320,2033110,,
BANCO BRADESCO SA,059460303,39045,11977104,,
MR COOPER GROUP INC,62482R107,35170,957286,,
PAR PACIFIC HOLDINGS INC,69888T207,34453,2210000,,
MAGNACHIP SEMICONDUCTOR CORP,55933J203,33419,2300000,,MX
OAKTREE SPECIALTY LENDING CORP,67401P108,32845,5014511,,OCSL
UNITI GROUP INC,91325V108,32005,3397592,,UNIT
AZUL SA,05501U106,31558,4444924,,AZUXY
ACRES COMMERCIAL REALTY CORP,76120WAC8,29018,29021000,,ACR-PD
GARRETT MOTION INC,366505105,27774,3593111,,GTX
PRECIGEN INC,46122TAA0,27440,34429000,,
TOLL BROTHERS INC,889478103,26626,597000,,
SUPER MICRO COMPUTER INC,86800U104,26227,650000,,
BATTALION OIL CORP,07134L107,25674,3009912,,BATL
VISTA ENERGY SAB DE CV,92837L109,24939,3374806,,
PULTEGROUP INC,745867101,24530,619000,,
WESTERN DIGITAL CORP,958102AP0,24023,25155000,,WDC
SUPERNUS PHARMACEUTICALS INC,868459AD0,23851,24447000,,
CVENT HOLDING CORP,126677103,23100,5000000,,
IONIS PHARMACEUTICALS INC,462222AB6,21480,24313000,,IONS
BLACKSTONE MORTGAGE TRUST INC,09257WAC4,21266,21239000,,
DIGITALBRIDGE GROUP INC,19624RAA4,20806,21096000,,
OCWEN FINANCIAL CORP,675746606,20738,756870,,
LIGAND PHARMACEUTICALS INC,53220KAF5,19704,20472000,,LGNZZ
GRUPO TELEVISA SAB,40049J206,19338,2364174,,
HOPE BANCORP INC,43940TAB5,19192,19622000,,HOPE
OSI SYSTEMS INC,671044AD7,18989,18923000,,OSIS
STATE STREET CORP,78462F103,18370,500000,PUT,STT-PG
APOLLO COMMERCIAL REAL ESTATE FINANCE INC,03762UAC9,17796,18218000,,
PENNYMAC MORTGAGE INVESTMENT TRUST,70932AAD5,17403,17919000,,PMT-PC
KB HOME,48666K109,17218,605000,,KBH
APOLLO COMMERCIAL REAL ESTATE FINANCE INC,03762UAB1,17081,17081000,,
PAMPA ENERGIA SA,697660207,16977,829000,,
NEW RELIC INC,64829BAB6,16869,17409000,,
TERNIUM SA,880890108,16610,460249,,
NUTANIX INC,67059NAB4,16148,16468000,,
NEW MOUNTAIN FINANCE CORP,647551AC4,15766,15751000,,NMFCZ
MGIC INVESTMENT CORP,552848103,15120,1200000,,MTG
AFYA LTD,G01125106,15080,1515590,,AFYA
SEA LTD,81141RAG5,15005,20415000,,SE
HIMS & HERS HEALTH INC,433000106,14818,3271279,,
NUVEEN CREDIT STRATEGIES INCOME FUND,67073D102,14717,2830381,,JQC
SPOTIFY TECHNOLOGY SA,84921RAB6,14270,17973000,,
KKR REAL ESTATE FINANCE TRUST INC,48251KAB6,14098,14196000,,KREF-PA
KAMAN CORP,483548AF0,13869,14755000,,
INVESCO SENIOR INCOME TRUST,46131H107,13815,3551598,,VVR
MFA FINANCIAL INC,55272XAA0,13770,15138000,,
SMARTRENT INC,83193G107,13590,3006807,,
NOVAVAX INC,670002AB0,13291,13242000,,NVAX
STARWOOD PROPERTY TRUST INC,85571BAH8,13180,13280000,,
HAEMONETICS CORP,405024AB6,12986,16490000,,HAE
PTC THERAPEUTICS INC,69366JAB7,12829,12663000,,
TRANSOCEAN LTD,893830BJ7,12720,13208000,,RIG
DOCUSIGN INC,256163AD8,12490,13489000,,
DISH NETWORK CORP,25470MAB5,12380,18260000,,
REDWOOD TRUST INC,749772AD1,12232,13677000,,RWTS
SFL CORP LTD,824689AG8,11265,11223000,,SFL
EZCORP INC,302301AE6,11161,12534000,,EZPW
CANNA-GLOBAL ACQUISITION CORP,13767K101,11044,1100000,,
ILLUMINA INC,452327AK5,10928,11437000,,
FASTLY INC,31188VAB6,10595,14485000,,
TELECOM ARGENTINA SA,879273209,10103,2220500,,TCMFF
TRANSPORTADORA DE GAS DEL SUR SA,893870204,10092,1963576,,
LIBERTY BROADBAND CORP,530307305,10060,86999,,LBRDP
SHOPIFY INC,82509LAA5,9838,11748000,,SHOP
NUVASIVE INC,670704AL9,9600,9910000,,
AURORA TECHNOLOGY ACQUISITION CORP,G06984119,9419,950000,,
NABORS INDUSTRIES LTD,62957HAB1,9404,10222000,,NBR
PATRICK INDUSTRIES INC,703343AB9,9165,9267000,,PATK
INFINT ACQUISITION CORP,G47862100,9027,900000,,
WISDOMTREE INVESTMENTS INC,97717PAD6,8906,9766000,,
CHESAPEAKE ENERGY CORP,165167172,8493,150000,,
WEIBO CORP,948596AC5,8457,8575000,,WEIBF
M/I HOMES INC,55305B101,8328,210000,,
HELLO GROUP INC,60879BAB3,8184,8848000,,MOMO
PINDUODUO INC,722304AC6,8031,9091000,,
HUAZHU GROUP LTD,16949NAC3,8014,7864000,,
MONTEREY CAPITAL ACQUISITION CORP,61244M208,7888,792000,,
HERBALIFE NUTRITION LTD,42703MAD5,7881,8861000,,
VEECO INSTRUMENTS INC,922417AD2,7547,7595000,,VECO
REDWOOD TRUST INC,758075AC9,7443,7587000,,RWTS
NORTHVIEW ACQUISITION CORP,66718N103,7402,750000,,
FEUTUNE LIGHT ACQUISITION CORP,31561T201,7320,735000,,
COUPA SOFTWARE INC,22266LAF3,7298,9667000,,
ALSET CAPITAL ACQUISITION CORP,02115M109,7261,735000,,
BEL FUSE INC,077347300,7199,462679,,
GLOBAL CONSUMER ACQUISITION CORP,37892B108,7063,700000,,
NICE LTD,653656AB4,6912,7000000,,NCSYF
JOYY INC,98426TAD8,6909,7699000,,JOYY
INTERCEPT PHARMACEUTICALS INC,45845PAA6,6760,6970000,,
A SPAC II ACQUISITION CORP,G0543H109,6642,675000,,
RELATIVITY ACQUISITION CORP,75944B106,6495,645000,,
ALARM.COM HOLDINGS INC,011642AB1,6480,7889000,,
RESERVOIR MEDIA INC,76119X105,6075,931889,,
NUVEEN FLOATING RATE INCOME FUND/CLOSED-END FUND,67072T108,6047,725061,,
FORD MOTOR CO,345370CZ1,6031,6577000,,F-PD
MURPHY CANYON ACQUISITION CORP,626642102,6018,600000,,
AXIOS SUSTAINABLE GROWTH ACQUISITION CORP,G0703K108,5988,600000,,
BURTECH ACQUISITION CORP,123013104,5946,600000,,
ALTERYX INC,02156BAD5,5911,6699000,,
CHEGG INC,163092AF6,5838,7800000,,
NUVEEN SHORT DURATION CREDIT OPPORTUNITIES FUND,67074X107,5779,480438,,
AKAMAI TECHNOLOGIES INC,00971TAL5,5720,5729000,,AKAM
QUOTIENT TECHNOLOGY INC,749119AB9,5715,6146000,,
THERAVANCE BIOPHARMA INC,88339KAA0,5715,6206000,,
DROPBOX INC,26210CAC8,5662,6253000,,
BLACKROCK FLOATING RATE INCOME STRATEGIES FUND INC,09255X100,5552,487470,,
CENAQ ENERGY CORP,15130M102,5530,550000,,
BLUE WORLD ACQUISITION CORP,G1263E102,5453,550000,,
BROAD CAPITAL ACQUISITION CORP,11125B102,5445,550000,,
NUVEEN FLOATING RATE INCOME OPPORTUNITY FUND,6706EN100,5232,640508,,
LENDINGTREE INC,52603BAD9,5157,7595000,,
BANDWIDTH INC,05988JAB9,5105,7367000,,BAND
DIGITAL HEALTH ACQUISITION CORP,253893101,5015,500000,,
INDUSTRIAL HUMAN CAPITAL INC,45617P104,5015,500000,,
JUPITER WELLNESS ACQUISITION CORP,48208E108,4980,500000,,
WESTERN ACQUISITION VENTURES CORP,95758L107,4970,500000,,
WIX.COM LTD,92940WAB5,4943,5153000,,WIX
DUET ACQUISITION CORP,26431Q106,4942,500000,,
RINGCENTRAL INC,76680RAF4,4911,5972000,,
NUVEEN SENIOR INCOME FUND,67067Y104,4884,1019697,,
METAL SKY STAR ACQUISITION CORP,G6053N105,4883,496000,,MSSWF
SPLUNK INC,848637AF1,4733,5703000,,
SAGALIAM ACQUISITION CORP,78661R106,4709,475000,,
CHESAPEAKE ENERGY CORP,165167164,4620,75810,,
FINTECH ECOSYSTEM DEVELOPMENT CORP,318136108,4509,450000,,
TECHNOLOGY & TELECOMMUNICATION ACQUISITION CORP,G87119106,4500,450000,,TETUF
EVERGREEN CORP,G3312W109,4491,450000,,
PELOTON INTERACTIVE INC,70614WAB6,4476,7050000,,
WELSBACH TECHNOLOGY METALS ACQUISITION CORP,950415109,4457,450000,,
REDWOODS ACQUISITION CORP,758083109,4446,450000,,
TRIP.COM GROUP LTD,22943FAM2,4393,4427000,,TRPCF
DEEP MEDICINE ACQUISITION CORP,243733102,4241,425000,,
HNR ACQUISITION CORP,40472A102,4233,425000,,
FUTURETECH II ACQUISITION CORP,36119D103,4102,410000,,
ENERGEM CORP,G30449105,4016,400000,,
ICONIC SPORTS ACQUISITION CORP,G4712C107,4000,400000,,
VAIL RESORTS INC,91879QAN9,3996,4568000,,MTN
ROC ENERGY ACQUISITION CORP,77118V108,3984,400000,,
FINANCIAL STRATEGIES ACQUISITION CORP,31772T107,3980,400000,,
GARDINER HEALTHCARE ACQUISITIONS CORP,365506104,3978,400000,,
ALPHA STAR ACQUISITION CORP,G0230C108,3972,400000,,ALSWF
YOTTA ACQUISITION CORP,98741Y202,3966,398000,,
INCEPTION GROWTH ACQUISITION LTD,45333D104,3956,400000,,
RF ACQUISITION CORP,74954L104,3944,400000,,
OKTA INC,679295AF2,3936,4703000,,
TELADOC HEALTH INC,539183AA1,3921,4635000,,
ALVOTECH SA,L01800116,3920,4666667,,
CONSILIUM ACQUISITION CORP I LTD,G2365L101,3912,400000,,
BLACKSTONE STRATEGIC CREDIT FUND,09257R101,3909,350000,,
AVALON ACQUISITION INC,05338E101,3746,375000,,
RADIUS HEALTH INC,750469AA6,3730,3799000,,
ENPHASE ENERGY INC,29355AAK3,3569,3578000,,
ALPINE ACQUISITION CORP,02083L109,3554,350000,,
UWM HOLDINGS CORP,91823B109,3540,1000000,,UWMC
SANABY HEALTH ACQUISITION CORP I,79956P102,3514,350000,,
DIRECT SELLING ACQUISITION CORP,25460L103,3507,350000,,
SPREE ACQUISITION CORP 1 LTD,G83745102,3493,350000,,
RIGEL RESOURCE ACQUISITION CORP,G7573M106,3479,350000,,
GLOBALINK INVESTMENT INC,37892F109,3468,350000,,
GOLDENSTONE ACQUISITION LTD,38136Y102,3461,350000,,
INVACARE CORP,461203AJ0,3356,3893000,,
AIRBNB INC,009066AB7,3322,3974000,,
LIBERTY RESOURCES ACQUISITION CORP,53118A105,3248,325000,,
GENESIS UNICORN CAPITAL CORP,37187C100,3184,320000,,
ETSY INC,29786AAN6,3166,4294000,,ETSY
PROGRESS SOFTWARE CORP,743312AB6,3134,3230000,,
TWITTER INC,90184LAF9,3127,3180000,,
SPLUNK INC,848637AD6,3090,3288000,,
MOUNTAIN & CO I ACQUISITION CORP,G6301J104,3036,300000,,
MAXPRO CAPITAL ACQUISITION CORP,57778T106,3019,300000,,
GOGREEN INVESTMENTS CORP,G9461B101,3006,300000,,
KIMBELL TIGER ACQUISITION CORP,49436K106,3006,300000,,
ASCENDANT DIGITAL ACQUISITION CORP III,G05157105,3003,300000,,
ONYX ACQUISITION CO I,G6755Q109,3000,300000,,
AROGO CAPITAL ACQUISITION CORP,042644104,2991,300000,,
EATON VANCE FLOATING-RATE INCOME TRUST,278279104,2991,253979,,EFT
WINVEST ACQUISITION CORP,97655B109,2985,300000,,WINVW
BEARD ENERGY TRANSITION ACQUISITION CORP,07402Q101,2983,300000,,
FIRST LIGHT ACQUISITION GROUP INC,320703101,2982,300000,,
GREENLIGHT CAPITAL RE LTD,395366AB3,2956,3209000,,
CLEAN EARTH ACQUISITIONS CORP,184493104,2949,300000,,
HALOZYME THERAPEUTICS INC,40637HAD1,2927,3300000,,
CABLE ONE INC,12685JAE5,2901,3500000,,
A SPAC I ACQUISITION CORP,G0542S106,2876,290000,,
KEYARCH ACQUISITION CORP,G5260A104,2844,290000,,
TRAVERE THERAPEUTICS INC,761299AB2,2786,2812000,,
FORTUNE RISE ACQUISITION CORP,34969G102,2773,275000,,
MINORITY EQUALITY OPPORTUNITIES ACQUISITION INC,60436Q100,2773,275000,,
EATON VANCE SENIOR FLOATING-RATE TRUST,27828Q105,2754,224450,,EFR
VISHAY INTERTECHNOLOGY INC,928298AP3,2735,2883000,,VSH
BLOCKCHAIN MOON ACQUISITION CORP,09370F109,2719,275000,,
HELIX ENERGY SOLUTIONS GROUP INC,42330PAJ6,2696,2844000,,HLX
SHIFT4 PAYMENTS INC,82452JAB5,2631,3263000,,
BLACKROCK FLOATING RATE INCOME TRUST,091941104,2590,235032,,BGT
JAZZ PHARMACEUTICALS PLC,472145AF8,2590,2200000,,JAZZ
NUBIA BRAND INTERNATIONAL CORP,67022R103,2544,255000,,
SOAR TECHNOLOGY ACQUISITION CORP,G82472112,2542,250000,,
PONO CAPITAL CORP,732450101,2527,250000,,
GLADSTONE ACQUISITION CORP,37653T108,2522,250000,,
OXBRIDGE ACQUISITION CORP,G6855L109,2505,250000,,
LIONHEART III CORP,536262108,2497,250000,,
PAPAYA GROWTH OPPORTUNITY CORP I,69882P102,2497,250000,,
ATLANTIC COASTAL ACQUISITION CORP II,04845A108,2495,250000,,
MERCATO PARTNERS ACQUISITION CORP,58759A108,2490,250000,,
JUNIPER II CORP,48203N103,2482,250000,,
SIERRA LAKE ACQUISITION CORP,826332108,2480,250000,,
FUTURE HEALTH ESG CORP,36118W102,2472,250000,,
SPRINGWATER SPECIAL SITUATIONS CORP,85205U107,2470,250000,,
ARMADA ACQUISITION CORP I,04208V103,2467,250000,,
LIVEPERSON INC,538146AD3,2432,3361000,,LPSN
SHAKE SHACK INC,819047AB7,2371,3459000,,SHAK
ENVESTNET INC,29404KAE6,2357,2748000,,
PEBBLEBROOK HOTEL TRUST,70509VAA8,2346,2620000,,PEB-PH
XP INC,G98239109,2337,130161,,XP
CHARDAN NEXTECH ACQUISITION 2 CORP,159561109,2277,225000,,
APOLLO SENIOR FLOATING RATE FUND INC,037636107,2265,176606,,
PACIFICO ACQUISITION CORP,69512X103,2259,225000,,
DENALI CAPITAL ACQUISITION CORP,G6256B106,2232,225000,,
NUVASIVE INC,670704AJ4,2229,2500000,,
FIRST TRUST SENIOR FLOATING RATE INCOME FUND II,33733U108,2209,221205,,FCT
JETBLUE AIRWAYS CORP,477143AP6,2199,2970000,,JBLU
FINNOVATE ACQUISITION CORP,G3R34K103,2186,220000,,
