name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
INVESCO QQQ TR,46090E103,3164975320,7728500,PUT,
TRIPLE FLAG PRECIOUS METAL,89679M104,1781087326,133815727,,
MARATHON PETE CORP,56585A102,1641603400,11065000,,
SELECT SECTOR SPDR TR,81369Y506,1467200000,17500000,PUT,
PINTEREST INC,72352L106,1037120000,28000000,,
ISHARES TR,464287556,848736460,6247600,PUT,
VANECK ETF TRUST,92189H607,588088000,1900000,PUT,
NRG ENERGY INC,629377508,535560300,10359000,,
PALO ALTO NETWORKS INC,697435AF2,518820318,175000000,,PANW
ISHARES TR,464287655,391384500,1950000,PUT,
SPDR SER TR,78464A714,361600000,5000000,PUT,
SUNCOR ENERGY INC NEW,867224107,320682754,10000000,,SU
PEABODY ENERGY CORP,704551100,319929600,13155000,,BTU
SPDR SER TR,78464A755,299150000,5000000,PUT,
SEADRILL 2021 LTD,G7997W102,294508869,6229037,,
BIOMARIN PHARMACEUTICAL INC,09061G101,289292590,3000338,,BMRN
SELECT SECTOR SPDR TR,81369Y605,282000000,7500000,PUT,
SELECT SECTOR SPDR TR,81369Y209,280260900,2055000,PUT,
ISHARES TR,464287242,218553500,1975000,,
CARDINAL HEALTH INC,14149Y108,201600000,2000000,,CAH
VANGUARD INDEX FDS,922908553,189974000,2150000,PUT,
CATALENT INC,148806102,179720000,4000000,,
SPDR DOW JONES INDL AVERAGE,78467X109,169591500,450000,PUT,
MARRIOTT INTL INC NEW,571903202,169132500,750000,PUT,
ETSY INC,29786A106,153995000,1900000,,ETSY
CROWN CASTLE INC,22822V101,141107750,1225000,,CCI
HOWMET AEROSPACE INC,443201108,129888000,2400000,,HWM
LIBERTY BROADBAND CORP,530307305,128944000,1600000,,LBRDP
FIDELITY NATL INFORMATION SV,31620M106,125421535,2087923,,
CONSTELLATION BRANDS INC,21036P108,122567250,507000,,
E2OPEN PARENT HOLDINGS INC,29788T103,119627500,27250000,,
MATCH GROUP INC NEW,57667L107,109500000,3000000,,
PHILLIPS 66,718546104,103183500,775000,,PSX
ENDEAVOR GROUP HLDGS INC,29260Y109,97293000,4100000,,
ISHARES TR,464288513,78937800,1020000,,
RINGCENTRAL INC,76680RAH0,71567310,82500000,,
DIGITAL RLTY TR INC,253868103,67290000,500000,PUT,
WESTERN DIGITAL CORP.,958102105,62058450,1185000,,WDC
UNITI GROUP INC,91325V108,58499166,10120963,,UNIT
UNITY SOFTWARE INC,91332UAB7,39098550,47000000,,U
BILL HOLDINGS INC,090043AD2,37490435,45000000,,
RAPID7 INC,753422AF1,37413084,41500000,,
CONFLUENT INC,20717MAB9,35441672,42500000,,
SNAP INC,83304A106,33860000,2000000,PUT,SNAP
SPDR SER TR,78464A870,26787000,300000,PUT,
EQUINIX INC,29444U700,22631459,28100,PUT,EQIX
BLACKLINE INC,09239BAD1,22161107,25000000,,
MICROSTRATEGY INC,594972AC5,20033895,12000000,,
ETF SER SOLUTIONS,26922A842,19030000,1000000,PUT,
Q2 HLDGS INC,74736LAF6,17386619,19323000,,
VALARIS LTD,G9460G101,13714000,200000,,VAL-WT
Q2 HLDGS INC,74736LAD1,9101649,10000000,,
TELADOC HEALTH INC,87918AAF2,8218346,10000000,,
CORMEDIX INC,21900C308,5829966,1550523,,CRMD
MICROSTRATEGY INC,594972AE1,4362187,5000000,,
RESERVOIR MEDIA INC,76119X105,4070431,570888,,
POLESTAR AUTOMOTIVE HLDG UK,731105201,2534825,1121604,,
BAUSCH HEALTH COS INC,071734107,92278,11500,,
