name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TORM PLC,G89479102,1728158965,51006538,,TRMD
CHESAPEAKE ENERGY CORP,165167735,620396204,6984084,,
GARRETT MOTION INC,366505105,438183191,44082816,,GTX
SITIO ROYALTIES CORP,82983N108,319756166,12935120,,
RUNWAY GROWTH FINANCE CORP,78163D100,187765075,15492167,,RWAYI
INFINERA CORP,45667G103,151807565,25175384,,
STAR BULK CARRIERS CORP,Y8162K204,145797554,6107983,,SBLK
SUNOPTA INC,8676EP108,142388486,20726126,,
VALE SA,91912E105,140390633,11516869,,
FREEPORT-MCMORAN INC,35671D857,139823985,2973713,,FCX
ANGLOGOLD ASHANTI PLC,G0378L100,133201132,6000051,,AU
CEMEX SAB DE CV,151290889,126041178,13989032,,CXMSF
STATE STREET CORP,78462F103,119259960,228000,PUT,STT-PG
VISTA ENERGY SAB DE CV,92837L109,100955365,2439714,,
BANCO BRADESCO SA,059460303,100237637,35048124,,
CBL & ASSOCIATES PROPERTIES INC,124830878,91920830,4012257,,CBL
PETROLEO BRASILEIRO SA,71654V408,77563531,5099509,,
ICICI BANK LTD,45104G104,75315932,2851796,,IBN
INDIVIOR PLC,G4766E116,71714624,3351236,,
EAGLE BULK SHIPPING INC,Y2187A150,68643222,1098819,,
KILROY REALTY CORP,49427F108,67395900,1850011,,KRC
ITAU UNIBANCO HOLDING SA,465562106,65095229,9393251,,
JD.COM INC,47215P106,60755320,2218157,,
H WORLD GROUP LTD,44332N106,47426462,1225490,,HWLDF
BAIDU INC,056752108,44519332,422866,,
TERNIUM SA,880890108,40593525,975337,,
OAKTREE SPECIALTY LENDING CORP,67401P405,36419284,1852456,,OCSL
ALVOTECH SA,L01800108,35428236,2899201,,
NMI HOLDINGS INC,629209305,34208928,1057790,,
LI AUTO INC,50202M102,29774929,983320,,LAAOF
BERRY CORP,08579X101,29760850,3697000,,
CABLE ONE INC,12685JAE5,28183548,32173000,,
BRASKEM SA,105532105,21342119,2026792,,BAK
TELECOM ARGENTINA SA,879273209,21062380,2649356,,TCMFF
BANCO MACRO SA,05961W105,20924574,434300,,
SMARTRENT INC,83193G107,20114190,7505294,,
UNITI GROUP INC,91325V108,20045792,3397592,,UNIT
ALVOTECH SA,L01800116,19996668,4666667,,
YUM CHINA HOLDINGS INC,98850P109,19340208,486057,,
JETBLUE AIRWAYS CORP,477143AP6,19194877,21864000,,JBLU
JOYY INC,46591M109,18961925,616648,,JOYY
BATTALION OIL CORP,07134L107,17036101,3009912,,BATL
TRANSPORTADORA DE GAS DEL SUR SA,893870204,16135225,1068558,,
MAGNACHIP SEMICONDUCTOR CORP,55933J203,15902207,2849858,,MX
AZUL SA,05501U106,14225704,1830850,,AZUXY
BAUSCH HEALTH COS INC,071734107,13793000,1300000,,
TPI COMPOSITES INC,87266J104,13387868,4600642,,
SEA LTD,81141RAG5,13099639,15241000,,SE
STAR HOLDINGS,85512G106,12920000,1000000,,STHO
FIRST MAJESTIC SILVER CORP,32076VAD5,12765932,16354000,,AG
SOLAREDGE TECHNOLOGIES INC,83417MAD6,12267424,13388000,,
OCWEN FINANCIAL CORP,675746606,12182293,451029,,
WAYFAIR INC,94419LAF8,11652358,12572000,,W
EAGLE BULK SHIPPING INC,269442AA7,11372227,5745000,,
PERFICIENT INC,71375UAF8,11044176,12741000,,
