name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ARCONIC INC,03965L100,667544,41565658,,
DELL TECHNOLOGIES INC,24703L202,591457,14954673,,DELL
ISHARES TR,464287242,425695,3446646,,
VANGUARD INDEX FDS,922908553,307340,4400000,PUT,
EBAY INC,278642103,297594,9900000,,EBAY
INVESCO QQQ TR,46090E103,280840,1475000,PUT,
SELECT SECTOR SPDR TR,81369Y506,232480,8000000,CALL,
MARATHON PETE CORP,56585A102,228405,9670000,,
NIELSEN HLDGS PLC,G6518L108,208164,16600000,,
TESLA INC,88160RAD3,163042,95000000,,
AT&T INC,00206R102,145750,5000000,,T-PC
LOGMEIN INC,54142L109,112742,1353765,,
ROADRUNNER TRANSN SYS INC,76973Q204,87095,34155020,,
PEABODY ENERGY CORP NEW,704551100,83857,28916201,,BTU
TWITTER INC,90184L102,73680,3000000,,
ELEMENT SOLUTIONS INC,28618M106,59031,7061096,,ESI
EQUINIX INC,29444U700,54650,87500,PUT,EQIX
DIGITAL RLTY TR INC,253868103,45146,325000,PUT,
ISHARES TR,464287739,41742,600000,PUT,
ISHARES TR,464288513,30635,397500,,
DROPBOX INC,26210C104,28229,1559600,CALL,
RYANAIR HOLDINGS PLC,783513203,27005,508660,,RYAOF
SPDR SER TR,78468R556,24675,750000,,
B. RILEY FINANCIAL INC,05580M108,21612,1173302,,
ORACLE CORP,68389X105,21265,440000,PUT,ORCL-PD
COMMUNITY HEALTH SYS INC NEW,203668108,15030,4500000,,
ADVANCED MICRO DEVICES INC,007903BD8,14163,2500000,,AMD
NEW RELIC INC,64829B100,11602,250900,,
CORNERSTONE ONDEMAND INC,21925Y103,11484,361700,,
TESLA INC,88160RAC5,7849,5000000,,
NUTANIX INC,67059N108,7192,455167,,
MERCADOLIBRE INC,58733RAD4,5220,4000000,,MELI
CNH INDL N V,N20944109,5164,898502,,
8X8 INC NEW,282914100,4922,355099,,
TESLA INC,88160RAG6,4568,2500000,,
CENTURY ALUM CO,156431108,3620,1000000,CALL,
WAYFAIR INC,94419LAD3,3517,5000000,,W
CORMEDIX INC,21900C308,2992,833374,,CRMD
PRA GROUP INC,69354NAB2,1327,1500000,,PRAA
SPIRIT AEROSYSTEMS HLDGS INC,848574109,1197,50000,PUT,
CHESAPEAKE ENERGY CORP,165167CY1,863,19000000,,
ZIONS BANCORPORATION,989701115,115,350000,,
