name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SURGERY PARTNERS INC,86881A100,121938382,10229730,,
BOEING CO,097023105,51420396,258355,,BA-PA
BLACKSTONE SECD LENDING FD,09261X102,29612500,1250000,,
UWM HOLDINGS CORPORATION,91823B109,28232380,7799000,,UWMC
UNITI GROUP LLC,912932100,23433360,2498226,,
SELECT SECTOR SPDR TR,81369Y704,18867422,116660,,
TALEN ENERGY CORP,87422Q109,15003810,47000,,TLN
VENTURE GLOBAL INC,92333F101,14026400,890000,,
OPTIMUM COMMUNICATIONS INC,02156K103,10441764,8032126,,
VISTRA CORP,92840M102,8869470,59000,,VST
AGNC INVT CORP,00123Q104,6168450,615000,,
