name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,1378287,3686443,,
VANGUARD INTL EQUITY INDEX F,922042858,659804,13167118,,
SPDR GOLD TR,78463V107,532419,2985081,,
WALMART INC,931142103,443779,3078593,,WMT
PROCTER AND GAMBLE CO,742718109,375045,2695450,,
ALIBABA GROUP HLDG LTD,01609W102,372484,1600500,,
ISHARES INC,46434G103,333945,5382732,,
ISHARES TR,464287200,300717,801079,,
ISHARES GOLD TRUST,464285105,280741,15484906,,IAU
PINDUODUO INC,722304102,252669,1422126,,
COCA COLA CO,191216100,248426,4530008,,KO
JOHNSON & JOHNSON,478160104,231312,1469769,,JNJ
PEPSICO INC,713448108,219141,1477688,,PEP
ISHARES TR,464287234,197608,3824428,,
COSTCO WHSL CORP NEW,22160K105,183290,486464,,
MCDONALDS CORP,580135101,165265,770177,,MCD
ISHARES TR,464287184,164615,3545440,,
VANGUARD TAX-MANAGED INTL FD,921943858,160625,3402353,,
ISHARES TR,464287465,156470,2144595,,
ISHARES TR,464287242,152109,1101203,,
JD.COM INC,47215P106,150660,1713988,,
ISHARES TR,46432F842,144160,2086557,,
ISHARES TR,46429B671,133474,1648439,,
STARBUCKS CORP,855244109,127629,1193014,,SBUX
BAIDU INC,056752108,108495,501736,,
LAUDER ESTEE COS INC,518439104,100328,376904,,
ABBOTT LABS,002824100,99956,912926,,
NIO INC,62914V106,95560,1960609,,NIOIF
TARGET CORP,87612E106,95139,538938,,TGT
DANAHER CORPORATION,235851102,92578,416757,,
MONDELEZ INTL INC,609207105,86080,1472203,,
ISHARES INC,46434G772,78862,1485726,,
COLGATE PALMOLIVE CO,194162103,77087,901497,,CL
CVS HEALTH CORP,126650100,55854,817779,,CVS
DOLLAR GEN CORP NEW,256677105,54982,261446,,
INTUITIVE SURGICAL INC,46120E602,54369,66458,,ISRG
MONSTER BEVERAGE CORP NEW,61174X109,53707,580747,,MNST
JPMORGAN CHASE & CO,46625H100,52449,412755,,JPM-PM
NEW ORIENTAL ED & TECHNOLOGY,647581107,52187,280862,,
TAL EDUCATION GROUP,874080104,51839,724925,,TAL
KIMBERLY-CLARK CORP,494368103,47890,355190,,
KE HLDGS INC,482497104,47834,777284,,
STRYKER CORPORATION,863667101,46289,188904,,SYK
VEEVA SYS INC,922475108,44997,165279,,
NETEASE INC,64110W102,44222,461752,,
CONSTELLATION BRANDS INC,21036P108,44127,201446,,
KRAFT HEINZ CO,500754106,43782,1263185,,KHC
BK OF AMERICA CORP,060505104,42418,1399471,,
CHIPOTLE MEXICAN GRILL INC,169656105,42184,30420,,CMG
YUM CHINA HLDGS INC,98850P109,41702,730465,,
BROWN FORMAN CORP,115637209,38647,486560,,BF-B
SYSCO CORP,871829107,37087,499421,,SYY
GENERAL MLS INC,370334104,36948,628359,,
