name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SENTINELONE INC,81730H109,252202,9867053,,
GINKGO BIOWORKS HOLDINGS INC,37611X100,215774,69158354,,
FRONTIER COMMUNICATIONS PARE,35909D109,128462,5482812,,
DISH NETWORK CORPORATION,25470MAB5,90273,130395000,,
SWEETGREEN INC,87043Q108,88712,4795227,,
LIBERTY LATIN AMERICA LTD,53069QAB5,72164,83191000,,LILAP
LIBERTY MEDIA CORP DEL,530715AL5,59777,128863000,,FWONB
EZCORP INC,302301AE6,33326,38562000,,EZPW
TRIPADVISOR INC,896945AD4,32519,40700000,,
LIBERTY MEDIA CORP DEL,530715AG6,30209,66801000,,FWONB
LENDINGTREE INC,52603BAD9,21353,29953000,,
THE REALREAL INC,88339PAD3,19203,42505000,,
CONSOLIDATED COMM HLDGS INC,209034107,15862,3812892,,
ROIVANT SCIENCES LTD,G76279101,15561,4832642,,ROIV
TWITTER INC,90184LAN2,10527,11500000,,
SOUNDHOUND AI INC,836100107,10489,3197767,,
PEGASYSTEMS INC,705573AB9,8361,10250000,,PEGA
ARDAGH METAL PACKAGING S A,L02235106,6050,1250000,,
WAYFAIR INC,94419LAM3,5025,7500000,,W
KATAPULT HOLDINGS INC,485859102,2521,2625876,,
ZYMERGEN INC,98985X100,2109,758513,,
ARDAGH METAL PACKAGING S A,L02235114,573,1245385,,
GINKGO BIOWORKS HOLDINGS INC,37611X118,36,50000,,
