name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
PG&E CORP,69331C108,797542,84935257,,PCG-PX
ALIBABA GROUP HLDG LTD,01609W102,742300,2525000,,
DISNEY WALT CO,254687106,657624,5300000,,
DANAHER CORPORATION,235851102,645990,3000000,,
AMAZON COM INC,023135106,645490,205000,,AMZN
IAA INC,449253103,548557,10535000,,
FIDELITY NATL INFORMATION SV,31620M106,471072,3200000,,
CHARTER COMMUNICATIONS INC N,16119P108,468255,750000,,
SALESFORCE COM INC,79466L302,358131,1425000,,
JD.COM INC,47215P106,345364,4450000,,
BURLINGTON STORES INC,122017106,344170,1670000,,
ADOBE SYSTEMS INCORPORATED,00724F101,313875,640000,,
VISA INC,92826C839,309954,1550000,,V
FACEBOOK INC,30303M102,294638,1125000,,
IQVIA HLDGS INC,46266C105,285373,1810400,,
S&P GLOBAL INC,78409V104,279465,775000,,SPGI
MICROSOFT CORP,594918104,231363,1100000,,MSFT
FORTIVE CORP,34959J108,228630,3000000,,FTV
TRANSDIGM GROUP INC,893641100,206677,435000,,TDG
FERRARI N V,N3167Y103,199738,1085000,,
BLACK KNIGHT INC,09215C105,152338,1750000,,
TE CONNECTIVITY LTD,H84989104,151497,1550000,,
EXPEDIA GROUP INC,30212P303,148996,1625000,,
PINTEREST INC,72352L106,148502,3577500,,
SQUARE INC,852234103,130040,800000,,
AVANTOR INC,05352A100,112450,5000000,,
EQUITRANS MIDSTREAM CORP,294600101,109980,13000000,,
INTUIT,461202103,97863,300000,,
PG&E CORP,69331C140,78472,800000,,PCG-PX
GLOBAL BLUE GROUP HOLDING AG,H33700107,72426,10421052,,
CAESARS ENTERTAINMENT INC NE,12769G100,56060,1000000,,
FOLEY TRASIMENE ACQUISITION,344328208,51000,5000000,,
PLANET FITNESS INC,72703H101,47583,772200,,
DISH NETWORK CORPORATION,25470MAB5,41479,45000000,,
REINVENT TECHNOLOGY PARTNERS,G7483N111,34470,3000000,,
GO ACQUISITION CORP,362019200,30240,3000000,,
KADMON HLDGS INC,48283N106,29796,7601115,,
GOODRX HLDGS INC,38246G108,27800,500000,,
COHN ROBBINS HOLDINGS CORP,G23726121,25225,2500000,,
PALANTIR TECHNOLOGIES INC,69608A108,21272,2356991,,PLTR
10X GENOMICS INC,88025U109,15369,123268,,
BRISTOL-MYERS SQUIBB CO,110122157,13500,6000000,,
REPLAY ACQUISITION CORP,G75130123,10530,1000000,,
PACTIV EVERGREEN INC,69526K105,6350,500000,,
CHINDATA GROUP HLDGS LTD,16955F107,5680,350000,,
ISHARES TR,464287457,4155,48027,,
GLOBAL BLUE GROUP HOLDING AG,H33700115,852,1333333,,
