name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VMWARE INC,928563402,5250044627,42050818,,
ENDEAVOR GROUP HLDGS INC,29260Y109,2200997214,91976482,,
FIRST ADVANTAGE CORP NEW,31846B108,1254734279,89880679,,FA
UNITY SOFTWARE INC,91332U101,1134894552,34984419,,U
N-ABLE INC,62878D100,811455071,61473869,,
GLOBAL BLUE GROUP HOLDING AG,H33700107,807703320,134617220,,
EVERCOMMERCE INC,29977X105,709760739,67085136,,EVCM
SOLARWINDS CORP,83417Q204,528675291,61473871,,
QUALTRICS INTL INC,747601201,445533169,24987839,,
MADISON SQUARE GRDN SPRT COR,55825T103,370207596,1899962,,
SOFI TECHNOLOGIES INC,83406F102,189105782,31154165,,
VACASA INC,91854V107,60099617,62473614,,
GOODRX HLDGS INC,38246G108,22076725,3532276,,
GLOBAL BLUE GROUP HOLDING AG,H33700115,3487382,9250350,,
DELL TECHNOLOGIES INC,24703L202,3379972,84058,,DELL
ROOT INC,77664L207,2319958,514403,,
SNOWFLAKE INC,833445109,1461281,9471,,SNOW
