name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TORM PLC,G89479102,1103925,53812988,,TRMD
CHESAPEAKE ENERGY CORP,165167735,923258,9800000,,
VISTRA CORP,92840M102,533396,25399812,,VST
GARRETT MOTION INC,366505204,489415,68834814,,GTX
STAR BULK CARRIERS CORP,Y8162K204,454855,26021457,,SBLK
PG&E CORP,69331C108,309375,24750000,,PCG-PX
SITIO ROYALTIES CORP,82982V101,285995,12935120,,
STATE STREET CORP,78462F103,258956,725000,PUT,STT-PG
RUNWAY GROWTH FINANCE CORP,78163D100,239391,21054667,,RWAYI
SUNOPTA INC,8676EP108,188509,20726126,,
WEATHERFORD INTERNATIONAL PLC,G48833118,185955,5758916,,WFRD
ALLY FINANCIAL INC,02005N100,170450,6124687,,ALLY
HERTZ GLOBAL HOLDINGS INC,42806J700,170428,10468579,,
EAGLE BULK SHIPPING INC,Y2187A150,163287,3781561,,
ITAU UNIBANCO HOLDING SA,465562106,135854,26277557,,
INFINERA CORP,45667G103,121848,25175384,,
VALE SA,91912E105,116449,8742419,,
NMI HOLDINGS INC,629209305,108368,5320000,,
CBL & ASSOCIATES PROPERTIES INC,124830878,102029,3983966,,CBL
FRONTIER COMMUNICATIONS PARENT INC,35909D109,93318,3982849,,
BERRY CORP,08579X101,87165,11622000,,
ICICI BANK LTD,45104G104,85173,4061664,,IBN
PETROLEO BRASILEIRO SA,71654V408,83635,6777577,,
ANGLOGOLD ASHANTI LTD,035128206,70254,5083521,,
KILROY REALTY CORP,49427F108,68008,1615011,,KRC
FREEPORT-MCMORAN INC,35671D857,67039,2452960,,FCX
CIVITAS RESOURCES INC,17888H103,65998,1150000,,
CHESAPEAKE ENERGY CORP,165167180,59363,808001,,
EAGLE BULK SHIPPING INC,269442AB5,58118,40495000,,
CEMEX SAB DE CV,151290889,50339,14676326,,CXMSF
CREDICORP LTD,G2519Y108,47511,386898,,BAP
ALVOTECH SA,L01800108,42849,6338660,,
