name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
UPSTART HLDGS INC,91680M107,3923856,12400000,,
SENTINELONE INC,81730H109,1396008,26712482,,
DANAHER CORPORATION,235851102,872221,2865000,,
PG&E CORP,69331C108,786578,81935257,,PCG-PX
DISNEY WALT CO,254687106,702056,4150000,,
AMAZON COM INC,023135106,607732,185000,,AMZN
INTUIT,461202103,593461,1100000,,
ALPHABET INC,02079K305,566786,212000,,GOOGN
COSTAR GROUP INC,22160N109,489494,5687819,,
INTEL CORP,458140100,479520,9000000,,INTC
MICROSOFT CORP,594918104,451072,1600000,,MSFT
BURLINGTON STORES INC,122017106,448041,1580000,,
AVANTOR INC,05352A100,441720,10800000,,
S&P GLOBAL INC,78409V104,424890,1000000,,SPGI
ENDEAVOR GROUP HLDGS INC,29260Y109,358375,12500000,,
DELL TECHNOLOGIES INC,24703L202,349574,3360000,,DELL
FACEBOOK INC,30303M102,339390,1000000,,
VISA INC,92826C839,311850,1400000,,V
PAYSAFE LIMITED,G6964L107,305924,39474064,,
LAUDER ESTEE COS INC,518439104,299930,1000000,,
IQVIA HLDGS INC,46266C105,299425,1250000,,
TRANSDIGM GROUP INC,893641100,281056,450000,,TDG
UNITEDHEALTH GROUP INC,91324P102,265703,680000,,UNH
DUPONT DE NEMOURS INC,26614N102,202270,2975000,,
RH,74967X103,200073,300000,,RH
ALIGHT INC,01626W101,195160,17000000,,
APTIV PLC,G6095L109,193661,1300000,,APTV
CATALENT INC,148806102,182971,1375000,,
TE CONNECTIVITY LTD,H84989104,179758,1310000,,
ACTIVISION BLIZZARD INC,00507V109,154780,2000000,,
SUNCOR ENERGY INC NEW,867224107,145220,7000000,,SU
CANO HEALTH INC,13781Y103,140548,11084192,,
ZIMMER BIOMET HOLDINGS INC,98956P102,131724,900000,,
BLACK KNIGHT INC,09215C105,129600,1800000,,
LESLIES INC,527064109,126321,6150000,,
DIDI GLOBAL INC,23292E108,99400,13079728,,DIDIY
AES CORP,00130H105,85612,3750000,,AES
ARCHAEA ENERGY INC,03940F103,80874,4270000,,
PG&E CORP,69331C140,76480,800000,,PCG-PX
CF INDS HLDGS INC,125269100,55820,1000000,,
GLOBAL BLUE GROUP HOLDING AG,H33700107,55427,8580069,,
REINVENT TECHNOLOGY PARTNERS,G7484L106,50963,7647625,,
AES CORP,00130H204,48200,500000,,AES
JACKSON FINANCIAL INC,46817M107,47115,1812124,,JXN-PA
MEMBERSHIP COLLECTIVE GROUP,586001109,46650,3750000,,
