name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,465444000,1050000,PUT,
SENTINELONE INC,81730H109,148992500,9867053,,
GINKGO BIOWORKS HOLDINGS INC,37611X100,129929543,69854593,,
FRONTIER COMMUNICATIONS PARE,35909D109,95502879,5123545,,
SWEETGREEN INC,87043Q108,61474810,4795227,,
ROIVANT SCIENCES LTD,G76279101,48713031,4832642,,ROIV
CONSOLIDATED COMM HLDGS INC,209034107,14603376,3812892,,
SOUNDHOUND AI INC,836100107,14549840,3197767,,
THE REALREAL INC,88339PAD3,6296773,15097000,,
ARDAGH METAL PACKAGING S A,L02235106,4700000,1250000,,
DISH NETWORK CORPORATION,25470MAB5,3052136,6000000,,
LIBERTY MEDIA CORP DEL,530715AL5,2733229,11440000,,FWONB
KATAPULT HOLDINGS INC,485859102,2363288,2625876,,
LIBERTY MEDIA CORP DEL,530715AG6,748535,3100000,,FWONB
ARDAGH METAL PACKAGING S A,L02235114,161900,1245385,,
GINKGO BIOWORKS HOLDINGS INC,37611X118,13110,50000,,
