name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,2058358,617321,,AMZN
SHOPIFY INC,82509L107,1914069,1389635,,SHOP
MASTERCARD INCORPORATED,57636Q104,1732927,4822796,,
BATH & BODY WORKS INC,070830104,1695916,24300268,,
WORKDAY INC,98138H101,1588451,5814667,,
MICROSOFT CORP,594918104,1578845,4694472,,MSFT
SNAP INC,83304A106,1574500,33478637,,SNAP
SERVICENOW INC,81762P102,1301846,2005586,,
DOORDASH INC,25809K105,1228733,8252069,,
MATCH GROUP INC NEW,57667L107,1173359,8872280,,
UNITEDHEALTH GROUP INC,91324P102,1152957,2296087,,UNH
VISA INC,92826C839,1047495,4833625,,V
RH,74967X103,859588,1603888,,RH
FARFETCH LTD,30744W107,817027,24439933,,
KE HLDGS INC,482497104,622856,30957063,,
ADOBE SYSTEMS INCORPORATED,00724F101,620201,1093713,,
DATADOG INC,23804L103,582897,3272681,,
SNOWFLAKE INC,833445109,557799,1646640,,SNOW
VICTORIAS SECRET AND CO,926400102,455195,8195810,,
NETEASE INC,64110W102,453180,4452541,,
CONFLUENT INC,20717M103,335347,4398572,,
PVH CORPORATION,693656100,326951,3065646,,
MARQETA INC,57142B104,300077,17476795,,
SWEETGREEN INC,87043Q108,145808,4556503,,
AMPLITUDE INC,03213A104,99368,1877000,,
AVIDXCHANGE HOLDINGS INC,05368X102,76514,5080632,,
VTEX,G9470A102,56547,5274887,,VTEX
BLOCK INC,852234103,44798,277372,,
FRESHWORKS INC,358054104,7222,275000,,FRSH
