name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,3191616000,7200000,PUT,
IQVIA HLDGS INC,46266C105,869210764,3867112,,
TRANSUNION,89400J107,730411036,9324793,,TRU
THERMO FISHER SCIENTIFIC INC,883556102,648879083,1243659,,TMO
UNITEDHEALTH GROUP INC,91324P102,605029632,1258800,,UNH
EXELIXIS INC,30161Q104,494184600,25860000,,
ARAMARK,03852U106,468680356,10886884,,ARMK
ALPHABET INC,02079K107,459944876,3802140,,GOOGN
S&P GLOBAL INC,78409V104,435484803,1086295,,SPGI
ASTRAZENECA PLC,046353108,433682208,6059553,,AZN
SALESFORCE INC,79466L302,410760846,1944338,,
ANALOG DEVICES INC,032654105,404230750,2075000,,ADI
SHERWIN WILLIAMS CO,824348106,365194084,1375392,,SHW
WABTEC,929740108,355542463,3241930,,
CENTENE CORP DEL,15135B101,318976109,4729075,,CNC
INTUIT,461202103,316746747,691300,,
NEW YORK TIMES CO,650111107,313653470,7964791,,NYT
MASTERCARD INCORPORATED,57636Q104,308650434,784771,,
MICROSOFT CORP,594918104,293265556,861178,,MSFT
HOWMET AEROSPACE INC,443201108,290303994,5857627,,HWM
AON PLC,G0403H108,285751727,827786,,AON
FULL TRUCK ALLIANCE CO LTD,35969L108,285238240,45858238,,
BLACKSTONE INC,09260D107,284325595,3058251,,BX
SERVICENOW INC,81762P102,279327189,497050,,
BOSTON SCIENTIFIC CORP,101137107,272897951,5045257,,BSX
EQUIFAX INC,294429105,249111404,1058697,,EFX
VISA INC,92826C839,246815339,1039310,,V
COSTAR GROUP INC,22160N109,244843984,2751056,,
BLOCK INC,852234103,222613409,3344050,,
ELEVANCE HEALTH INC,036752103,197855666,445330,,
IQIYI INC,46267XAE8,182505530,188100000,,
BIOGEN INC,09062X103,172077315,604098,,BIIB
ALIBABA GROUP HLDG LTD,01609W102,155864500,1870000,,
PDD HOLDINGS INC,722304AC6,143416598,147510000,,PDD
SAREPTA THERAPEUTICS INC,803607100,138019504,1205200,,
PROTAGONIST THERAPEUTICS INC,74366E102,124605697,4511430,,
HELLO GROUP INC,60879BAB3,123557635,123449000,,MOMO
SEA LTD,81141RAG5,120937500,150000000,,SE
HUMANA INC,444859102,115565667,258461,,HUM
LANTHEUS HLDGS INC,516544103,114173160,1360500,,
PACIFIC BIOSCIENCES CALIF IN,69404D108,110896996,8338120,,
BEAM THERAPEUTICS INC,07373V105,109887797,3441522,,BEAM
INSPIRE MED SYS INC,457730109,104889885,323096,,
IVERIC BIO INC,46583P102,96080043,2442299,,
PG&E CORP,69331C108,86488854,5005142,,PCG-PX
HCA HEALTHCARE INC,40412C101,79633152,262400,,
AGIOS PHARMACEUTICALS INC,00847X104,76147637,2688829,,
REVOLUTION MEDICINES INC,76155X100,74458090,2783480,,
SUNRUN INC,86771WAB1,73113834,101371000,,RUN
KE HLDGS INC,482497104,70663725,4758500,,
VNET GROUP INC,90138VAB3,68393949,87250000,,
OPTION CARE HEALTH INC,68404L201,67161184,2067134,,
NATERA INC,632307104,64434745,1324183,,
ARGENX SE,04016X101,62746530,161000,,ARGX
TENET HEALTHCARE CORP,88033G407,61197760,752000,,THC
THE CIGNA GROUP,125523100,61170800,218000,,
MASIMO CORP,574795100,60496643,367649,,
CHINOOK THERAPEUTICS INC,16961L106,58513660,1523000,,
EVOLENT HEALTH INC,30050B101,57597543,1900909,,
EXACT SCIENCES CORP,30063P105,56527800,602000,,
AEROJET ROCKETDYNE HLDGS INC,007800105,52641071,959378,,
REATA PHARMACEUTICALS INC,75615P103,46055332,451700,,
UNITED THERAPEUTICS CORP DEL,91307C102,42663690,193267,,UTHR
ENANTA PHARMACEUTICALS INC,29251M106,40125000,1875000,,ENTA
CAZOO GROUP LTD,14986TAA3,37500000,100000000,,
AMBRX BIOPHARMA INC,02290A102,37347740,2269000,,
SAVARA INC,805111101,34851335,10908086,,SVRA
LUFAX HOLDING LTD,54975P102,28528241,19949819,,LU
ROIVANT SCIENCES LTD,G76279101,23738400,2355000,,ROIV
DRAFTKINGS INC NEW,26142RAB0,22500000,30000000,,DKNG
AMERICAN EQTY INVT LIFE HLD,025676206,19958130,383000,,
AXSOME THERAPEUTICS INC,05464T104,19603408,272800,,
SDCL EDGE ACQUISITION CORP,G79471101,18078638,1732500,,
BIOHAVEN LTD,G1110E107,17940000,750000,,BHVN
ZYMEWORKS INC,98985Y108,17280000,2000000,,ZYME
ARES ACQUISITION CORPORATION,G33032106,15062250,1425000,,
VOYAGER THERAPEUTICS INC,92915B106,14793400,1292000,,
SPOTIFY USA INC,84921RAB6,14271000,16500000,,
UNITY SOFTWARE INC,91332UAB7,12037500,15000000,,U
LIFE STORAGE INC,53223X107,11939010,89794,,
COGENT BIOSCIENCES INC,19240Q201,11644072,983452,,
BRUKER CORP,116794108,11123186,150476,,BRKRP
SCREAMING EAGLE ACQUISITN CO,G79407105,10330000,1000000,,
R1 RCM INC,77634L105,10184400,552000,,
JOYY INC,98426TAF3,9451613,10415000,,JOYY
RIO TINTO PLC,767204100,8778000,137500,,RTPPF
KENSINGTON CAPITAL ACQUISITI V,G5251K103,8186112,775200,,
ARYA SCIENCES ACQUISITN CORP V,G31658100,7710750,745000,,
LONGBOARD PHARMACEUTICALS IN,54300N103,7340000,1000000,,
CORSAIR PARTNERING CORP,G2540H108,7255500,700000,,
ENCOMPASS HEALTH CORP,29261A100,6771000,100000,,EHC
SNAP INC,83304AAF3,6527840,8800000,,SNAP
SLAM CORP,G8210L105,6097533,570396,,
BLUE WHALE ACQUISITION CORP,G1330M103,5839125,575000,,
VNET GROUP INC,90138A103,5147500,1775000,,
GORES HOLDINGS IX INC,38287A101,5125000,500000,,
INTELLIA THERAPEUTICS INC,45826J105,4730480,116000,,
CARA THERAPEUTICS INC,140755109,4716453,1666591,,
BLACKLINE INC,09239BAD1,4260625,5000000,,
FOREST ROAD ACQUISITION COR,34619V103,4100000,400000,,
FINSERV ACQUISITION CORP II,31809Y103,4092000,400000,,
CARTICA ACQUISITION CORP,G1995D109,3734500,350000,,
APELLIS PHARMACEUTICALS INC,03753U106,3648828,40053,,
UTA ACQUISITION CORPORATION,G9473A109,3637137,344100,,
ALVOTECH,L01800108,3383231,437110,,ALVOW
SWIFTMERGE ACQUISITION CORP,G63836103,3102000,300000,,
BERENSON ACQUISITION CORP I,083690107,2934293,285715,,
ATENTO S A,L0427L204,2230357,2230357,,
