name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,1710146301,5931829,,MSFT
META PLATFORMS INC,30303M102,1580453747,7457081,,
JD.COM INC,47215P106,1056779031,24077900,,
AMAZON COM INC,023135106,1000381313,9685171,,AMZN
ALPHABET INC,02079K305,867595023,8363974,,GOOGN
WORKDAY INC,98138H101,520052230,2517925,,
SERVICENOW INC,81762P102,375910614,808897,,
SEA LTD,81141R100,291812932,3371611,,SE
TAKE-TWO INTERACTIVE SOFTWAR,874054109,286345411,2400213,,
SNOWFLAKE INC,833445109,286030208,1853848,,SNOW
MASTERCARD INCORPORATED,57636Q104,263108840,724000,,
INTUIT,461202103,199910172,448400,,
DATADOG INC,23804L103,191987992,2642279,,
ZOOMINFO TECHNOLOGIES INC,98980F104,185071179,7489728,,GTM
APOLLO GLOBAL MGMT INC,03769M106,165160621,2614956,,
KANZHUN LIMITED,48553T106,162188427,8522776,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,147767386,1588555,,
APPLE INC,037833100,140329900,851000,,AAPL
CONFLUENT INC,20717M103,138482557,5753326,,
CROWDSTRIKE HLDGS INC,22788C105,123534000,900000,,
NU HLDGS LTD,G6683N103,120822180,25382811,,
BLOCK INC,852234103,113011287,1646195,,
DLOCAL LTD,G29018101,100045593,6168039,,DLO
HUBSPOT INC,443573100,95962825,223820,,HUBS
XP INC,G98239109,86596825,7295436,,XP
ATLASSIAN CORPORATION,049468101,68561288,400545,,TEAM
GRAB HOLDINGS LIMITED,G4124C109,55474300,18430000,,
LAM RESEARCH CORP,512807108,53132867,100228,,LRCX
APPLIED MATLS INC,038222105,51527185,419500,,
PALO ALTO NETWORKS INC,697435105,51472998,257700,,PANW
MONGODB INC,60937P106,50470480,216500,,
PAGAYA TECHNOLOGIES LTD,M7S64L115,44503986,43631359,,PGYWW
OZON HLDGS PLC,69269L104,40794764,3516790,,
ALTC ACQUISITION CORP,02156V109,40600000,4000000,,
VISA INC,92826C839,36749980,163000,,V
FRESHWORKS INC,358054104,36740721,2391974,,FRSH
FLEETCOR TECHNOLOGIES INC,339041105,35190865,166900,,
ATRENEW INC,00138L108,35017715,11481218,,RERE
TOAST INC,888787108,33167277,1868579,,
KKR & CO INC,48251W104,26837720,511000,,
WEAVE COMMUNICATIONS INC,94724R108,24537356,4937094,,
MOBILEYE GLOBAL INC,60741F104,19471500,450000,,MBLY
UBER TECHNOLOGIES INC,90353T100,19020000,600000,,
LAMB WESTON HLDGS INC,513272104,18791024,179784,,
NVIDIA CORPORATION,67066G104,12187159,43875,,NVDA
COINBASE GLOBAL INC,19260Q107,9604940,142148,,
STONECO LTD,G85158106,6506280,682000,,STNE
HASHICORP INC,418100103,5145843,175686,,
SHOPIFY INC,82509L107,4578270,95500,,SHOP
PELOTON INTERACTIVE INC,70614W100,2268000,200000,,
ON24 INC,68339B104,734114,83803,,
SENTINELONE INC,81730H109,599332,36634,,
KATAPULT HOLDINGS INC,485859102,505983,1135000,,
DINGDONG CAYMAN LTD,25445D101,457561,118539,,
SPOTIFY TECHNOLOGY S A,L8681T102,342201,2561,,
JOBY AVIATION INC,G65163118,65650,101000,,
