name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,990825,2500000,PUT,
ISHARES TR,464287655,331410,1500000,PUT,
DISH NETWORK CORPORATION,25470MAB5,113358,117395000,,
LIBERTY LATIN AMERICA LTD,53069QAB5,92793,93708000,,LILAP
LIBERTY MEDIA CORP DEL,530715AL5,85588,111374000,,FWONB
CHESAPEAKE ENERGY CORP,165167735,79102,1823057,,
VIACOMCBS INC,92556H206,54120,1200000,,
LIBERTY MEDIA CORP DEL,530715AG6,43053,55863000,,FWONB
EZCORP INC,302301AE6,39142,47681000,,EZPW
CIMAREX ENERGY CO,171798101,32665,550000,,
GORES HLDGS V INC,382864106,24950,2500000,,
CONSOLIDATED COMM HLDGS INC,209034107,22176,3079943,,
GOODRICH PETE CORP,382410843,14851,1569878,,
MYT NETHERLANDS PARENT B V,55406W103,14130,500000,,
ORTHO CLINICAL DIAGNOSTICS H,G6829J107,9648,500000,,
NUVASIVE INC,670704AJ4,7366,7200000,,
HAYWARD HLDGS INC,421298100,6615,391877,,
VICI PPTYS INC,925652109,5648,200000,,
MARAVAI LIFESCIENCES HLDGS I,56600D107,5346,150000,,
TENCENT MUSIC ENTMT GROUP,88034P109,5123,250000,,
GATES INDUSTRIAL CORPRATIN P,G39108108,3998,250000,,
SUN CMNTYS INC,866674104,3751,25000,,
SOARING EAGLE ACQUISITION CO,G8354H100,2530,250000,,
MASON INDUSTRIAL TECHNOLGY I,57520Y205,2485,250000,,
FARFETCH LTD,30744W107,2386,45000,,
GLOBAL BLUE GROUP HOLDING AG,H33700115,1613,1333333,,
SEMRUSH HLDGS INC,81686C104,1523,127834,,
SWITCHBACK II CORPORATION,G8633T123,1273,125000,,
GORES HLDGS V INC,382864114,1072,691777,,
ALTIMETER GROWTH CORP 2,G0371B109,1038,100000,,
LIBERTY MEDIA ACQUISITION CO,53073L203,750,70000,,
THREDUP INC,88556E102,233,10000,,TDUP
