name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TRIPLE FLAG PRECIOUS METAL,89679M104,1787666685,129917637,,
HOWMET AEROSPACE INC,443201108,1367262204,34693281,,HWM
MARATHON PETE CORP,56585A102,1287855350,11065000,,
SELECT SECTOR SPDR TR,81369Y506,1054013500,12050000,PUT,
VANECK ETF TRUST,92189H607,718318125,2362500,PUT,
PINTEREST INC,72352L106,677716107,27912525,,
PEABODY ENGR CORP,704551100,608320500,23025000,,
SELECT SECTOR SPDR TR,81369Y704,589260000,6000000,PUT,
ISHARES TR,464288513,525055530,7131000,,
SUNCOR ENERGY INC NEW,867224107,317395803,10000000,,SU
SELECT SECTOR SPDR TR,81369Y209,246228125,1812500,PUT,
ISHARES TR,464287242,234581750,2225000,,
VALARIS LIMITED,G9460G101,233289000,3450000,,
SPDR SER TR,78468R622,230400000,2560000,,
SELECT SECTOR SPDR TR,81369Y308,223650000,3000000,PUT,
ISHARES TR,464287556,190370500,1450000,PUT,
CARDINAL HEALTH INC,14149Y108,153740000,2000000,,CAH
PALO ALTO NETWORKS INC,697435AF2,147736263,100000000,,PANW
VANGUARD INDEX FDS,922908553,144340000,1750000,PUT,
MARRIOTT INTL INC NEW,571903202,134001000,900000,PUT,
SELECT SECTOR SPDR TR,81369Y605,119700000,3500000,PUT,
EQUINIX INC,29444U700,114630250,175000,PUT,EQIX
E2OPEN PARENT HOLDINGS INC,29788T103,112500434,19165321,,
NOBLE CORP NEW,G65431127,107473500,2850000,,
CLARIVATE PLC,G21810109,83400000,10000000,,CLVT
MICRON TECHNOLOGY INC,595112103,82202106,1644700,PUT,MU
PAYPAL HLDGS INC,70450Y103,71220000,1000000,,
LIBERTY BROADBAND CORP,530307305,69995877,917738,,LBRDP
ENDEAVOR GROUP HLDGS INC,29260Y109,67620000,3000000,,
UNITI GROUP INC,91325V108,55968925,10120963,,UNIT
HILTON WORLDWIDE HLDGS INC,43300A203,50544000,400000,PUT,
AEROJET ROCKETDYNE HLDGS INC,007800105,47449893,848380,,
VANECK ETF TRUST,92189F676,41724464,205600,CALL,
WESTERN DIGITAL CORP.,958102105,37386750,1185000,,WDC
CONFLUENT INC,20717MAB9,35238249,46500000,,
RAPID7 INC,753422AF1,34894292,44431000,,
NISOURCE INC,65473P105,33452400,1220000,,NI
UNITY SOFTWARE INC,91332UAB7,28117767,37500000,,U
RINGCENTRAL INC,76680RAH0,25448058,32422000,,
OKTA INC,679295AF2,25169209,30000000,,
BLACKLINE INC,09239BAD1,22986547,26850000,,
WAYFAIR INC,94419LAM3,21026855,32500000,,W
Q2 HLDGS INC,74736LAF6,15901667,19323000,,
TESLA INC,88160RAG6,14867074,2500000,,
WAYFAIR INC,94419LAF8,10024177,17500000,,W
FRANCO NEV CORP,351858105,8674790,47000,PUT,
Q2 HLDGS INC,74736LAD1,8135672,10031000,,
MERCADOLIBRE INC,58733RAD4,8095062,4000000,,MELI
POLESTAR AUTOMOTIVE HLDG UK,731105201,6594744,1241948,,
CORMEDIX INC,21900C308,6543207,1550523,,CRMD
MICROSTRATEGY INC,594972AC5,5514321,12000000,,
TELADOC HEALTH INC,87918AAF2,5010743,6500000,,
WAYFAIR INC,94419LAD3,4243571,5000000,,W
ALTERYX INC,02156BAF0,2079342,2500000,,
MICROSTRATEGY INC,594972AE1,1828449,5000000,,
NEWS CORP NEW,65249B208,1100886,59701,,NWSLL
NEWS CORP NEW,65249B109,1097041,60277,,NWSLL
BAUSCH HEALTH COS INC,071734107,91853,14625,,
