name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SMURFIT WESTROCK PLC,G8267P108,308781085,6852665,,SW
ASTRAZENECA PLC,046353108,201573603,2742498,,AZN
SPDR S&P 500 ETF TR,78462F103,175536582,313800,,
RIVIAN AUTOMOTIVE INC,76954AAB9,156000036,159436000,,
DIGITALOCEAN HLDGS INC,25402DAB8,155259496,166500000,,
SPOTIFY USA INC,84921RAB6,154543193,129500000,,
CENTERPOINT ENERGY INC,15189TBD8,148059552,136500000,,CNP
GFL ENVIRONMENTAL INC,36168Q104,147021340,3043290,,GFL
AERCAP HOLDINGS NV,N00985106,130751444,1279744,,
DROPBOX INC,26210CAC8,129496549,131250000,,
FLUTTER ENTMT PLC,G3643J108,128663612,580743,,
APPLE INC,037833100,99958500,450000,PUT,AAPL
DROPBOX INC,26210CAD6,98514870,100000000,,
AMERICAN ELEC PWR CO INC,025537101,96043959,878960,,
LIBERTY BROADBAND CORP,530307305,95246900,1119893,,LBRDP
ENTERGY CORP NEW,29364G103,93635402,1095279,,
WAYFAIR INC,94419LAP6,92221607,94000000,,W
SALESFORCE INC,79466L302,92002127,342831,,
MARRIOTT VACATIONS WORLDWIDE,57164YAD9,90963840,94754000,,
AMAZON COM INC,023135106,82504537,433641,,AMZN
OKTA INC,679295AD7,77621776,79136000,,
ALPHABET INC,02079K305,76926905,497458,,GOOGN
STANDARDAERO INC,85423L103,71960448,2701218,,
SELECT SECTOR SPDR TR,81369Y506,70087500,750000,PUT,
RAPID7 INC,753422AF1,66362175,72250000,,
GOLDMAN SACHS GROUP INC,38141G104,66321245,121403,,GS-PD
CONFLUENT INC,20717MAB9,64734508,70000000,,
ALLIANT ENERGY CORP,018802AC2,64301093,60000000,,LNT
PG&E CORP,69331CAL2,63672002,60000000,,PCG-PX
RIVIAN AUTOMOTIVE INC,76954AAD5,63006963,72500000,,
JPMORGAN CHASE & CO.,46625H100,56655224,230963,,JPM-PM
ISHARES TR,464287184,53760000,1500000,PUT,
TKO GROUP HOLDINGS INC,87256C101,51607910,337726,,
ISHARES TR,464287655,49872500,250000,PUT,
CYBERARK SOFTWARE LTD,M2682V108,49728926,147127,,
UL SOLUTIONS INC,903731107,48856726,866254,,ULS
NASDAQ INC,631103108,47460595,625634,,
UBER TECHNOLOGIES INC,90353T100,46500563,638218,,
COREBRIDGE FINL INC,21871X109,43025175,1362850,,
CANADIAN PACIFIC KANSAS CITY,13646K108,41772142,594960,,
ACCENTURE PLC IRELAND,G1151C101,41339683,132482,,
LPL FINL HLDGS INC,50212V100,40892500,125000,,
FIRST SOLAR INC,336433107,38832216,307144,,
UNITEDHEALTH GROUP INC,91324P102,37238625,71100,,UNH
DBX ETF TR,233051879,37198000,1400000,PUT,
ALLY FINL INC,02005N100,36470000,1000000,PUT,
CRH PLC,G25508105,36286481,412487,,
PENN ENTERTAINMENT INC,707569AU3,35965638,35000000,,
SPDR SER TR,78468R556,32927500,250000,PUT,
INTERACTIVE BROKERS GROUP IN,45841N107,32812818,198157,,
ATI INC,01741R102,31940385,613884,,ATI
LAS VEGAS SANDS CORP,517834107,31172942,806962,,LVS
ITRON INC,465741106,31008960,296000,,
INVESCO EXCH TRADED FD TR II,46138G706,30460000,1000000,PUT,
SUNRUN INC,86771W105,30410388,5189486,,RUN
BRIGHTHOUSE FINL INC,10922N103,29975263,516904,,
DATADOG INC,23804L103,29758833,299958,,
ENSTAR GROUP LIMITED,G3075P101,28316117,85192,,
LUMENTUM HLDGS INC,55024UAF6,28186448,30500000,,
NORDSTROM INC,655664100,27626348,1129912,,
FEDEX CORP,31428X106,27168793,111448,,FDX
NEUROCRINE BIOSCIENCES INC,64125C109,26524424,239823,,NBIX
BGC GROUP INC,088929104,25790194,2812453,,
KELLANOVA,487836108,25499226,309119,,
ISHARES TR,464288414,25453216,241400,,
SUNRUN INC,86771WAD7,24938423,34950000,,RUN
CONSOLIDATED EDISON INC,209115104,24921457,225350,,ED
TECK RESOURCES LTD,878742204,24328610,667818,,TCKRF
MICROCHIP TECHNOLOGY INC.,595017104,24205000,500000,CALL,MCHPP
INSMED INC,457669307,23437127,307211,,INSM
VIKING HOLDINGS LTD,G93A5A101,22167780,557680,,VIK
H & E EQUIPMENT SERVICES INC,404030108,22088629,233027,,
LUMENTUM HLDGS INC,55024UAD1,22034230,21250000,,
CORNING INC,219350105,21516600,470000,,
PLAYA HOTELS & RESORTS NV,N70544106,21442358,1608579,,
ANALOG DEVICES INC,032654105,21417354,106200,,ADI
VANGUARD WORLD FD,92204A405,20858028,174588,,
SNOWFLAKE INC,833445109,20655624,141322,,SNOW
DUN & BRADSTREET HLDGS INC,26484T106,20562000,2300000,,
SPRINGWORKS THERAPEUTICS INC,85205L107,20159996,456832,,
IDEX CORP,45167R104,19773144,109262,,
ISHARES INC,46434G764,19539652,354686,,
SAILPOINT INC,78781J109,19401188,1034730,,
SOLENO THERAPEUTICS INC,834203309,19338871,270663,,
DOORDASH INC,25809K105,19267979,105422,,
CSX CORP,126408103,19203840,652526,,CSX
WOLFSPEED INC,977852AB8,18980000,73000000,,
FORD MTR CO,345370CZ1,18914324,19300000,,
HUBSPOT INC,443573100,18637194,32623,,HUBS
NORTHROP GRUMMAN CORP,666807102,18393959,35925,,
BERRY GLOBAL GROUP INC,08579W103,18266624,261662,,
WOLFSPEED INC,225447AD3,17850000,30000000,,
WOLFSPEED INC,977852AD4,17546401,74000000,,
PRIMO BRANDS CORPORATION,741623102,17422360,490909,,PRMB
KKR & CO INC,48251W104,17127275,148147,,
PATTERSON COS INC,703395103,17031392,545179,,
SOMNIGROUP INTERNATIONAL INC,88023U101,16957717,283195,,SGI
PONY AI INC,732908108,16774299,1901848,,PYAIF
ALNYLAM PHARMACEUTICALS INC,02043Q107,16201200,60000,,
KEYCORP,493267108,15919644,995600,,
AURORA INNOVATION INC,051774107,15855432,2357685,,
WOODWARD INC,980745103,15436099,84586,,
INTRA-CELLULAR THERAPIES INC,46116X101,15380289,116588,,
AIR TRANSPORT SERVICES GRP I,00922R105,15210258,677819,,
AMER SPORTS INC,G0260P102,14708717,550270,,
KARMAN HLDGS INC,485924104,14657344,438580,,
CENTRUS ENERGY CORP,15643U104,14513904,233305,,LEU
NIKE INC,654106103,14430274,227320,,
PACTIV EVERGREEN INC,69526K105,14231862,790220,,
WESTERN DIGITAL CORP,958102105,14150500,350000,,WDC
LOAR HOLDINGS INC,53947R105,13872551,196356,,LOAR
OWENS CORNING NEW,690742101,13746568,96251,,OC
ISHARES TR,464287432,13654500,150000,,
EVOLUS INC,30052C107,11975685,995485,,
GLOBE LIFE INC,37959E102,11802112,89600,,GL-PD
OLD NATL BANCORP IND,680033107,11141384,525785,,
WAYSTAR HLDG CORP,946784105,11071785,296354,,
ADT INC DEL,00090Q103,11067144,1359600,,ADT
TRIUMPH GROUP INC NEW,896818101,10993480,433839,,
AST SPACEMOBILE INC,00217D100,10687800,470000,,
ALLSTATE CORP,020002101,10409409,50270,,ALL-PB
MCKESSON CORP,58155Q103,10094850,15000,,MCK
FIRST CTZNS BANCSHARES INC N,31946M103,10093829,5444,,
BOSTON SCIENTIFIC CORP,101137107,10088000,100000,,BSX
OKTA INC,679295AF2,10038348,10500000,,
ONESTREAM INC,68278B107,9983919,467850,,
BENTLEY SYS INC,08265TAB5,9681188,10000000,,
ALASKA AIR GROUP INC,011659109,9176971,186448,,
AZEK CO INC,05478C105,9044650,185000,,
ACADIAN ASSET MANAGEMENT INC,10948W103,8955137,346293,,AAMI
SNAP INC,83304AAH9,8478999,10000000,,SNAP
AKAMAI TECHNOLOGIES INC,00971T101,8404200,104400,CALL,AKAM
SERVICENOW INC,81762P102,8392908,10542,,
WALGREENS BOOTS ALLIANCE INC,931427108,8377500,750000,,
INTERPUBLIC GROUP COS INC,460690100,8299010,305560,,
DANAHER CORPORATION,235851102,8200000,40000,,
REDFIN CORP,75737F108,8014818,870230,,
CME GROUP INC,12572Q105,7966128,30028,,CME
RAPID7 INC,753422104,7906263,298237,,
KRANESHARES TRUST,500767306,7868854,225404,,
ALCOA CORP,013872106,7630856,250192,,AA
CARRIER GLOBAL CORPORATION,14448C104,7584922,119636,,CARR
ZURN ELKAY WATER SOLNS CORP,98983L108,7432703,225370,,
SYNCHRONY FINANCIAL,87165B103,7327002,138402,,SYF-PB
INTEGER HLDGS CORP,45826H109,7291012,61783,,
JD.COM INC,47215P106,7196000,175000,,
APPLIED MATLS INC,038222105,7186052,49518,,
NEBIUS GROUP N.V.,N97284108,7036660,333333,,NBIS
BOOKING HOLDINGS INC,09857L108,6910365,1500,,BKNG
FIRST BANCSHARES INC MISS,318916103,6667501,197205,,
DESPEGAR COM CORP,G27358103,6621295,352384,,
NVIDIA CORPORATION,67066G104,6259270,57753,,NVDA
LCI INDS,50189K103,6184798,70740,,
LAZARD INC,52110M109,5800035,133950,,
SMITHFIELD FOODS INC,832248207,5639058,276560,,SFD
D R HORTON INC,23331A109,5555581,43700,,
FIRSTSUN CAP BANCORP,33767U107,5422500,150000,,
TELEDYNE TECHNOLOGIES INC,879360105,4610785,9264,,TDY
TITAN AMER SA,B9151N105,4403383,325694,,
ROCKET COS INC,77311W101,4350028,360400,,
ISHARES INC,464286509,3981275,97700,,
BOWHEAD SPECIALTY HLDGS INC,10240L102,3912725,96254,,
ALKAMI TECHNOLOGY INC,01644J108,3903375,148700,,
F&G ANNUITIES & LIFE INC,30190A104,3605000,100000,,
UNITED CMNTY BKS BLAIRSVLE G,90984P303,3375600,120000,,
EVGO INC,30052F100,2993564,1125400,,EVGO
CONFLUENT INC,20717M103,2930000,125000,,
COREWEAVE INC,21873S108,2781000,75000,,
SERVICETITAN INC,81764X103,2601829,27356,,
CLOUDFLARE INC,18915M107,2586348,22951,,
PENN ENTERTAINMENT INC,707569109,2446500,150000,,
SIRIUSPOINT LTD,G8192H106,2397743,138678,,SPNT
ISHARES TR,464287242,2173800,20000,,
HAMILTON INSURANCE GROUP LTD,G42706104,2073000,100000,,
AFFIRM HLDGS INC,00827B106,2033550,45000,,
SPYRE THERAPEUTICS INC,00773J202,2016875,125000,,
SPDR SER TR,78464A474,1966614,65336,,
EQUITABLE HLDGS INC,29452E101,1953375,37500,,
PARSONS CORP DEL,70202L102,1820767,30751,,PSN
CIPHER MINING INC,17253J106,1784699,775956,,
HELIX ACQUISITION CORP II,G4444H101,1695000,150000,,
GAMESTOP CORP NEW,36467W109,1674000,75000,CALL,GME-WT
NORTHPOINTE BANCSHARES INC.,66661N886,1449170,100358,,NPB
SNAP INC,83304AAF3,1340608,1500000,,SNAP
PACIFIC BIOSCIENCES CALIF IN,69404D108,1180000,1000000,,
PG&E CORP,69331C108,988572,57542,,PCG-PX
ENPHASE ENERGY INC,29355AAH0,951564,1000000,,
EAGLE FINL SVCS INC,26951R104,819750,25000,,
SELECT SECTOR SPDR TR,81369Y605,611169,12270,,
CERIBELL INC,15678C102,487089,25356,,
SANDY SPRING BANCORP INC,800363103,432051,15458,,
KESTRA MED TECHNOLOGIES LTD,G52441105,373800,15000,,
BETA BIONICS INC,08659B102,317848,25968,,
BEYOND AIR INC,08862L103,136250,500000,,
ALPHABET INC,02079K107,98894,633,,GOOGN
GRAB HOLDINGS LIMITED,G4124C109,55529,12258,,
