name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
DELL TECHNOLOGIES INC,24703L202,2475099,24832943,,DELL
INVESCO QQQ TR,46090E103,1492150,4210000,PUT,
HOWMET AEROSPACE INC,443201108,1415511,41065000,,HWM
TWITTER INC,90184L102,688100,10000000,,
MARATHON PETE CORP,56585A102,638639,10570000,,
EVERGY INC,30034W106,637048,10541914,,
ISHARES TR,464287655,573425,2500000,PUT,
NIELSEN HLDGS PLC,G6518L108,409522,16600000,,
ARCONIC CORPORATION,03966V107,370142,10391409,,
ISHARES TR,464287739,356790,3500000,PUT,
E2OPEN PARENT HOLDINGS INC,29788T103,319458,27973575,,
SELECT SECTOR SPDR TR,81369Y209,251900,2000000,CALL,
SPDR SER TR,78468R556,241725,2500000,PUT,
SELECT SECTOR SPDR TR,81369Y704,240640,2350000,PUT,
PEABODY ENGR CORP,704551100,229305,28916201,,
UNITI GROUP INC,91325V108,216838,20475739,,UNIT
SELECT SECTOR SPDR TR,81369Y605,183450,5000000,PUT,
PUBLIC STORAGE,74460D109,172897,575000,,PSA-PS
VANECK VECTORS ETF TR,92189H607,163716,747800,PUT,
VALERO ENERGY CORP,91913Y100,156160,2000000,CALL,
ISHARES TR,464287242,147796,1100000,PUT,
AT&T INC,00206R102,143900,5000000,,T-PC
SELECT SECTOR SPDR TR,81369Y506,134675,2500000,PUT,
EQUINIX INC,29444U700,120390,150000,PUT,EQIX
DUKE ENERGY CORP NEW,26441C204,98720,1000000,,DUK-PA
VANECK VECTORS ETF TR,92189F676,96662,368600,PUT,
SNAP INC,83304A106,95396,1400000,,SNAP
AMERICAN AIRLS GROUP INC,02376R102,91203,4300000,PUT,
DROPBOX INC,26210C104,90930,3000000,,
DIGITAL RLTY TR INC,253868103,90276,600000,PUT,
PINTEREST INC,72352L106,46896,594000,,
VANGUARD INDEX FDS,922908553,40716,400000,PUT,
TESLA INC,88160RAG6,27361,2500000,,
MARRIOTT INTL INC NEW,571903202,27304,200000,PUT,
HILTON WORLDWIDE HLDGS INC,43300A203,24124,200000,PUT,
AERCAP HOLDINGS NV,N00985106,15363,300000,PUT,
MERCADOLIBRE INC,58733RAD4,14163,4000000,,MELI
THE TRADE DESK INC,88339J105,14118,182500,,
WAYFAIR INC,94419LAD3,13723,5000000,,W
CORMEDIX INC,21900C308,10637,1550523,,CRMD
RYANAIR HOLDINGS PLC,783513203,7699,71151,,RYAOF
WAYFAIR INC,94419LAB7,7569,2500000,,W
PRINCIPAL FINANCIAL GROUP IN,74251V102,316,5000,,
BLOCK H & R INC,093671105,117,5000,,
