name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LIBERTY GLOBAL PLC,G5480U120,923009,47504310,,
LIBERTY MEDIA CORP DEL,531229607,534166,13651048,,FWONB
QORVO INC,74736K101,519517,5731657,,
VIASAT INC,92552V100,515546,16288959,,VSAT
VERITIV CORP,923454102,404603,3324324,,
ALPHABET INC,02079K107,354412,3994280,,GOOGN
WILLIS TOWERS WATSON PLC LTD,G96629103,313284,1280908,,WTW
LIBERTY MEDIA CORP DEL,531229409,301809,7677656,,FWONB
WARNER BROS DISCOVERY INC,934423104,293880,31000000,,
GARRETT MOTION INC,366505204,221679,25480292,,GTX
META PLATFORMS INC,30303M102,207930,1727851,,
FISERV INC,337738108,202382,2002391,,FISV
NEW ORIENTAL ED & TECHNOLOGY,647581206,201745,5793928,,
SS&C TECHNOLOGIES HLDGS INC,78467J100,196409,3772749,,
MICRON TECHNOLOGY INC,595112103,164233,3285974,,MU
FIDELITY NATL INFORMATION SV,31620M106,146217,2155000,,
LIBERTY GLOBAL PLC,G5480U104,136188,7194276,,
THERAVANCE BIOPHARMA INC,G8807B106,128124,11419226,,
AMAZON COM INC,023135106,83160,990000,,AMZN
LITHIA MTRS INC,536797103,51185,250000,,
GRAY TELEVISION INC,389375106,39277,3510000,,
DIGITALBRIDGE GROUP INC,25401T603,35027,3201713,,
HERBALIFE NUTRITION LTD,G4412G101,29760,2000000,,
GARRETT MOTION INC,366505105,27242,3575000,,GTX
ATARA BIOTHERAPEUTICS INC,046513107,26645,8123616,,
ADVANTAGE SOLUTIONS INC,00791N102,22477,11001624,,ADV
ALTICE USA INC,02156K103,17849,3880200,,
COINBASE GLOBAL INC,19260QAB3,14014,25250000,,
NUVATION BIO INC,67080N101,9232,4808194,,NUVB
REDFIN CORP,75737FAC2,4971,8480000,,
TRILOGY METALS INC NEW,89621C105,4395,7990481,,TMQ
OUTBRAIN INC,69002R103,555,153231,,
FINCH THERAPEUTICS GROUP INC,31773D101,489,1019008,,
