name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
NVIDIA CORPORATION,67066G104,12902485448,104439740,,NVDA
MICROSOFT CORP,594918104,10950407141,24500296,,MSFT
AMAZON COM INC,023135106,10520770226,54441243,,AMZN
APPLE INC,037833100,8390885836,39838979,,AAPL
META PLATFORMS INC,30303M102,6969032944,13821413,,
ELI LILLY & CO,532457108,6394342026,7062606,,LLY
BROADCOM INC,11135F101,5992654249,3732508,,AVGO
NETFLIX INC,64110L106,4382461649,6493690,,NFLX
NOVO-NORDISK A S,670100205,2975484340,20845484,,
ALPHABET INC,02079K305,2968122027,16294933,,GOOGN
MERCADOLIBRE INC,58733R102,2887135990,1756807,,MELI
MASTERCARD INCORPORATED,57636Q104,2870230802,6506099,,
VISA INC,92826C839,2867865635,10926451,,V
COSTCO WHSL CORP NEW,22160K105,2717983856,3197666,,
ADVANCED MICRO DEVICES INC,007903107,2667832875,16446784,,AMD
ALPHABET INC,02079K107,2545472612,13877836,,GOOGN
CADENCE DESIGN SYSTEM INC,127387108,2213894727,7193809,,
VERTEX PHARMACEUTICALS INC,92532F100,2147108999,4580792,,
TESLA INC,88160R101,2115477974,10690711,,
AIRBNB INC,009066101,1948991095,12853598,,
INTUITIVE SURGICAL INC,46120E602,1820320992,4091988,,ISRG
THE TRADE DESK INC,88339J105,1735893396,17773046,,
DISNEY WALT CO,254687106,1710985201,17232201,,
ASML HOLDING N V,N07059210,1677314507,1640036,,
SERVICENOW INC,81762P102,1629149760,2070944,,
CROWDSTRIKE HLDGS INC,22788C105,1516993818,3958855,,
EATON CORP PLC,G29183103,1432881511,4569866,,ETN
ADOBE INC,00724F101,1391732196,2505188,,ADBE
UBER TECHNOLOGIES INC,90353T100,1382691367,19024372,,
ASTRAZENECA PLC,046353108,1301607339,16689413,,AZN
NU HLDGS LTD,G6683N103,1122192740,87059173,,
BOEING CO,097023105,1087481497,5974845,,BA-PA
TJX COS INC NEW,872540109,991767803,9007882,,
OREILLY AUTOMOTIVE INC,67103H107,963420469,912278,,
ANALOG DEVICES INC,032654105,903673623,3958966,,ADI
SALESFORCE INC,79466L302,895999111,3485022,,
