name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
IQVIA HLDGS INC,46266C105,826884,2930756,,
SPDR S&P 500 ETF TR,78462F103,788434,1660000,CALL,
BOSTON SCIENTIFIC CORP,101137107,714283,16814581,,BSX
ALPHABET INC,02079K107,662508,228957,,GOOGN
ARAMARK,03852U106,661917,17962483,,ARMK
THERMO FISHER SCIENTIFIC INC,883556102,649197,972959,,TMO
WABTEC,929740108,574872,6241151,,
HOWMET AEROSPACE INC,443201108,526196,16531453,,HWM
RAYTHEON TECHNOLOGIES CORP,75513E101,497030,5775386,,
META PLATFORMS INC,30303M102,459637,1366545,,
MICROSOFT CORP,594918104,457825,1361278,,MSFT
BHP GROUP PLC,05545E209,405539,6785000,,
NEW YORK TIMES CO,650111107,402641,8336258,,NYT
MASTERCARD INCORPORATED,57636Q104,400031,1113300,,
AON PLC,G0403H108,358714,1193486,,AON
CENTENE CORP DEL,15135B101,357562,4339344,,CNC
ANTHEM INC,036752103,350001,755060,,
SHERWIN WILLIAMS CO,824348106,334928,951068,,SHW
TRANSUNION,89400J107,330741,2789182,,TRU
SERVICENOW INC,81762P102,326600,503150,,
BROADCOM INC,11135F101,320062,481000,,AVGO
BLACKSTONE INC,09260D107,309933,2395336,,BX
VISA INC,92826C839,306559,1414604,,V
EQUIFAX INC,294429105,294308,1005183,,EFX
SALESFORCE COM INC,79466L302,283009,1113638,,
ABBVIE INC,00287Y109,217784,1608451,,ABBV
ADOBE SYSTEMS INCORPORATED,00724F101,213215,376000,,
CHARTER COMMUNICATIONS INC N,16119P108,205828,315701,,
ALNYLAM PHARMACEUTICALS INC,02043Q107,201805,1190028,,
BEAM THERAPEUTICS INC,07373V105,180501,2265045,,BEAM
EXELIXIS INC,30161Q104,161945,8859157,,
AVANTOR INC,05352A100,153510,3642858,,
HORIZON THERAPEUTICS PUB L,G46188101,150456,1396217,,
NATERA INC,632307104,137537,1472715,,
IQIYI INC,46267XAD0,134106,184662000,,
CVS HEALTH CORP,126650100,132195,1281456,,CVS
LABORATORY CORP AMER HLDGS,50540R409,130136,414169,,
ENANTA PHARMACEUTICALS INC,29251M106,117691,1573829,,ENTA
FULL TRUCK ALLIANCE CO LTD,35969L108,117245,14007743,,
IOVANCE BIOTHERAPEUTICS INC,462260100,115723,6061973,,
ASTRAZENECA PLC,046353108,111034,1906155,,AZN
HELLO GROUP INC,60879BAB3,107740,123449000,,MOMO
LUFAX HOLDING LTD,54975P102,107079,19019399,,LU
CYTOKINETICS INC,23282W605,98924,2170342,,CYTK
CATALENT INC,148806102,97759,763561,,
BLUEPRINT MEDICINES CORP,09627Y109,86946,811747,,
PG&E CORP,69331C108,76544,6305142,,PCG-PX
SAREPTA THERAPEUTICS INC,803607100,75553,839009,,
KARUNA THERAPEUTICS INC,48576A100,72050,550000,,
UNITED THERAPEUTICS CORP DEL,91307C102,69310,320760,,UTHR
REVOLUTION MEDICINES INC,76155X100,69218,2750000,,
PROTAGONIST THERAPEUTICS INC,74366E102,65566,1917134,,
BRUKER CORP,116794108,62535,745266,,BRKRP
AMYRIS INC,03236M200,58752,10859811,,
IMAGO BIOSCIENCES INC,45250K107,58595,2471313,,
IQIYI INC,46267XAE8,58216,80300000,,
ATENTO S A,L0427L204,56941,2230357,,
JAZZ PHARMACEUTICALS PLC,G50871105,54912,431021,,JAZZ
BROADMARK RLTY CAP INC,11135B100,45736,4850000,,
QIAGEN NV,N72482123,45246,814064,,
ZOGENIX INC,98978L204,44963,2766935,,
ZENDESK INC,98936J101,44845,430000,,
CARIBOU BIOSCIENCES INC,142038108,44718,2963448,,
FATE THERAPEUTICS INC,31189P102,44317,757425,,FATE
PACIFIC BIOSCIENCES CALIF IN,69404D108,41851,2045488,,
AGIOS PHARMACEUTICALS INC,00847X104,41304,1256578,,
CLOVIS ONCOLOGY INC,189464AC4,36467,51910000,,
REPLIGEN CORP,759916109,36083,136245,,RGEN
BIOGEN INC,09062X103,35438,147709,,BIIB
JOYY INC,98426TAD8,35073,38665000,,JOYY
CHEMOCENTRYX INC,16383L106,34060,935463,,
MARBLEGATE ACQUISITION CORP,56608A105,29017,2970000,,
KE HLDGS INC,482497104,28108,1397000,,
KHOSLA VENTURES ACQUT CO III,482506102,27416,2809000,,
EXACT SCIENCES CORP,30063P105,25053,321898,,
GENERATION BIO CO,37148K100,24780,3500000,,
CARA THERAPEUTICS INC,140755109,24360,2000000,,
AUSTERLITZ ACQUISITION CORP,G0633D109,24275,2500000,,
BERENSON ACQUISITION CORP I,083690107,23933,2475000,,
METALS ACQUISITION CORP,G60405100,23896,2475000,,
QUANTERIX CORP,74766Q101,23108,545000,,QTRX
VENTYX BIOSCIENCES INC,92332V107,22130,1114280,,
GULFPORT ENERGY CORP,402635502,21348,296372,,GPOR
ARROWHEAD PHARMACEUTICALS IN,04280A100,21257,320617,,
SOMALOGIC INC,83444K105,21056,1808907,,
PERSHING SQUARE TONTINE HLDG,71531R109,19720,1000000,,
SWIFTMERGE ACQUISITION CORP,G63836129,19691,1980000,,
REVOLUTION HEALTHCAR AQ CORP,76155Y108,19420,2000000,,
INFLECTION POINT ACQUSTN COR,G47874121,18316,1900000,,
FORTRESS VALUE ACQUISI CORP IV,34964K108,17063,1750000,,
MERCURY ECOM ACQUISITION COR,589381102,16979,1732500,,
READY CAPITAL CORP,75574U101,16895,1080961,,RC-PC
SDCL EDGE ACQUISITION CORP,G79471101,16875,1732500,,
VECTOR ACQUISITION CORP II,G9460A104,16609,1700000,,
SHELTER ACQUISITION CORP I,822821104,16088,1650000,,
BIG SKY GROWTH PARTNERS INC,08954L102,15051,1550000,,
KKR ACQUISITION HOLDING I CO,48253T109,14610,1500000,,
RADIUS HEALTH INC,750469207,14583,2107400,,
AUSTERLITZ ACQUISITION CORP II,G0633U101,14580,1500000,,
BERKELEY LTS INC,084310101,14314,787327,,
ARES ACQUISITION CORPORATION,G33032106,13880,1425000,,
HUMANCO ACQUISITION CORP,44487N109,13768,1407749,,
DISRUPTIVE ACQUISITION CORP,G2770Y102,13720,1400000,,
IKENA ONCOLOGY INC,45175G108,13560,1081309,,
FIFTH WALL ACQUISITN CORP III,G34142102,13532,1360040,,
FIBROGEN INC,31572Q808,12960,919117,,
FOREST ROAD ACQUISITION COR II,34619V103,12163,1250000,,
NUVATION BIO INC,67080N101,12155,1430000,,NUVB
TCV ACQUISITION CORP,G8704C124,11945,1211459,,
THUNDER BRIDGE CAP PRTNRS III,88605T100,11805,1208326,,
NIGHTDRAGON ACQUISITION CORP,65413D105,11700,1200000,,
AGILE GROWTH CORP,G01202103,11640,1200000,,
GORES HOLDINGS VII INC,38286T101,11249,1150162,,
WARBURG PINCUS CAPTAL CORP I-A,G9461D107,10977,1120102,,
GORES METROPOULOS II INC,382873107,10967,1100000,,
TPG PACE BENEFICIAL II CORP,G89826104,10945,1116833,,
TIGA ACQUISITION CORP,G88672103,10943,1080000,,
ZEALAND PHARMA A/S,98920Y304,10883,510000,,
TAILWIND TWO ACQUISITION COR,G86613109,9890,1000000,,
VIRGIN GROUP ACQUISIT CORP I,G9460K102,9870,1000000,,
CASCADE ACQUISITION CORP,147151104,9841,990000,,
CHURCHILL CAPITAL CORP VII,17144M102,9830,1000000,,
CORAZON CAPITAL V838 MONOCER,G24237102,9785,1000000,,
FORUM MERGER IV CORP,349875104,9740,1000000,,
SAVARA INC,805111101,9635,7770262,,SVRA
AVITA MEDICAL INC,05380C102,9584,800000,,
POINT BIOPHARMA GLOBAL INC,730541109,9555,1706329,,
NABORS ENERGY TRANSITION COR,629567207,9135,900000,,
INTERPRIVATE II ACQUISITION,46064Q108,8562,882647,,
EXSCIENTIA PLC,30223G102,8398,425000,,
GORES TECHNOLOGY PARTNERS II,38287L107,8346,843046,,
RXR ACQUISITION CORP,74981W107,8336,854961,,
POST HOLDINGS PARTNERING COR,737465104,8312,848184,,
NOVUS CAPITAL CORPORATION II,67012W104,8168,825100,,
CATALYST PARTNRS ACQUISITN C,G19550105,8139,835638,,
JOYY INC,98426TAF3,8072,9000000,,JOYY
ARYA SCIENCES ACQU CORP IV,G31659108,7944,800000,,
VERACYTE INC,92337F107,7876,191158,,
LANDCADIA HOLDINGS IV INC,51477A104,7812,802028,,
JAWS MUSTANG ACQUISITION COR,G50737108,7800,800000,,
LEVERE HOLDINGS CORP,G5462L106,7792,800000,,
CHURCHILL CAPITAL CORP VI,17143W101,7655,782767,,
KENSINGTON CAPITAL ACQUISITI V,G5251K103,7620,775200,,
MERCATO PARTNERS ACQUISITION,58759A207,7523,750000,,
ARCLIGHT CLEAN TRANSITION II,G0R21B104,7485,750000,,
SOCIAL LEVERAGE ACQUISN CORP,83363K102,7358,750000,,
APOLLO STRATEGIC GRWT CPTL II,G0412A102,7335,750000,,
WARBURG PINCUS CAPTAL CORP I-B,G9460M108,7320,750000,,
RESEARCH ALLIANCE CORP II,760873109,7290,750000,,
PANACEA ACQUISITION CORP II,G6882C106,7275,750000,,
PATHFINDER ACQUISITION CORP,G04119106,7275,750000,,
CLEVER LEAVES HOLDINGS INC,186760104,7266,2343767,,
ARYA SCIENCES ACQUISITN CORP V,G31658100,7219,745000,,
GORES HLDGS VIII INC,382863108,7067,692810,,
DARIOHEALTH CORP,23725P209,7004,540000,,DRIO
CORSAIR PARTNERING CORP,G2540H108,6832,700000,,
SUPERNOVA PARTN ACQ CO III L,G8T90F102,6825,700000,,
KHOSLA VENTURES ACQUISITION,482504107,6790,700000,,
THESEUS PHARMACEUTICALS INC,88369M101,6644,523979,,
ROCKET INTERNET GRWT OPRT CO,G7613T103,6350,647945,,
BETTER THERAPEUTICS INC,08773T104,6278,1350000,,
VPC IMPACT ACQU HOLDI III IN,91835J108,6150,600000,,
RCF ACQUISITION CORP,G7330C128,6060,600000,,
INTERPRIVATE IV INFRATECH PR,46064T102,5856,600000,,
FINSERV ACQUISITION CORP II,31809Y103,5832,600000,,
BLUE WHALE ACQUISITION CORP,G1330M103,5572,575000,,
SLAM CORP,G8210L105,5561,570396,,
ANNEXON INC,03589W102,5260,457764,,
COGENT BIOSCIENCES INC,19240Q201,5148,600000,,
G SQUARED ASCEND I INC,G4204R109,4940,500000,,
FTAC HERA ACQUISITION CORP,G3728Y103,4885,500000,,
TIO TECH A,G8T10C106,4859,502001,,
COLONNADE ACQUISITION CORP II,G2284B101,4855,500000,,
DRAGONEER GROWTH OPT CORP III,G28315102,4736,484709,,
GORES TECHNOLOGY PARTNERS IN,382870103,4484,452519,,
SCION TECH GROWTH II,G31070108,4379,450000,,
LDH GROWTH CORP I,G54094100,4288,436702,,
SVF INVESTMENT CORP,G8601L102,4267,425000,,
VPC IMPACT ACQUISITION HLDG II,G9460L126,4169,425000,,
LAMF GLOBAL VENTURES CORP I,G5338L116,4016,400000,,
INTERPRIVATE III FINANCIAL P,46064R106,3964,400000,,
FIRST RESERVE SUSTAINABLE GW,336169107,3960,400000,,
LONGBOARD PHARMACEUTICALS IN,54300N103,3923,810500,,
LIANBIO,53000N108,3696,600000,,LIANY
VMG CONSUMER ACQUISITION COR,91842V201,3553,350000,,
UTA ACQUISITION CORPORATION,G9473A125,3518,350000,,
TANGO THERAPEUTICS INC,87583X109,3282,300000,,
COMPASS THERAPEUTICS INC,20454B104,3170,1000000,,
BLOCKCHAIN COINVSTRS ACQ CRP,G11765123,3033,300000,,
LONGVIEW ACQUISITION CORP II,54319Q105,2998,304698,,
LAZARD GROWTH ACQUISITION CO,G54035103,2919,300000,,
AVROBIO INC,05455M100,2849,740000,,
GLOBAL BLOOD THERAPEUTICS IN,37890U108,2531,86454,,
SURFACE ONCOLOGY INC,86877M209,2486,520021,,
BROADSCALE ACQUISITION CORP,11134Y101,2485,250000,,
LIVE OAK MOBILITY ACQUISI CO,538126103,2443,250000,,
HUDSON EXECUTIVE INVES III,44376L107,2430,250000,,
ARCTOS NORTHSTAR ACQUIS CORP,G0477L100,1949,200000,,
SUPERNOVA PARTNERS ACQUISTN II,G8T86C105,1827,177580,,
PRIVETERRA ACQUISITION CORP,74275N102,1458,150000,,
SOLID POWER INC,83422N113,1334,582700,,
THE MUSIC ACQUISITION CORP,62752R100,1220,125000,,
CRYPTO 1 ACQUISITION CORP,G3168A128,1010,100000,,
NORTHERN STAR INVEST CORP III,66574L100,975,100000,,
NORTHERN STAR INVEST CORP IV,66575B101,974,100000,,
ALTC ACQUISITION CORP,02156V109,968,98300,,
MARBLEGATE ACQUISITION CORP,56608A113,735,1485000,,
BROADMARK RLTY CAP INC,11135B118,636,7174613,,
BERENSON ACQUISITION CORP I,083690115,625,1237500,,
GRIFOLS S A,398438408,596,53133,,
SPARTAN ACQUISITION CORP III,84677R106,593,60053,,
KENSINGTON CAPITAL ACQUISITI V,G5251K129,576,581400,,
INFLECTION POINT ACQUSTN COR,G47874113,551,950000,,
ION ACQUISITION CORP 3 LTD,G4940J114,549,56151,,
GOL LINHAS AEREAS INTELIGENT,38045R206,519,85838,,
METALS ACQUISITION CORP,G60405126,516,825000,,
SHELTER ACQUISITION CORP I,822821112,445,825000,,
SDCL EDGE ACQUISITION CORP,G79471127,431,866250,,
MERCURY ECOM ACQUISITION COR,589381110,424,866250,,
TIGA ACQUISITION CORP,G88672111,383,540000,,
KKR ACQUISITION HOLDING I CO,48253T117,374,375000,,
DISRUPTIVE ACQUISITION CORP,G2770Y128,373,466667,,
AUSTERLITZ ACQUISITION CORP II,G0633U127,367,375000,,
REVOLUTION HEALTHCAR AQ CORP,76155Y116,300,400000,,
NOVUS CAPITAL CORPORATION II,67012W112,292,233333,,
GORES METROPOULOS II INC,382873115,290,150000,,
TAILWIND TWO ACQUISITION COR,G86613125,282,333333,,
BIG SKY GROWTH PARTNERS INC,08954L110,279,387500,,
NEW ORIENTAL ED & TECHNOLOGY,647581107,273,130000,,
AGILE GROWTH CORP,G01202111,256,399999,,
ARCLIGHT CLEAN TRANSITION II,G0R21B112,251,150000,,
CASCADE ACQUISITION CORP,147151112,247,495000,,
CORSAIR PARTNERING CORP,G2540H116,236,233330,,
CORAZON CAPITAL V838 MONOCER,G24237128,230,333334,,
POST HOLDINGS PARTNERING COR,737465112,227,266666,,
JAWS MUSTANG ACQUISITION COR,G50737124,206,200000,,
FORUM MERGER IV CORP,349875112,205,250000,,
CHURCHILL CAPITAL CORP VII,17144M110,200,200000,,
FOREST ROAD ACQUISITION COR II,34619V111,195,250000,,
LEVERE HOLDINGS CORP,G5462L122,195,266667,,
FORTRESS VALUE ACQUISI CORP IV,34964K116,184,218748,,
ARES ACQUISITION CORPORATION,G33032122,178,200000,,
VIRGIN GROUP ACQUISIT CORP I,G9460K128,168,200000,,
GORES TECHNOLOGY PARTNERS II,38287L115,157,120000,,
EQRX INC,26886C115,156,150000,,
SOCIAL LEVERAGE ACQUISN CORP,83363K110,156,187500,,
WARBURG PINCUS CAPTAL CORP I-B,G9460M124,155,150000,,
HUMANCO ACQUISITION CORP,44487N117,150,200000,,
TIO TECH A,G8T10C114,146,166666,,
WARBURG PINCUS CAPTAL CORP I-A,G9461D115,146,150000,,
APOLLO STRATEGIC GRWT CPTL II,G0412A128,143,150000,,
AUSTERLITZ ACQUISITION CORP,G0633D125,131,125000,,
CATALYST PARTNRS ACQUISITN C,G19550121,130,150780,,
GORES HOLDINGS VII INC,38286T119,128,93750,,
LANDCADIA HOLDINGS IV INC,51477A112,126,125000,,
SUPERNOVA PARTN ACQ CO III L,G8T90F128,126,140000,,
THUNDER BRIDGE CAP PRTNRS III,88605T118,125,150000,,
VPC IMPACT ACQU HOLDI III IN,91835J116,124,100000,,
BLUE WHALE ACQUISITION CORP,G1330M129,122,143750,,
FTAC HERA ACQUISITION CORP,G3728Y111,119,125000,,
SUPERNOVA PARTNERS ACQUISTN II,G8T86C121,119,50000,,
VPC IMPACT ACQUISITION HLDG II,G9460L118,105,106250,,
GORES HLDGS VIII INC,382863116,102,50000,,
ROCKET INTERNET GRWT OPRT CO,G7613T129,95,125000,,
FINSERV ACQUISITION CORP II,31809Y111,93,150000,,
SCION TECH GROWTH II,G31070116,90,150000,,
INTERPRIVATE IV INFRATECH PR,46064T110,88,120000,,
PATHFINDER ACQUISITION CORP,G04119122,88,150000,,
G SQUARED ASCEND I INC,G4204R117,86,100000,,
RXR ACQUISITION CORP,74981W115,84,120000,,
CHURCHILL CAPITAL CORP VI,17143W119,82,80000,,
FIRST RESERVE SUSTAINABLE GW,336169115,82,100000,,
INTERPRIVATE II ACQUISITION,46064Q116,74,80000,,
COLONNADE ACQUISITION CORP II,G2284B119,72,100000,,
NIGHTDRAGON ACQUISITION CORP,65413D113,70,80000,,
GORES TECHNOLOGY PARTNERS IN,382870111,69,50000,,
SVF INVESTMENT CORP,G8601L128,65,50000,,
LIVE OAK MOBILITY ACQUISI CO,538126111,58,50000,,
LAZARD GROWTH ACQUISITION CO,G54035111,52,60000,,
LONGVIEW ACQUISITION CORP II,54319Q113,52,60940,,
ARCTOS NORTHSTAR ACQUIS CORP,G0477L126,40,50000,,
HUDSON EXECUTIVE INVES III,44376L115,40,50000,,
THE MUSIC ACQUISITION CORP,62752R118,35,62500,,
PRIVETERRA ACQUISITION CORP,74275N110,25,49995,,
LDH GROWTH CORP I,G54094126,23,30000,,
NORTHERN STAR INVEST CORP III,66574L118,15,16667,,
NORTHERN STAR INVEST CORP IV,66575B119,14,16666,,
SLAM CORP,G8210L121,11,17627,,
