name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
CERNER CORP,156782104,186241,1990607,,
COHERENT INC,192479103,185480,678519,,
ACTIVISION BLIZZARD INC,00507V109,181259,2262628,,
FIRST HORIZON CORPORATION,320517105,172402,7339373,,FHN-PH
CHANGE HEALTHCARE INC,15912K100,163082,7480826,,
SHAW COMMUNICATIONS INC,82028K200,160115,5160402,,
WELBILT INC,949090104,154091,6488059,,
SANDERSON FARMS INC,800013104,147513,786777,,
ROGERS CORP,775133101,145933,537111,,ROG
CMC MATERIALS INC,12571T100,143821,775732,,
PNM RES INC,69349H107,137753,2889723,,
PEOPLES UNITED FINANCIAL INC,712704105,129697,6488105,,
MGM GROWTH PPTYS LLC,55303A105,124422,3215039,,
MERITOR INC,59001K100,123853,3481964,,
MANDIANT INC,562662106,123238,5523873,,
VONAGE HLDGS CORP,92886T201,122751,6049816,,
ZYNGA INC,98986T108,122570,13265133,,
FERRO CORP,315405100,109364,5030563,,
CHURCHILL CAPITAL CORP VII,17144M201,108406,10950100,,
US ECOLOGY INC,91734M103,97470,2035717,,
LHC GROUP INC,50187A107,94942,563118,,
VEONEER INC,92336X109,92771,2510707,,
GCP APPLIED TECHNOLOGIES INC,36164Y101,89835,2859163,,
PLANTRONICS INC NEW,727493108,78312,1987602,,
INTERSECT ENT INC,46071F103,71082,2537735,,
ORTHO CLINICAL DIAGNOSTICS H,G6829J107,67915,3639599,,
KKR ACQUISITION HOLDING I CO,48253T208,65710,6603985,,
BAXTER INTL INC,071813109,60268,777256,,
CIGNA CORP NEW,125523100,59787,249519,,
BOSTON SCIENTIFIC CORP,101137107,58411,1318820,,BSX
ATOTECH LTD,G0625A105,58170,2650100,,
AVANTOR INC,05352A100,55547,1642428,,
TERMINIX GLOBAL HOLDINGS INC,88087E100,48428,1061309,,
MERCK & CO INC,58933Y105,47158,574748,,
LABORATORY CORP AMER HLDGS,50540R409,43636,165501,,
NOVO-NORDISK A S,670100205,40061,360748,,
NEOPHOTONICS CORP,64051T100,39369,2588372,,
FORTRESS VALUE ACQUISI CORP,34964K207,38423,3917538,,
CONX CORP,212873202,38003,3807898,,
WARBURG PINCUS CAPTAL CORP I,G9460M116,37288,3777952,,
NRG ENERGY INC,629377CG5,35846,32438000,,
ALTC ACQUISITION CORP,02156V109,34194,3503487,,
