name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SENTINELONE INC,81730H109,382250,9867053,,
GINKGO BIOWORKS HOLDINGS INC,37611X100,278708,69158354,,
SWEETGREEN INC,87043Q108,153399,4795227,,
FRONTIER COMMUNICATIONS PARE,35909D109,129990,4697850,,
DISH NETWORK CORPORATION,25470MAB5,112054,123895000,,
LIBERTY MEDIA CORP DEL,530715AL5,87378,128863000,,FWONB
LIBERTY LATIN AMERICA LTD,53069QAB5,87148,94599000,,LILAP
LIBERTY MEDIA CORP DEL,530715AG6,45298,66801000,,FWONB
EZCORP INC,302301AE6,34520,38562000,,EZPW
THE REALREAL INC,88339PAD3,30383,42505000,,
LENDINGTREE INC,52603BAD9,24933,30453000,,
ROIVANT SCIENCES LTD,G76279101,23873,4832642,,ROIV
CONSOLIDATED COMM HLDGS INC,209034107,22496,3812892,,
CHESAPEAKE ENERGY CORP,165167735,19644,225789,,
TWITTER INC,90184LAN2,12173,14500000,,
OAK STR HEALTH INC,67181AAB3,11041,13850000,,
KATAPULT HOLDINGS INC,485859102,6250,2625876,,
WAYFAIR INC,94419LAM3,3695,4500000,,W
ZYMERGEN INC,98985X100,2192,758513,,
ARDAGH METAL PACKAGING S A,L02235106,2069,254528,,
ARDAGH METAL PACKAGING S A,L02235114,1993,1245385,,
GINKGO BIOWORKS HOLDINGS INC,37611X118,44,50000,,
