name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
BAUSCH HEALTH COS INC,071734107,221712571,27644959,,
BAUSCH PLUS LOMB CORP,071705107,80452043,4715829,,
AERCAP HOLDINGS NV,N00985106,72630112,977262,,
SEAWORLD ENTMT INC,81282V100,66182783,1252750,,
UBER TECHNOLOGIES INC,90353T100,56666134,920353,,
NATURAL RESOURCE PARTNERS L,63900P608,47821494,516654,,
SLM CORP,78442P106,45798213,2395304,,SLMBP
TEVA PHARMACEUTICAL INDS LTD,881624209,40455000,3875000,,
GENERAL MTRS CO,37045V100,40052883,1115058,,
BUILDERS FIRSTSOURCE INC,12008R107,38929740,233196,,
TENET HEALTHCARE CORP,88033G407,38655793,511523,,THC
VODAFONE GROUP PLC NEW,92857W308,37002509,4253162,,
ECHOSTAR CORP,278768106,34485749,2081216,,ECHO
ALGOMA STL GROUP INC,015658107,25830730,2575347,,
KODIAK GAS SVCS INC,50012A108,20447564,1018305,,
MGIC INVT CORP WIS,552848103,18631999,965889,,
DISH NETWORK CORPORATION,25470M109,16626503,2881543,,
LIBERTY LATIN AMERICA LTD,G9001E128,16189999,2205722,,LILAP
ISHARES INC,464286400,14693968,420308,,
MASTERBRAND INC,57638P104,13870004,934007,,
MACYS INC,55616P104,6794303,337689,,
ENERGY TRANSFER L P,29273V100,2778533,201343,,
RIOT PLATFORMS INC,767292105,1999931,129278,,
CLEANSPARK INC,18452B209,1286263,116615,,
TERAWULF INC,88080T104,1120800,467000,,WULF
CIPHER MINING INC,17253J106,960597,232590,,
BITDEER TECHNOLOGIES GROUP,G11448100,826761,83850,,BTDR
INVESCO QQQ TR,46090E103,64617,178700,PUT,
