name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,4843558000,8900000,PUT,
ISHARES TR,464287655,862282500,4250000,PUT,
UNITEDHEALTH GROUP INC,91324P102,824084532,1618200,,UNH
SALESFORCE INC,79466L302,757632050,2946838,,
IQVIA HLDGS INC,46266C105,618045886,2923032,,
EXELIXIS INC,30161Q104,608993175,27102500,,
ARAMARK,03852U106,575932643,16929237,,ARMK
AON PLC,G0403H108,550521216,1875200,,AON
MICROSOFT CORP,594918104,537581627,1202778,,MSFT
NEW YORK TIMES CO,650111107,507995006,9919840,,NYT
NATERA INC,632307104,483033718,4460557,,
ISHARES TR,464287556,480410000,3500000,PUT,
NASDAQ INC,631103108,452354887,7506719,,
TRANSUNION,89400J107,447564425,6035119,,TRU
INTUIT,461202103,413448839,629097,,
THERMO FISHER SCIENTIFIC INC,883556102,408753268,739156,,TMO
REVOLUTION MEDICINES INC,76155X100,378696027,9757692,,
SERVICENOW INC,81762P102,357187514,454050,,
DISNEY WALT CO,254687106,355673461,3582168,,
S&P GLOBAL INC,78409V104,348742564,781934,,SPGI
WABTEC,929740108,346050159,2189498,,
CBRE GROUP INC,12504L109,336212030,3773000,,
ALPHABET INC,02079K107,329521367,1796540,,GOOGN
BOSTON SCIENTIFIC CORP,101137107,316446181,4109157,,BSX
ANALOG DEVICES INC,032654105,293268448,1284800,,ADI
AIRBNB INC,009066101,257922630,1701000,,
AGIOS PHARMACEUTICALS INC,00847X104,243822126,5654502,,
VISA INC,92826C839,215720418,821886,,V
FULL TRUCK ALLIANCE CO LTD,35969L108,207836436,25850303,,
MASTERCARD INCORPORATED,57636Q104,204156054,462771,,
PROTAGONIST THERAPEUTICS INC,74366E102,202382784,5840773,,
HOWMET AEROSPACE INC,443201108,197322962,2541839,,HWM
SHERWIN WILLIAMS CO,824348106,193248347,647550,,SHW
ASTRAZENECA PLC,046353108,187933907,2409718,,AZN
BEAM THERAPEUTICS INC,07373V105,185404472,7913123,,BEAM
LANTHEUS HLDGS INC,516544103,182999136,2279227,,
IQIYI INC,46267XAE8,162080625,163100000,,
MODERNA INC,60770K107,154375000,1300000,PUT,
CENTENE CORP DEL,15135B101,143750003,2168175,,CNC
MASIMO CORP,574795100,140997764,1119563,,
NEW ORIENTAL ED & TECHNOLOGY,647581206,114231231,1469590,,
SUNRUN INC,86771WAB1,112447383,129146000,,RUN
TENET HEALTHCARE CORP,88033G407,91450409,687442,,THC
LONGBOARD PHARMACEUTICALS IN,54300N103,79481715,2940500,,
BIOHAVEN LTD,G1110E107,78028080,2248000,,BHVN
ZTO EXPRESS CAYMAN INC,98980AAB1,72922560,75000000,,
AMGEN INC,031162100,72488400,232000,,AMGN
GERON CORP,374163103,71388880,16837000,,GERN
KE HLDGS INC,482497104,67082787,4740833,,
ICON PLC,G4705A100,55860354,178200,,ICLR
CENCORA INC,03073E105,54702840,242800,,
CEREVEL THERAPEUTICS HLDNG I,15678U128,48659100,1190000,,
SILICON MOTION TECHNOLOGY CO,82706C108,45964579,567534,,
UNITED THERAPEUTICS CORP DEL,91307C102,45552650,143000,,UTHR
INSMED INC,457669307,38056000,568000,,INSM
PROGYNY INC,74340E103,37436185,1308500,,
FLUTTER ENTMT PLC,G3643J108,36617888,200800,,
CRISPR THERAPEUTICS AG,H17182108,28625300,530000,,CRSP
ENANTA PHARMACEUTICALS INC,29251M106,27172150,2095000,,ENTA
LIQUIDIA CORPORATION,53635D202,24660000,2055000,,LQDA
CRINETICS PHARMACEUTICALS IN,22663K107,22260630,497000,,
VAXCYTE INC,92243G108,21897900,290000,,
SAREPTA THERAPEUTICS INC,803607100,21061400,133300,CALL,
SAVARA INC,805111101,18376800,4560000,,SVRA
VOYAGER THERAPEUTICS INC,92915B106,18129720,2292000,,
CENTESSA PHARMACEUTICALS PLC,152309100,18023880,1996000,,
SPYRE THERAPEUTICS INC,00773J202,15657660,666000,,
TAL EDUCATION GROUP,874080104,14564550,1365000,,TAL
ZYMEWORKS INC,98985Y108,13624510,1601000,,ZYME
PG&E CORP,69331C108,12087960,692323,,PCG-PX
GDS HLDGS LTD,36165L108,11390776,1226133,,
ELEVATION ONCOLOGY INC,28623U101,9715729,3598418,,
TWIST BIOSCIENCE CORP,90184D100,9461760,192000,,TWST
RIO TINTO PLC,767204100,9065375,137500,,RTPPF
VENTYX BIOSCIENCES INC,92332V107,7322700,3170000,,
ROIVANT SCIENCES LTD,G76279101,7113610,673000,,ROIV
TECTONIC THERAPEUTIC INC,878972108,7098735,431010,,
HELIX ACQUISITION CORP II,G4444H101,6132000,600000,,
METALS ACQUISITION LIMITED,G60409110,5615597,410197,,
CYTOKINETICS INC,23282W605,5548032,102400,,CYTK
METAGENOMI INC,59102M104,5480260,1343201,,
NOVAVAX INC,670002401,4775985,377250,,NVAX
ULTRAGENYX PHARMACEUTICAL IN,90400D108,4068900,99000,,
PRIME MEDICINE INC,74168J101,3855000,750000,,
COGENT BIOSCIENCES INC,19240Q201,3584107,425161,,
SWIFTMERGE ACQUISITION CORP,G63836103,3277500,300000,,
BERENSON ACQUISITION CORP I,083690107,3042865,285715,,
BIODESIX INC,09075X108,2873608,1878175,,BDSX
ARYA SCIENCES ACQU CORP IV,G31659108,2292000,200000,,
NURIX THERAPEUTICS INC,67080M103,2270635,108799,,
AMYLYX PHARMACEUTICALS INC,03237H101,2185420,1150221,,
SUMMIT MIDSTREAM PARTNERS LP,866142409,2070090,58214,,
GRINDR INC,39854F119,1755000,540000,,GRND
MARBLEGATE ACQUISITION CORP,56608A105,1621500,150000,,
VNET GROUP INC,90138A103,1361750,650000,,
QUANTERIX CORP,74766Q101,1056800,80000,,QTRX
FORTE BIOSCIENCES INC,34962G109,972214,1810455,,
MADRIGAL PHARMACEUTICALS INC,558868105,929851,3319,,
VEEVA SYS INC,922475108,662862,3622,,
SAGE THERAPEUTICS INC,78667J108,464808,42800,,
BLUEPRINT MEDICINES CORP,09627Y109,431120,4000,,
CARA THERAPEUTICS INC,140755109,401513,1556251,,
KRYSTAL BIOTECH INC,501147102,367280,2000,,
AXSOME THERAPEUTICS INC,05464T104,322000,4000,,
HCA HEALTHCARE INC,40412C101,321280,1000,,
IMMUNOVANT INC,45258J102,316800,12000,,
GLAUKOS CORP,377322102,307710,2600,,GKOS
TRANSMEDICS GROUP INC,89377M109,301240,2000,,
INTUITIVE MACHINES INC,46125A118,298533,440965,,
MERIT MED SYS INC,589889104,257850,3000,,
ENCOMPASS HEALTH CORP,29261A100,257370,3000,,EHC
BRIGHTSPRING HEALTH SVCS INC,10950A106,249920,22000,,
GLOBUS MED INC,379577208,246564,3600,,
ARCUTIS BIOTHERAPEUTICS INC,03969K108,241800,26000,,
HEALTHEQUITY INC,42226A107,241360,2800,,
MERUS N V,N5749R100,236680,4000,,
APELLIS PHARMACEUTICALS INC,03753U106,230160,6000,,
IONIS PHARMACEUTICALS INC,462222100,228768,4800,,IONS
HUMANA INC,444859102,224190,600,,HUM
ARCELLX INC,03940C100,220760,4000,,
CHEMED CORP NEW,16359R103,217032,400,,CHE
SABRA HEALTH CARE REIT INC,78573L106,215600,14000,,
DYNE THERAPEUTICS INC,26818M108,211740,6000,,
IOVANCE BIOTHERAPEUTICS INC,462260100,208520,26000,,
SYNDAX PHARMACEUTICALS INC,87164F105,205300,10000,,SNDX
AVIDITY BIOSCIENCES INC,05370A108,204250,5000,,
HIMS & HERS HEALTH INC,433000106,201900,10000,,
R1 RCM INC,77634L105,200960,16000,,
CANOPY GROWTH CORP,138035704,193500,30000,,CGC
SDCL EDGE ACQUISITION CORP,G79471127,190575,866250,,
PACIFIC BIOSCIENCES CALIF IN,69404D108,184950,135000,,
ALTIMMUNE INC,02155H200,183540,27600,,
GRIFOLS S A,398438408,176540,28000,,
OSCAR HEALTH INC,687793109,174020,11000,,
ARDELYX INC,039697107,170430,23000,,
AMICUS THERAPEUTICS INC,03152W109,158720,16000,,
C4 THERAPEUTICS INC,12529R107,129360,28000,,
BEYOND MEAT INC,08862E109,127490,19000,,
IRONWOOD PHARMACEUTICALS INC,46333X108,84760,13000,,IRWD
SWIFTMERGE ACQUISITION CORP,G63836111,79200,990000,,
CHURCHILL CAPITAL CORP VII,17144M110,70000,200000,,
SOLID POWER INC,83422N113,64648,405316,,
MARBLEGATE ACQUISITION CORP,56608A113,55094,1485000,,
LUFAX HOLDING LTD,54975P201,35550,15000,,LU
CARTICA ACQUISITION CORP,G1995D117,33933,175000,,
JAWS MUSTANG ACQUISITION COR,G50737124,21500,200000,,
GORES HOLDINGS IX INC,38287A119,17908,166664,,
PERCEPTION CAPITAL CORP IV,G7330C110,16440,300000,,
KENSINGTON CAPITAL ACQUISITI,G5251K129,15058,581400,,
BLOCKCHAIN COINVSTRS ACQ CRP,G11765115,8985,150000,,
NVNI GROUP LIMITED,G50716110,8869,375000,,
REVOLUTION MEDICINES INC,76155X118,8562,120085,,
SEP ACQUISITION CORP,589381110,6410,866250,,
SLAM CORP,G8210L121,4386,17627,,
HOLDCO NUVO GROUP D G LTD,M53051112,4260,200000,,
RIGETTI COMPUTING INC,76655K111,3122,22675,,
