name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464287184,62684,2423977,,
ISHARES INC,46434G772,43285,1004296,,
ISHARES TR,464287242,36230,353634,,
ISHARES TR,464288281,32428,408415,,
LINDE PLC,G5494J103,16890,61765,,LIN
TESLA INC,88160R101,15027,56654,,
ISHARES TR,464287226,10412,108079,,
SPDR SER TR,78464A888,8420,153964,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,7047,102787,,
ISHARES TR,464287234,6555,187925,,
ZTO EXPRESS CAYMAN INC,98980A105,6284,261523,,
SEA LTD,81141R100,6233,111208,,SE
ISHARES INC,464286400,4976,167930,,
NETEASE INC,64110W102,4875,64479,,
GLOBAL X FDS,37954Y855,4626,70000,,
ALIBABA GROUP HLDG LTD,01609W102,3324,41554,,
ISHARES INC,464286871,2866,157139,,
JACKSON FINANCIAL INC,46817M107,2811,101291,,JXN-PA
KE HLDGS INC,482497104,2726,155620,,
JD.COM INC,47215P106,2608,51841,,
YUM CHINA HLDGS INC,98850P109,2591,54746,,
DEUTSCHE BANK A G,D18190898,2292,306047,,
MICROSOFT CORP,594918104,2072,8895,,MSFT
ISHARES TR,464288513,2020,28291,,
QIAGEN NV,N72482123,1810,42990,,
TRIP COM GROUP LTD,89677Q107,1314,48108,,
ISHARES TR,464287523,1275,4000,,
BOEING CO,097023105,1255,10364,,BA-PA
LI AUTO INC,50202M102,1209,52542,,LAAOF
VANECK ETF TRUST,92189F403,1076,190508,,
ISHARES TR,46429B671,822,19322,,
NVIDIA CORPORATION,67066G104,796,6559,,NVDA
ISHARES INC,464286509,793,25777,,
DOLE PLC,G27907107,774,105993,,DOLE
BHP GROUP LTD,088606108,761,15200,,BHPLF
ISHARES TR,46434V423,617,15040,,
HALEON PLC,405552100,609,100000,,HLNCF
KRANESHARES TR,500767306,601,24403,,
TENCENT MUSIC ENTMT GROUP,88034P109,585,144006,,
BAIDU INC,056752108,579,4924,,
ISHARES TR,464288224,511,26771,,
ISHARES INC,464286103,480,24465,,
BILIBILI INC,090040106,463,30237,,BLBLF
ISHARES TR,46429B598,453,11112,,
TOYOTA MOTOR CORP,892331307,398,3053,,
ORMAT TECHNOLOGIES INC,686688102,361,4188,,
APPLE INC,037833100,346,2500,,AAPL
PFIZER INC,717081103,302,6900,,PFE
LOGITECH INTL S A,H50430232,214,4578,,
GDS HLDGS LTD,36165L108,212,11977,,
PLUG POWER INC,72919P202,210,9670,,PLUG
LIVEPERSON INC,538146101,99,10402,,LPSN
ENLIVEX THERAPEUTICS LTD,M4130Y106,85,20299,,
GILAT SATELLITE NETWORKS LTD,M51474118,69,13115,,GILT
TRANSOCEAN INC,893830BJ7,45,47000,,
OPKO HEALTH INC,68375N103,35,19090,,
