name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464287184,53321,1150889,,
ALIBABA GROUP HLDG LTD,01609W102,34937,154056,,
ISHARES INC,464286772,32398,347693,,
ISHARES TR,464287242,28848,214704,,
ISHARES TR,464287465,26255,332851,,
LINDE PLC,G5494J103,15838,54783,,LIN
ISHARES INC,46434G772,14342,224267,,
SELECT SECTOR SPDR TR,81369Y506,9501,176371,,
ISHARES TR,464288281,8340,74159,,
ISHARES TR,46429B671,6460,78366,,
ISHARES TR,464287234,5198,94252,,
ISHARES INC,464286822,5005,104286,,
FACEBOOK INC,30303M102,4821,13865,,
ISHARES INC,46434G822,4721,69902,,
ISHARES TR,464288224,4504,191973,,
VANECK VECTORS ETF TR,92189F676,3547,13526,,
KRANESHARES TR,500767306,3420,49013,,
APPLE INC,037833100,2318,16921,,AAPL
AMAZON COM INC,023135106,2257,656,,AMZN
ISHARES INC,464286103,1814,69805,,
TAKEDA PHARMACEUTICAL CO LTD,874060205,1608,95546,,TKPHF
ENBRIDGE INC,29250N105,1574,39323,,ENBNF
DBX ETF TR,233051879,1355,33412,,
ZYNGA INC,98986T108,1293,121658,,
MICROSOFT CORP,594918104,1243,4587,,MSFT
VIACOMCBS INC,92556H206,1223,27060,,
ISHARES TR,464287556,1092,6671,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,1008,2604,,
SAPIENS INTL CORP N V,G7T16G103,965,36727,,
TOYOTA MOTOR CORP,892331307,892,5100,,
BERKSHIRE HATHAWAY INC DEL,084670702,797,2866,,BRK-A
LOCKHEED MARTIN CORP,539830109,778,2055,,LMT
NETEASE INC,64110W102,714,6191,,
GOLD FIELDS LTD,38059T106,712,79968,,GFIOF
ALPHABET INC,02079K305,608,249,,GOOGN
JPMORGAN CHASE & CO,46625H100,568,3652,,JPM-PM
WELLS FARGO CO NEW,949746101,552,12182,,
ALPHABET INC,02079K107,521,208,,GOOGN
DISCOVERY INC,25470F104,440,14349,,
GENERAL MTRS CO,37045V100,436,7363,,
BK OF AMERICA CORP,060505104,417,10102,,
PAYPAL HLDGS INC,70450Y103,403,1383,,
TENCENT MUSIC ENTMT GROUP,88034P109,371,23978,,
MGM RESORTS INTERNATIONAL,552953101,361,8460,,MGM
GLOBAL X FDS,37954Y319,356,12802,,
SELECT SECTOR SPDR TR,81369Y803,325,2203,,
NEW ORIENTAL ED & TECHNOLOGY,647581107,314,38338,,
SHOALS TECHNOLOGIES GROUP IN,82489W107,308,8675,,
UNITEDHEALTH GROUP INC,91324P102,299,747,,UNH
FARFETCH LTD,30744W107,298,5915,,
COMCAST CORP NEW,20030N101,271,4745,,CCZ
SEA LTD,81141R100,264,960,,SE
NETFLIX INC,64110L106,251,475,,NFLX
ISHARES INC,464286715,240,11371,,
ISHARES INC,464286780,228,4664,,
PROCTER AND GAMBLE CO,742718109,228,1688,,
MASTERCARD INCORPORATED,57636Q104,223,610,,
VISA INC,92826C839,220,940,,V
EXXON MOBIL CORP,30231G102,213,3381,,
PINDUODUO INC,722304102,210,1651,,
JOHNSON & JOHNSON,478160104,202,1226,,JNJ
EVOGENE LTD,M4119S104,96,28143,,EVGN
AURORA CANNABIS INC,05156X884,90,10000,,ACB
PLURISTEM THERAPEUTICS INC,72940R300,55,13902,,
TRANSOCEAN INC,893830BJ7,42,47000,,
