name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
NU HLDGS LTD,G6683N103,523829,140061192,,
DOORDASH INC,25809K105,344728,5372102,,
FULL TRUCK ALLIANCE CO LTD,35969L108,291818,32209496,,
PINDUODUO INC.,722304102,216300,3500000,,
KE HLDGS INC,482497104,196820,10964911,,
UNITY SOFTWARE INC,91332U101,132956,3610963,,U
UIPATH INC,90364P105,80048,4400687,,
SNOWFLAKE INC,833445109,48454,348439,,SNOW
AIRBNB INC,009066101,45476,510504,,
AMPLITUDE INC,03213A104,39997,2798951,,
FRESHWORKS INC,358054104,37942,2885303,,FRSH
ROBINHOOD MKTS INC,770700102,34888,4244237,,
BRIDGEBIO PHARMA INC,10806X102,16892,1860364,,
EMBARK TECHNOLOGY INC,29079J103,16856,33357958,,
SUMO LOGIC INC,86646P103,13639,1820956,,
BERKELEY LTS INC,084310101,3991,803102,,
BIRD GLOBAL INC,09077J107,2701,6195430,,
ROBLOX CORP,771049103,1664,50641,,RBLX
BLOCK INC,852234103,847,13788,,
EVENTBRITE INC,29975E109,336,32746,,
AURORA INNOVATION INC,051774107,315,165000,,
SKILLSOFT CORP,83066P200,42,11821,,SKIL
