name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TORM PLC,G89479102,1724284468,44109986,,TRMD
CHESAPEAKE ENERGY CORP,165167735,564717976,6870884,,
GARRETT MOTION INC,366505105,378671389,44082816,,GTX
STATE STREET CORP,78462F103,378232900,695000,PUT,STT-PG
SITIO ROYALTIES CORP,82983N108,305398183,12935120,,
STAR BULK CARRIERS CORP,Y8162K204,194221465,7966426,,SBLK
ANGLOGOLD ASHANTI PLC,G0378L100,159044955,6328888,,AU
INFINERA CORP,45667G103,153318088,25175384,,
VALE SA,91912E105,142453277,12753203,,
RUNWAY GROWTH FINANCE CORP,78163D100,126768894,10779667,,RWAYI
FREEPORT-MCMORAN INC,35671D857,117510280,2417907,,FCX
VISTA ENERGY SAB DE CV,92837L109,113868912,2503714,,
SUNOPTA INC,8676EP108,111926282,20726126,,
CEMEX SAB DE CV,151290889,93862914,14689032,,CXMSF
CBL & ASSOCIATES PROPERTIES INC,124830878,93639869,4005126,,CBL
BANCO BRADESCO SA,059460303,77978382,34811777,,
JD.COM INC,47215P106,72886758,2820695,,
INDIVIOR PLC,G4766E116,70429767,4493173,,
LIBERTY GLOBAL LTD,G61188101,66262532,3801637,,LBTYK
PETROLEO BRASILEIRO SA,71654V408,65298503,4506453,,
NRG ENERGY INC,629377508,62288000,800000,PUT,
KILROY REALTY CORP,49427F108,57664842,1850011,,KRC
H WORLD GROUP LTD,44332N106,43063100,1292410,,HWLDF
ITAU UNIBANCO HOLDING SA,465562106,38813609,6646166,,
CONSTELLATION ENERGY CORP,21037T109,36048600,180000,PUT,CEG
TERNIUM SA,880890108,35084466,934340,,
OAKTREE SPECIALTY LENDING CORP,67401P405,34844697,1852456,,OCSL
CABLE ONE INC,12685JAE5,34559360,39272000,,
ALVOTECH SA,L01800108,30789448,2532027,,
TRIP.COM GROUP LTD,89677Q107,27525314,585645,,TRPCF
BANCO MACRO SA,05961W105,26618319,464300,,
JETBLUE AIRWAYS CORP,477143AP6,25603284,29024000,,JBLU
BERRY CORP,08579X101,23882620,3697000,,
TELECOM ARGENTINA SA,879273209,21828006,3019088,,TCMFF
JOYY INC,46591M109,20444319,679439,,JOYY
GERDAU SA,373737105,19433224,5888855,,
YPF SA,984245100,19208141,954679,,
SEA LTD,81141RAG5,19180313,21958000,,SE
TRANSPORTADORA DE GAS DEL SUR SA,893870204,18471013,973183,,
TPI COMPOSITES INC,87266J104,18356561,4600642,,
SMARTRENT INC,83193G107,17937655,7505294,,
VISTRA CORP,92840M102,17196000,200000,PUT,VST
FIRST MAJESTIC SILVER CORP,32076VAD5,16282559,19627000,,AG
BRASKEM SA,105532105,15759078,2443268,,BAK
GUARDANT HEALTH INC,40131MAB5,15606437,20116000,,
ALVOTECH SA,L01800116,13953334,4666667,,
MAGNACHIP SEMICONDUCTOR CORP,55933J203,13878808,2849858,,MX
HIMS & HERS HEALTH INC,433000106,13465962,666962,,
EAGLE BULK SHIPPING INC,269442AA7,12128267,5745000,,
ALTICE USA INC,02156K103,12115682,5939060,,
ENVESTNET INC,29404KAG1,11894248,11049000,,
STAR HOLDINGS,85512G106,11660428,966868,,STHO
FORD MOTOR CO,345370CZ1,11467752,11315000,,F-PD
ONITY GROUP INC,675746606,10815675,451029,,ONIT
LIBERTY MEDIA CORP-LIBERTY FORMULA ONE,531229AQ5,10676868,10019000,,
