name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LIBERTY GLOBAL PLC,G5480U120,799727,45004310,,
VIASAT INC,92552V100,672082,16288959,,VSAT
ALPHABET INC,02079K107,498370,4119780,,GOOGN
LIBERTY MEDIA CORP DEL,531229607,486075,14851048,,FWONB
VERITIV CORP,923454102,417568,3324324,,
FIDELITY NATL INFORMATION SV,31620M106,370593,6775000,,
WARNER BROS DISCOVERY INC,934423104,316448,25235094,,
LIBERTY MEDIA CORP DEL,531229409,268309,8177656,,FWONB
QORVO INC,74736K101,267084,2617703,,
SS&C TECHNOLOGIES HLDGS INC,78467J100,225458,3720430,,
WILLIS TOWERS WATSON PLC LTD,G96629103,212507,902367,,WTW
GARRETT MOTION INC,366505105,197354,26070589,,GTX
NEW ORIENTAL ED & TECHNOLOGY,647581206,162651,4118784,,
AMAZON COM INC,023135106,125660,963946,,AMZN
LIBERTY GLOBAL PLC,G5480U104,121295,7194276,,
JAZZ PHARMACEUTICALS PLC,G50871105,83518,673696,,JAZZ
COINBASE GLOBAL INC,19260QAB3,83110,110250000,,
THERAVANCE BIOPHARMA INC,G8807B106,76789,7419226,,
DOLLAR GEN CORP NEW,256677105,41087,242000,,
SEAGATE TECHNOLOGY HLDNGS PL,G7997R103,37122,600000,,
UNION PAC CORP,907818108,35809,175000,,
GRAY TELEVISION INC,389375106,29629,3760000,,
HERBALIFE LTD,G4412G101,25874,1954200,,HLF
ADVANTAGE SOLUTIONS INC,00791N102,24924,10651369,,ADV
ATARA BIOTHERAPEUTICS INC,046513107,15736,9773616,,
ALTICE USA INC,02156K103,14419,4774615,,
CRH PLC,12626K203,3151,56543,,
TRILOGY METALS INC NEW,89621C105,2022,3407128,,TMQ
FINCH THERAPEUTICS GROUP INC,31773D200,574,67296,,
