name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALIBABA GROUP HLDG LTD,01609W102,1323459,6239786,,
UNITEDHEALTH GROUP INC,91324P102,1247373,4243054,,UNH
AMAZON COM INC,023135106,952569,515504,,AMZN
ADOBE INC,00724F101,939067,2847297,,ADBE
NETFLIX INC,64110L106,806701,2493127,,NFLX
MICROSOFT CORP,594918104,799389,5069049,,MSFT
SHOPIFY INC,82509L107,720674,1812652,,SHOP
MASTERCARD INC,57636Q104,712464,2386096,,MA
FACEBOOK INC,30303M102,703166,3425898,,
TRANSDIGM GROUP INC,893641100,702480,1254428,,TDG
SALESFORCE COM INC,79466L302,673442,4140694,,
AUTODESK INC,052769106,603252,3288196,,
GLOBAL PMTS INC,37940X102,592447,3245218,,
UNION PACIFIC CORP,907818108,583988,3230202,,UNP
MERCADOLIBRE INC,58733R102,555210,970749,,MELI
SQUARE INC,852234103,550442,8798626,,
HUMANA INC,444859102,539801,1472775,,HUM
DOMINOS PIZZA INC,25754A201,508572,1731133,,DPZ
EQUIFAX INC,294429105,483178,3448313,,EFX
CANADIAN PAC RY LTD,13645T100,476778,1870085,,
IQVIA HLDGS INC,46266C105,476227,3082174,,
SERVICENOW INC,81762P102,435475,1542489,,
PAYPAL HLDGS INC,70450Y103,363918,3364320,,
COUPA SOFTWARE INC,22266L106,341759,2336812,,
ATLASSIAN CORP PLC,G06242104,336923,2799760,,
MATCH GROUP INC,57665R106,249379,3037131,,
SEA LTD,81141R100,247973,6165422,,SE
LUCKIN COFFEE INC,54951L109,238811,6067357,,LKNCY
DEXCOM INC,252131107,231623,1058895,,DXCM
UNDER ARMOUR INC,904311107,193958,8979557,,
HERBALIFE NUTRITION LTD,G4412G101,185564,3892688,,
ALTRIA GROUP INC,02209S103,176514,3536654,,
ILLUMINA INC,452327109,172441,519808,,
CHEWY INC,16679L109,147074,5071531,,
IAC INTERACTIVECORP,44919P508,99081,397739,,
CARVANA CO,146869102,92318,1002910,,CVNA
UBER TECHNOLOGIES INC,90353T100,91746,3084950,,
XP INC,G98239109,46224,1200000,,XP
HUBSPOT INC,443573100,35765,225647,,HUBS
MEDALLIA INC,584021109,22947,737593,,
CSX CORP,126408103,868,12000,,CSX
