name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
DELL TECHNOLOGIES INC,24703L202,2583619,24832943,,DELL
INVESCO QQQ TR,46090E103,1829176,5110000,PUT,
HOWMET AEROSPACE INC,443201108,1281228,41065000,,HWM
SPDR SER TR,78468R556,967200,10000000,PUT,
EVERGY INC,30034W106,655707,10541914,,
MARATHON PETE CORP,56585A102,653332,10570000,,
TWITTER INC,90184L102,603900,10000000,,
SANTANDER CONSUMER USA HLDGS,80283M101,521176,12498214,,
ISHARES TR,464287242,407125,3060400,PUT,
PEABODY ENGR CORP,704551100,401176,27124787,,
NIELSEN HLDGS PLC,G6518L108,318554,16600000,,
SELECT SECTOR SPDR TR,81369Y308,287249,4172700,PUT,
E2OPEN PARENT HOLDINGS INC,29788T103,282539,25003456,,
ARCONIC CORPORATION,03966V107,262688,8328739,,
UNITI GROUP INC,91325V108,253285,20475739,,UNIT
ISHARES TR,464287739,204780,2000000,PUT,
PUBLIC STORAGE,74460D109,170833,575000,,PSA-PS
VANECK ETF TRUST,92189H607,157175,797800,PUT,
SELECT SECTOR SPDR TR,81369Y605,150120,4000000,PUT,
SELECT SECTOR SPDR TR,81369Y209,142716,1121100,PUT,
AT&T INC,00206R102,135050,5000000,,T-PC
VANGUARD INDEX FDS,922908553,132314,1300000,PUT,
SELECT SECTOR SPDR TR,81369Y506,130225,2500000,PUT,
CITRIX SYS INC,177376100,128844,1200000,,
ISHARES TR,464287655,109375,500000,PUT,
HEALTHCARE TR AMER INC,42225P501,98620,3325000,,
DUKE ENERGY CORP NEW,26441C204,97590,1000000,,DUK-PA
VANECK ETF TRUST,92189F676,94461,368600,PUT,
DIGITAL RLTY TR INC,253868103,86670,600000,PUT,
EQUINIX INC,29444U700,79013,100000,PUT,EQIX
NOBLE CORP NEW,G6610J209,70529,2606382,,
VALARIS LIMITED,G9460G101,63014,1806589,,
APA CORPORATION,03743Q108,58933,2750000,,APA
FRONTIER COMMUNICATIONS PARE,35909D109,41805,1500000,,
SNAP INC,83304A106,36935,500000,PUT,SNAP
TESLA INC,88160RAG6,31213,2500000,,
MARRIOTT INTL INC NEW,571903202,29618,200000,PUT,
HILTON WORLDWIDE HLDGS INC,43300A203,26422,200000,PUT,
MERCADOLIBRE INC,58733RAD4,15320,4000000,,MELI
WAYFAIR INC,94419LAD3,11241,5000000,,W
RYANAIR HOLDINGS PLC,783513203,7831,71151,,RYAOF
CORMEDIX INC,21900C308,7210,1550523,,CRMD
WAYFAIR INC,94419LAB7,6124,2500000,,W
PRINCIPAL FINANCIAL GROUP IN,74251V102,322,5000,,
