name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,1329336,3969472,,
SPDR GOLD TR,78463V107,967525,5462542,,
VANGUARD INTL EQUITY INDEX F,922042858,547687,12666210,,
ALIBABA GROUP HLDG LTD,01609W102,392193,1334081,,
ISHARES GOLD TRUST,464285105,284190,15797124,,IAU
ISHARES TR,464287200,206773,615285,,
WALMART INC,931142103,195061,1394187,,WMT
ISHARES TR,464287234,192027,4355338,,
PROCTER AND GAMBLE CO,742718109,170329,1225476,,
ISHARES INC,46434G103,166868,3160381,,
ISHARES TR,464287184,154869,3687361,,
VANGUARD TAX-MANAGED INTL FD,921943858,149366,3651990,,
ISHARES TR,464287465,146520,2301966,,
ISHARES TR,464287242,146380,1086629,,
ISHARES TR,46432F842,135002,2239585,,
JD.COM INC,47215P106,129493,1668508,,
ISHARES TR,46429B671,126022,1699103,,
COCA COLA CO,191216100,100277,2031134,,KO
JOHNSON & JOHNSON,478160104,99065,665402,,JNJ
PEPSICO INC,713448108,96152,693736,,PEP
PINDUODUO INC,722304102,81186,1094888,,
COSTCO WHSL CORP NEW,22160K105,77625,218662,,
MCDONALDS CORP,580135101,77021,350908,,MCD
NETEASE INC,64110W102,69073,151920,,
ISHARES INC,46434G772,64549,1437609,,
BAIDU INC,056752108,61525,486021,,
TAL EDUCATION GROUP,874080104,52067,684733,,TAL
ABBOTT LABS,002824100,47174,433463,,
STARBUCKS CORP,855244109,47032,547388,,SBUX
NEW ORIENTAL ED & TECHNOLOGY,647581107,42341,283217,,
MONDELEZ INTL INC,609207105,39423,686216,,
LAUDER ESTEE COS INC,518439104,38320,175579,,
TARGET CORP,87612E106,38217,242771,,TGT
DANAHER CORPORATION,235851102,37154,172543,,
YUM CHINA HLDGS INC,98850P109,35140,663645,,
NIO INC,62914V106,33304,1569456,,NIOIF
COLGATE PALMOLIVE CO,194162103,32940,426955,,CL
TRIP COM GROUP LTD,89677Q107,30932,993306,,
ZTO EXPRESS CAYMAN INC,98980A105,27773,928258,,
DOLLAR GEN CORP NEW,256677105,25596,122107,,
KIMBERLY CLARK CORP,494368103,24906,168674,,KMB
UNITED PARCEL SERVICE INC,911312106,21139,126862,,UPS
WORKDAY INC,98138H101,20781,96598,,
HUAZHU GROUP LTD,44332N106,20674,478118,,
GDS HLDGS LTD,36165L108,20546,251078,,
AUTOHOME INC,05278C107,20390,212394,,ATHM
VEEVA SYS INC,922475108,20169,71728,,
MONSTER BEVERAGE CORP NEW,61174X109,19840,247383,,MNST
CVS HEALTH CORP,126650100,19494,333804,,CVS
STRYKER CORPORATION,863667101,18928,90840,,SYK
INTUITIVE SURGICAL INC,46120E602,18751,26427,,ISRG
GENERAL MLS INC,370334104,18728,303625,,
GSX TECHEDU INC,36257Y109,18707,207601,,
CONSTELLATION BRANDS INC,21036P108,18229,96188,,
KRAFT HEINZ CO,500754106,17443,582409,,KHC
BROWN FORMAN CORP,115637209,17411,231167,,BF-B
CHIPOTLE MEXICAN GRILL INC,169656105,16280,13090,,CMG
BECTON DICKINSON & CO,075887109,15987,68709,,BDX
SNAP INC,83304A106,15565,596148,,SNAP
TESLA INC,88160R101,15294,35650,,
VIPSHOP HOLDINGS LIMITED,92763W103,15146,968418,,
TENCENT MUSIC ENTMT GROUP,88034P109,15114,1023285,,
SYSCO CORP,871829107,14860,238836,,SYY
WALGREENS BOOTS ALLIANCE INC,931427108,14781,411502,,
HERSHEY CO,427866108,14064,98113,,HSY
CLOROX CO DEL,189054109,13249,63041,,
YUM BRANDS INC,988498101,13078,143241,,YUM
HORMEL FOODS CORP,440452100,12815,262124,,
BOSTON SCIENTIFIC CORP,101137107,12608,329968,,BSX
ARCHER DANIELS MIDLAND CO,039483102,12502,268909,,
MCCORMICK & CO INC,579780206,12344,63598,,MKC-V
SPLUNK INC,848637104,12307,65418,,
IQIYI INC,46267X108,12135,537425,,
EDWARDS LIFESCIENCES CORP,28176E108,11467,143657,,EW
CHURCH & DWIGHT INC,171340102,11274,120303,,
LULULEMON ATHLETICA INC,550021109,11158,33877,,LULU
KELLOGG CO,487836108,11067,171336,,
NORFOLK SOUTHN CORP,655844108,11023,51513,,
LOWES COS INC,548661107,10813,65196,,
SHERWIN WILLIAMS CO,824348106,10806,15509,,SHW
CERNER CORP,156782104,10632,147077,,
TYSON FOODS INC,902494103,10581,177887,,
BILIBILI INC,090040106,10511,252679,,BLBLF
DOLLAR TREE INC,256746108,10402,113886,,
FASTENAL CO,311900104,10258,227503,,FAST
KROGER CO,501044101,10082,297314,,KR
BAXTER INTL INC,071813109,10028,124701,,
RINGCENTRAL INC,76680R206,9639,35099,,
HCA HEALTHCARE INC,40412C101,9075,72785,,
CSX CORP,126408103,9064,116702,,CSX
JOYY INC,46591M109,8907,110414,,JOYY
ZAI LAB LTD,98887Q104,8880,106769,,ZLAB
SERVICENOW INC,81762P102,8791,18126,,
