name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,2088806,7038466,,
VANGUARD INTL EQUITY INDEX F,922042858,1504922,37380069,,
ISHARES INC,46434G103,848082,17300739,,
ISHARES TR,464287200,653163,2188003,,
SPDR GOLD TRUST,78463V107,563344,4056627,,GLD
ISHARES INC,464286400,534645,12690361,,
ISHARES TR,464287234,513499,12564214,,
ISHARES TR,464287242,297249,2331734,,
ISHARES TR,464287432,273125,1908898,,
ISHARES TR,464288513,267193,3065192,,
ISHARES INC,464286772,199752,3545470,,
ISHARES TR,464287465,177000,2714309,,
VANGUARD TAX MANAGED INTL FD,921943858,175722,4277546,,
ISHARES GOLD TRUST,464285105,164686,11679855,,IAU
ISHARES TR,46432F842,163088,2670507,,
ISHARES TR,464288281,152096,1341829,,
ISHARES INC,46434G772,145314,3996522,,
ISHARES TR,46429B598,122711,3655387,,
ALLIANCE DATA SYSTEMS CORP,018581108,72630,566844,,
BIOGEN INC,09062X103,55284,237455,,BIIB
ALIBABA GROUP HLDG LTD,01609W102,53811,321777,,
L BRANDS INC,501797104,53436,2727738,,
MACYS INC,55616P104,52695,3390903,,
RALPH LAUREN CORP,751212101,48045,503248,,RL
CIMAREX ENERGY CO,171798101,46818,976604,,
WALGREENS BOOTS ALLIANCE INC,931427108,46725,844790,,
ALEXION PHARMACEUTICALS INC,015351109,46569,475487,,
DAVITA INC,23918K108,41535,727788,,DVA
ROYAL BK CDA MONTREAL QUE,780087102,38542,474832,,
CBS CORP NEW,124857202,38178,945703,,
ISHARES INC,464286822,36567,855975,,
TORONTO DOMINION BK ONT,891160509,35401,606735,,
FOOT LOCKER INC,344849104,35365,819402,,
NORDSTROM INC,655664100,34687,1030217,,
ISHARES TR,464287184,34208,859503,,
ISHARES TR,46429B671,33801,602720,,
AMERISOURCEBERGEN CORP,03073E105,32870,399252,,
KOHLS CORP,500255104,32513,654710,,KSS
ISHARES TR,464287176,31175,268082,,
ANTHEM INC,036752103,31056,129345,,
SOUTHWESTERN ENERGY CO,845467109,30394,15747929,,
CLEVELAND CLIFFS INC,185899101,29470,4081690,,
CLOROX CO DEL,189054109,27418,180535,,
EQT CORP,26884L109,26912,2529370,,EQT
INVESCO LTD,G491BT108,25943,1531460,,IVZ
SIMON PPTY GROUP INC NEW,828806109,25536,164059,,
NEWMONT GOLDCORP CORPORATION,651639106,25373,669124,,
XILINX INC,983919101,24655,257092,,
MARTIN MARIETTA MATLS INC,573284106,23932,87313,,
BANK N S HALIFAX,064149107,23645,416027,,
MCKESSON CORP,58155Q103,23037,168575,,MCK
PROGRESSIVE CORP OHIO,743315103,22959,297206,,
BERKSHIRE HATHAWAY INC DEL,084670702,22685,109054,,BRK-A
UNITED RENTALS INC,911363109,22370,179473,,
COMCAST CORP NEW,20030N101,22234,493221,,CCZ
AMERICAN TOWER CORP NEW,03027X100,21857,98842,,
NRG ENERGY INC,629377508,21612,545769,,
CANADIAN NATL RY CO,136375102,21569,240057,,
CONOCOPHILLIPS,20825C104,21200,372052,,COP
INTERPUBLIC GROUP COS INC,460690100,20719,960978,,
VERIZON COMMUNICATIONS INC,92343V104,19829,328512,,VZ
SUNCOR ENERGY INC NEW,867224107,19158,606976,,SU
CAPRI HOLDINGS LIMITED,G1890L107,18789,566621,,
MASCO CORP,574599106,18557,445222,,
COMERICA INC,200340107,18203,275845,,
PVH CORP,693656100,17152,194400,,
REGENERON PHARMACEUTICALS,75886F107,17117,61705,,
URBAN OUTFITTERS INC,917047102,16691,594197,,URBN
CARDINAL HEALTH INC,14149Y108,16491,349452,,CAH
SCHLUMBERGER LTD,806857108,16460,481696,,
TC ENERGY CORP,87807B107,16300,314592,,TRPRF
LYONDELLBASELL INDUSTRIES N,N53745100,16291,182087,,
MICRON TECHNOLOGY INC,595112103,16212,378339,,MU
CARNIVAL CORP,143658300,16160,369709,,CCL
BANK MONTREAL QUE,063671101,15446,209582,,
INTL PAPER CO,460146103,15372,367565,,
BROOKFIELD ASSET MGMT INC,112585104,14934,281063,,
ALTRIA GROUP INC,02209S103,14082,344301,,
NETEASE INC,64110W102,13871,52111,,
DISCOVERY INC,25470F104,13606,510926,,
JD COM INC,47215P106,13373,474053,,
CVS HEALTH CORP,126650100,13247,210030,,CVS
CABOT OIL & GAS CORP,127097103,13213,752009,,
FRANKLIN RES INC,354613101,13031,451521,,
BCE INC,05534B760,12595,260225,,BCPPF
CANADIAN NAT RES LTD,136385101,12540,471003,,
BORGWARNER INC,099724106,12346,336588,,BWA
CDN IMPERIAL BK COMM TORONTO,136069101,11416,138276,,
HOLLYFRONTIER CORP,436106108,11364,211860,,
CF INDS HLDGS INC,125269100,11234,228328,,
BAIDU INC,056752108,11220,109187,,
BRISTOL MYERS SQUIBB CO,110122108,11134,219568,,CELG-RI
MANULIFE FINL CORP,56501R106,11132,606507,,
INTEL CORP,458140100,11101,215421,,INTC
OCCIDENTAL PETE CORP,674599105,11044,248349,,
EASTMAN CHEMICAL CO,277432100,10847,146921,,EMN
CANADIAN PAC RY LTD,13645T100,10789,48517,,
