name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,854095,2915000,PUT,
PG&E CORP,69331C108,533807,23290000,,PCG-PX
ISHARES TR,464287655,513150,3300000,CALL,
SPDR SERIES TRUST,78468R622,272350,2500000,PUT,
CHENIERE ENERGY INC,16411R208,266731,3896722,,
ISHARES TR,464287242,143026,1150000,,
HOUGHTON MIFFLIN HARCOURT CO,44157R109,112122,19465570,,
DISH NETWORK CORP,25470MAB5,79415,81500000,,
CHEWY INC,16679L109,52500,1500000,,
CONNS INC,208242107,51678,2900000,,
FIVE POINT HOLDINGS LLC,33833Q106,50212,6677096,,
SELECT SECTOR SPDR TR,81369Y605,49680,1800000,PUT,
FAR PT ACQUISITION CORP,30734W208,42800,4000000,,
BED BATH & BEYOND INC,075896100,34860,3000000,PUT,
LIBERTY MEDIA CORP,530715AG6,29346,41700000,,FWONB
AVAYA HLDGS CORP,05351X101,29327,2462405,,
UNITED STATES STL CORP NEW,912909108,26793,1750000,PUT,
BARCLAYS BK PLC,06746P621,20800,800000,CALL,
SELECT INTERIOR CONCEPTS INC,816120307,20444,1754882,,
GOODRICH PETE CORP,382410843,20393,1569878,,
LIBERTY MEDIA CORP,530715AL5,15118,22150000,,FWONB
CLEAR CHANNEL OUTDOOR HLDGS,18453H106,14762,3127560,,
TRONOX HOLDINGS PLC,G9087Q102,13062,1022056,,TROX
PATTERN ENERGY GROUP INC,70338PAB6,11969,11851000,,
ENSCO JERSEY FIN LTD,29359WAB1,9622,12250000,,
PETMED EXPRESS INC,716382106,9462,603800,PUT,PETS
ALTUS MIDSTREAM CO,02215L100,9110,2449000,,
SEAGATE TECHNOLOGY PLC,G7945M107,7068,150000,PUT,
CLEVELAND CLIFFS INC,185899101,5335,500000,,
ENSCO ROWAN PLC,G3166L100,5118,600000,,
SCORPIO BULKERS INC,Y7546A122,2380,517481,,
ROSEHILL RES INC,777385113,1558,3245678,,
ROSEHILL RES INC,777385105,1528,413002,,
LYFT INC,55087P104,1314,20000,,
