name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LIBERTY GLOBAL PLC,G5480U120,789530,47850310,,
QORVO INC,74736K101,538075,6775916,,
LIBERTY MEDIA CORP DEL,531229607,519570,13778048,,FWONB
VIASAT INC,92552V100,492415,16288959,,VSAT
VERITIV CORP,923454102,336002,3436660,,
WARNER BROS DISCOVERY INC,934423104,333500,29000000,,
FISERV INC,337738108,330526,3532391,,FISV
LIBERTY MEDIA CORP DEL,531229409,292288,7677656,,FWONB
WILLIS TOWERS WATSON PLC LTD,G96629103,258294,1285428,,WTW
NEW ORIENTAL ED & TECHNOLOGY,647581206,184226,7685706,,
GARRETT MOTION INC,366505204,181165,25480292,,GTX
SS&C TECHNOLOGIES HLDGS INC,78467J100,180149,3772749,,
MICRON TECHNOLOGY INC,595112103,164627,3285974,,MU
DROPBOX INC,26210C104,162029,7819924,,
THERAVANCE BIOPHARMA INC,G8807B106,136071,13419226,,
ENCOMPASS HEALTH CORP,29261A100,133429,2950000,,EHC
ALPHABET INC,02079K107,132329,1376280,,GOOGN
LIBERTY GLOBAL PLC,G5480U104,112159,7194276,,
META PLATFORMS INC,30303M102,93463,688851,,
LITHIA MTRS INC,536797103,53638,250000,,
ARCHAEA ENERGY INC,03940F103,51241,2930297,,
GRAY TELEVISION INC,389375106,46683,3260000,,
FIDELITY NATL INFORMATION SV,31620M106,46476,615000,,
DIGITALBRIDGE GROUP INC,25401T603,41154,3289713,,
LIBERTY MEDIA ACQUISITION CO,53073L104,31377,3156598,,
ATARA BIOTHERAPEUTICS INC,046513107,30707,8123616,,
AMAZON COM INC,023135106,28024,248000,,AMZN
ADVANTAGE SOLUTIONS INC,00791N102,24665,11841327,,ADV
NUVATION BIO INC,67080N101,23337,10418194,,NUVB
GARRETT MOTION INC,366505105,20199,3575000,,GTX
ENHABIT INC,29332G102,6140,437287,,
TRILOGY METALS INC NEW,89621C105,6003,9892451,,TMQ
CULLINAN ONCOLOGY INC,230031106,5508,429646,,
OUTBRAIN INC,69002R103,2891,792000,,
FINCH THERAPEUTICS GROUP INC,31773D101,1876,1123108,,
ERMENEGILDO ZEGNA N V,N30577113,1306,698199,,
VERTICAL AEROSPACE LTD,G9471C115,1082,1462477,,EVTWF
JOBY AVIATION INC,G65163118,724,861419,,
AURORA INNOVATION INC,051774115,346,736550,,
HORIZON ACQUISITION CORPORAT,G46044114,163,1166666,,
CAZOO GROUP LTD,G2007L113,67,1250000,,
AVANTI ACQUISITION CORP,G0682V125,46,2000000,,
HIPPO HLDGS INC,433539111,34,199485,,
SVF INVESTMENT CORP,G8601L128,34,197853,,
LIBERTY MEDIA ACQUISITION CO,53073L112,2,631320,,
