name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
JD.COM INC,47215P106,4008585,51650366,,
MICROSOFT CORP,594918104,2400651,11413734,,MSFT
SUNRUN INC,86771W105,2294625,29773257,,RUN
FACEBOOK INC,30303M102,2291756,8750500,,
AMAZON COM INC,023135106,1904352,604800,,AMZN
APOLLO GLOBAL MGMT INC,03768E105,1517629,33913500,,
CARVANA CO,146869102,1341239,6012907,,CVNA
ALIBABA GROUP HLDG LTD,01609W102,1316461,4478062,,
SEA LTD,81141R100,1287657,8359235,,SE
PINDUODUO INC,722304102,1056865,14253066,,
CROWDSTRIKE HLDGS INC,22788C105,1034981,7537000,,
RINGCENTRAL INC,76680R206,913454,3326370,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,854801,1818300,,
TRANSDIGM GROUP INC,893641100,834902,1757245,,TDG
WORKDAY INC,98138H101,797007,3704771,,
NETFLIX INC,64110L106,775547,1551000,,NFLX
SPOTIFY TECHNOLOGY S A,L8681T102,772728,3185589,,
PELOTON INTERACTIVE INC,70614W100,771855,7777658,,
SERVICENOW INC,81762P102,722117,1488900,,
SALESFORCE COM INC,79466L302,575196,2288700,,
UBER TECHNOLOGIES INC,90353T100,566852,15538716,,
ATLASSIAN CORP PLC,G06242104,502148,2762241,,
DATADOG INC,23804L103,485975,4757000,,
GDS HLDGS LTD,36165L108,468940,5730659,,
TWILIO INC,90138F102,467371,1891500,,TWLO
MONGODB INC,60937P106,442485,1911300,,
TAL EDUCATION GROUP,874080104,438209,5762873,,TAL
ELASTIC N V,N14506104,433701,4019843,,
ANAPLAN INC,03272L108,425601,6800903,,
PAYPAL HLDGS INC,70450Y103,423615,2150001,,
NEW ORIENTAL ED & TECHNOLOGY,647581107,320154,2141500,,
SNOWFLAKE INC,833445109,313750,1250000,,SNOW
FLEETCOR TECHNOLOGIES INC,339041105,308417,1295325,,
GSX TECHEDU INC,36257Y109,272201,3020769,,
MASTERCARD INCORPORATED,57636Q104,244835,724000,,
SMARTSHEET INC,83200N103,204866,4145400,,
KE HLDGS INC,482497104,153250,2500000,,
PHOENIX TREE HLDGS LTD,719156101,149752,36436075,,
SUMO LOGIC INC,86646P103,117528,5391187,,
BIGCOMMERCE HLDGS INC,08975P108,112455,1350000,,
JAMF HLDG CORP,47074L105,104510,2778778,,
SHOPIFY INC,82509L107,89511,87501,,SHOP
JFROG LTD,M6191J100,84650,1000000,,FROG
ADOBE SYSTEMS INCORPORATED,00724F101,82883,169000,,
GOODRX HLDGS INC,38246G108,77840,1400000,,
8X8 INC NEW,282914100,76973,4950000,,
ZENDESK INC,98936J101,73485,714000,,
DOCUSIGN INC,256163106,64572,300000,,
DESPEGAR COM CORP,G27358103,58872,9256550,,
ALPHABET INC,02079K305,44701,30500,,GOOGN
STONECO LTD,G85158106,40502,765783,,STNE
TENCENT MUSIC ENTMT GROUP,88034P109,39879,2700000,,
VISA INC,92826C839,32595,163000,,V
CHINDATA GROUP HLDGS LTD,16955F107,30026,1850000,,
ASANA INC,04342Y104,26675,926202,,
REINVENT TECHNOLOGY PARTNERS,G7483N111,22980,2000000,,
NCINO INC,63947U107,21912,275000,,
LINX SA,53619W101,20603,3350000,,
DYNATRACE INC,268150109,20510,500000,,
DUCK CREEK TECHNOLOGIES INC,264120106,15901,350000,,
SVMK INC,78489X103,15575,704440,,
CERIDIAN HCM HLDG INC,15677J108,14051,170000,,
XPENG INC,98422D105,13046,650000,,XPNGF
AVALARA INC,05338G106,12734,100000,,
FARFETCH LTD,30744W107,12580,500000,,
AMERICAN WELL CORP,03044L105,11856,400000,,AMWL
CARDLYTICS INC,14161W105,8817,124940,,
HUYA INC,44852D108,8670,362000,,HUYA
XP INC,G98239109,8338,200000,,XP
VERTEX INC,92538J106,7475,325000,,
CLOUDFLARE INC,18915M107,7186,175000,,
ZOOMINFO TECHNOLOGIES INC,98980F104,6449,150000,,GTM
LI AUTO INC,50202M102,6087,350000,,LAAOF
TENABLE HLDGS INC,88025T102,5663,150000,,
DOUYU INTERNATIONAL HLDNGS L,25985W105,5284,400000,,
BILIBILI INC,090040106,4160,100000,,BLBLF
SOLARWINDS CORP,83417Q105,4068,200000,,
PAGERDUTY INC,69553P100,4067,150000,,
DROPBOX INC,26210C104,3852,200000,,
AGORA INC,00851L103,3009,70000,,
OUTSET MED INC,690145107,2750,55000,,
YALLA GROUP LTD,98459U103,2450,350000,,YALA
REDFIN CORP,75737F108,2002,40087,,
HEALTH CATALYST INC,42225T107,1830,50000,,
ONESMART INTL ED GROUP LTD,68276W103,1437,320000,,
MEDALLIA INC,584021109,1371,50000,,
OAK STR HEALTH INC,67181A107,1336,25000,,
DADA NEXUS LTD,23344D108,1324,50000,,
FARMLAND PARTNERS INC,31154R109,296,44502,,FPI
KINGSOFT CLOUD HLDGS LTD,49639K101,295,10000,,
