name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ABBOTT LABS,002824100,103634739,950603,,
NUVASIVE INC,670704105,100949328,2427250,,
ALBERTSONS COS INC,013091103,99872344,4577101,,
UNIVAR SOLUTIONS INC,91336L107,99683297,2781342,,
FOCUS FINL PARTNERS INC,34417P100,94968326,1808576,,
AEROJET ROCKETDYNE HLDGS INC,007800105,92848051,1692146,,
PNM RES INC,69349H107,89218579,1978239,,
CHURCHILL CAPITAL CORP VII,17144M102,85720046,8306206,,
TRITON INTL LTD,G9078F107,84334970,1012911,,
RADIUS GLOBAL INFRASTRCTRE I,750481103,80484809,5401665,,
PDC ENERGY INC,69327R101,76596865,1076706,,
ENCOMPASS HEALTH CORP,29261A100,76488466,1129648,,EHC
MERCK & CO INC,58933Y105,75457098,653931,,
ARCONIC CORPORATION,03966V107,71889664,2430347,,
BAXTER INTL INC,071813109,68140219,1495615,,
IVERIC BIO INC,46583P102,65628522,1668239,,
LIFE STORAGE INC,53223X107,65478944,492471,,
ACTIVISION BLIZZARD INC,00507V109,63862392,757561,,
SEAGEN INC,81181C104,63174225,328246,,
GSK PLC,37733W204,63018862,1768206,,GLAXF
HORIZON THERAPEUTICS PUB L,G46188101,62651797,609157,,
SYNEOS HEALTH INC,87166B102,60453454,1434586,,
ELANCO ANIMAL HEALTH INC,28414H103,59842172,5948526,,ELAN
THE CIGNA GROUP,125523100,59132522,210736,,
FORGEROCK INC,34631B101,58837980,2864556,,
OPTION CARE HEALTH INC,68404L201,57842044,1780303,,
VMWARE INC,928563402,53997121,375789,,
DICE THERAPEUTICS INC,23345J104,53702510,1155887,,
AMEDISYS INC,023436108,52256223,571481,,
BOSTON SCIENTIFIC CORP,101137107,51943384,960314,,BSX
REGENERON PHARMACEUTICALS,75886F107,49090653,68320,,
IQVIA HLDGS INC,46266C105,49043016,218192,,
AXONICS INC,05465P101,48860613,968112,,
DIVERSEY HLDGS LTD,G28923103,48646655,5798171,,
NATIONAL INSTRS CORP,636518102,48545017,845732,,
BLACK KNIGHT INC,09215C105,48495086,811905,,
CHINOOK THERAPEUTICS INC,16961L106,48488345,1262060,,
FRANCHISE GROUP INC,35180X105,47489645,1658158,,
MEDTRONIC PLC,G5960L103,46333993,525925,,MDT
ZIMMER BIOMET HOLDINGS INC,98956P102,45402739,311832,,
HUMANA INC,444859102,44315501,99111,,HUM
LILLY ELI & CO,532457108,43065964,91829,,
CIRCOR INTL INC,17273K109,41354988,732595,,
MCKESSON CORP,58155Q103,39105702,91516,,MCK
ICON PLC,G4705A100,36267741,144955,,ICLR
ORGANON & CO,68622V106,36018281,1730816,,OGN
THERMO FISHER SCIENTIFIC INC,883556102,34327498,65793,,TMO
NOVARTIS AG,66987V109,33271238,329712,,NVSEF
ALTC ACQUISITION CORP,02156V109,33012233,3165123,,
ASTRAZENECA PLC,046353108,32574012,455135,,AZN
UBER TECHNOLOGIES INC,90353TAJ9,31841430,34730000,,
FORD MTR CO DEL,345370CZ1,30717400,28000000,,
HENNESSY CAPITAL INVST CORP,42600H108,29763962,2889705,,
SCREAMING EAGLE ACQUISITN CO,G79407105,27556443,2670198,,
ESTABLISHMENT LABS HLDGS INC,G31249108,27382045,399097,,
ENPHYS ACQUISITION CORP,G3167L109,26619045,2561987,,
SMITH & NEPHEW PLC,83175M205,25798420,799951,,SNNUF
CHURCHILL CAPITAL CORP VI,17143W101,25154300,2442165,,
CONCORD ACQUISITION CORP II,20607U108,24874549,2424420,,CNDAW
MARRIOTT VACATIONS WORLDWIDE,57164YAD9,24147500,26000000,,
