name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
UPSTART HLDGS INC,91680M107,1671315,13381222,,
SENTINELONE INC,81730H109,1077905,25362482,,
PG&E CORP,69331C108,833282,81935257,,PCG-PX
INTEL CORP,458140100,785960,14000000,,INTC
DANAHER CORPORATION,235851102,768851,2865000,,
DISNEY WALT CO,254687106,729446,4150000,,
SOFI TECHNOLOGIES INC,83406F102,553970,28897766,,
INTUIT,461202103,539187,1100000,,
PAYSAFE LIMITED,G6964L107,502565,41500000,,
AMAZON COM INC,023135106,498823,145000,,AMZN
ALPHABET INC,02079K305,488358,200000,,GOOGN
BURLINGTON STORES INC,122017106,476545,1480000,,
COSTAR GROUP INC,22160N109,469672,5671000,,
MICROSOFT CORP,594918104,433440,1600000,,MSFT
UBER TECHNOLOGIES INC,90353T100,418502,8350000,,
S&P GLOBAL INC,78409V104,410450,1000000,,SPGI
AVANTOR INC,05352A100,372855,10500000,,
VISA INC,92826C839,350730,1500000,,V
LAUDER ESTEE COS INC,518439104,348298,1095000,,
FACEBOOK INC,30303M102,347710,1000000,,
ENDEAVOR GROUP HLDGS INC,29260Y109,346375,12500000,,
DELL TECHNOLOGIES INC,24703L202,313494,3145321,,DELL
IQVIA HLDGS INC,46266C105,302900,1250000,,
TRANSDIGM GROUP INC,893641100,291280,450000,,TDG
UNITEDHEALTH GROUP INC,91324P102,240264,600000,,UNH
JD.COM INC,47215P106,231449,2900000,,
DUPONT DE NEMOURS INC,26614N102,230295,2975000,,
APTIV PLC,G6095L109,204529,1300000,,APTV
TE CONNECTIVITY LTD,H84989104,204167,1510000,,
RH,74967X103,195240,287541,,RH
DIDI GLOBAL INC,23292E108,184947,13079728,,DIDIY
LESLIES INC,527064109,169064,6150000,,
SUNCOR ENERGY INC NEW,867224107,167537,7000000,,SU
BLACK KNIGHT INC,09215C105,140364,1800000,,
CANO HEALTH INC,13781Y103,134119,11084192,,
CATALENT INC,148806102,132447,1225000,,
ZIMMER BIOMET HOLDINGS INC,98956P102,128656,800000,,
GLOBAL BLUE GROUP HOLDING AG,H33700107,90447,9117625,,
PG&E CORP,69331C140,81096,800000,,PCG-PX
PELOTON INTERACTIVE INC,70614W100,74412,600000,,
AES CORP,00130H105,71692,2750000,,AES
CHARTER COMMUNICATIONS INC N,16119P108,61323,85000,,
AES CORP,00130H204,53785,500000,,AES
ISHARES SILVER TR,46428Q109,48440,2000000,,
RADIUS GLOBAL INFRASTRCTRE I,750481103,46979,3239901,,
REINVENT TECHNOLOGY PARTNERS,G7484L106,39560,4000000,,
JAWS MUSTANG ACQUISITION COR,G50737108,39040,4000000,,
AUSTERLITZ ACQUISITION CORP,G0633U101,38920,4000000,,
FINTECH ACQUISITION CORP V,31810Q107,36570,3000000,,
RICE ACQUISITION CORP,762594109,31948,1770000,,
KADMON HLDGS INC,48283N106,29416,7601115,,
GO ACQUISITION CORP,362019101,29340,3000000,,
AVANTI ACQUISITION CORP,G0682V109,29220,3000000,,
KHOSLA VENTURES ACQUT CO III,482506102,24675,2500000,,
COMPUTE HEALTH ACQUISITIN CO,204833107,24550,2500000,,
KHOSLA VENTURES ACQUSTN CO I,482505104,22365,2250000,,
FAR PEAK ACQUISITION CORP,G3312L103,19900,2000000,,
VY GLOBAL GROWTH,G9444H100,19900,2000000,,
BLUESCAPE OPPORTUNITIES ACQU,G1195N105,19444,1982099,,
ALTIMETER GROWTH CORP,G0370L108,18720,1600000,,
COHN ROBBINS HOLDINGS CORP,G23726105,18715,1900000,,
CM LIFE SCIENCES INC,18978W109,18143,1295000,,
ION ACQUISITION CORP 3 LTD,G4940J114,17658,1800000,,
FIRSTMARK HORIZON ACQUISITIO,33765Y101,17378,1750000,,
RICE ACQUISITION CORP II,G75529118,15330,1500000,,
LOGISTICS INNOVTN TECHNLGS C,54141L209,14940,1500000,,
VECTOR ACQUISITION CORP II,G9460A104,14895,1500000,,
TLG ACQUISITION ONE CORP,87257M108,14505,1500000,,
SPIRIT AIRLS INC,848577AB8,14386,15000000,,
CM LIFE SCIENCES III INC,125841205,14235,1300000,,
ALTIMETER GROWTH CORP 2,G0371B109,13171,1285000,,
AUSTERLITZ ACQUISITION CORP,G0633D109,12896,1300000,,
ZIMMER ENERGY TRANSITION ACQ,989570205,12688,1250000,,
FIFTH WALL ACQUISITN CORP II,G34142102,12438,1250000,,
LERER HIPPEAU ACQUISITION CO,526749106,12316,1250000,,
DRAGONEER GROWTH OPT CORP II,G28315102,12000,1200000,,
REINVENT TECHNOLOGY PARTNERS,G74847107,11916,1200000,,
EG ACQUISITION CORP,26846A209,11025,1102500,,
JAWS HURRICANE ACQUISITN COR,47201B202,10060,1000000,,
DISRUPTIVE ACQUISITION CORP,G2770Y110,9975,1000000,,
VALOR LATITUDE ACQUISITN COR,G9460N114,9940,1000000,,
HUMANCO ACQUISITION CORP,44487N109,9760,1000000,,
SOCIAL LEVERAGE ACQUISN CORP,83363K102,9719,1000000,,
LEVERE HOLDINGS CORP,G5462L114,8200,800000,,
SVF INVESTMENT CORP 3,G8601N108,7952,800000,,
DRAGONEER GROWTH OPPTY CORP,G28314105,7878,780000,,
NIGHTDRAGON ACQUISITION CORP,65413D105,7808,800000,,
MEDICUS SCIENCES ACQUISITION,G5960S108,7624,790000,,
TISHMAN SPEYER INNOVATION CO,88825H100,7432,750000,,
TPG PACE BEN FIN CORP,G8990D125,6435,500000,,
ISHARES TR,464287457,6124,71080,,
PAYSAFE LIMITED,G6964L115,5967,1666666,,
THE MUSIC ACQUISITION CORP,62752R209,5085,500000,,
HAMILTON LANE ALLIANCE HLDGS,40749M202,5032,500000,,
ANGEL POND HOLDINGS CORP,G0447J110,5000,500000,,
LDH GROWTH CORP I,G54094118,5000,500000,,
CC NEUBERGER PRINCIPAL HOLDN,G1992N118,4995,500000,,
SLAM CORP,G8210L113,4990,500000,,
GORES HOLDINGS VI INC,38286R105,3508,216391,,
SVF INVESTMENT CORP 2,G8601M100,2985,300000,,
RICE ACQUISITION CORP,762594117,2907,510000,,
GLOBAL BLUE GROUP HOLDING AG,H33700115,1973,1333333,,
BRIDGETOWN 2 HOLDINGS LTD,G1355V103,1785,175000,,
AVANTI ACQUISITION CORP,G0682V125,1560,1500000,,
REINVENT TECHNOLOGY PARTNERS,G7483N103,1466,750000,,
SUSTAINABLE OPPORTNTS ACQ CO,G8598Y117,1440,1000000,,
SOCIAL CAPITAL HEDOSOPHA HLD,G8251L113,1416,687500,,
BLUESCAPE OPPORTUNITIES ACQU,G1195N113,1350,1000000,,
JAWS MUSTANG ACQUISITION COR,G50737124,1260,1000000,,
AUSTERLITZ ACQUISITION CORP,G0633U127,1250,1000000,,
GO ACQUISITION CORP,362019119,1100,1000000,,
COHN ROBBINS HOLDINGS CORP,G23726113,975,833332,,
ALTIMETER GROWTH CORP,G0370L116,957,300000,,
FAR PEAK ACQUISITION CORP,G3312L111,947,666666,,
COMPUTE HEALTH ACQUISITIN CO,204833115,944,625000,,
REINVENT TECHNOLOGY PARTNERS,G7484L122,900,500000,,
FIRSTMARK HORIZON ACQUISITIO,33765Y119,775,505000,,
SOCIAL CAPITAL HEDOSOPHA HLD,G82514111,699,287500,,
HUMANCO ACQUISITION CORP,44487N117,595,500000,,
AUSTERLITZ ACQUISITION CORP,G0633D125,562,325000,,
REINVENT TECHNOLOGY PARTNERS,G74847115,434,240000,,
TLG ACQUISITION ONE CORP,87257M116,396,500000,,
SOCIAL LEVERAGE ACQUISN CORP,83363K110,272,250000,,
NIGHTDRAGON ACQUISITION CORP,65413D113,227,160000,,
TISHMAN SPEYER INNOVATION CO,88825H118,190,150000,,
MEDICUS SCIENCES ACQUISITION,G5960S124,89,87774,,
