name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464287226,22800223,228826,,
ISHARES TR,464287184,21641946,732880,,
ISHARES INC,46434G772,17047842,376083,,
ISHARES INC,464286772,13971567,228219,,
SELECT SECTOR SPDR TR,81369Y605,13449888,418348,,
ALIBABA GROUP HLDG LTD,01609W102,9810506,96012,,
SELECT SECTOR SPDR TR,81369Y506,7389099,89208,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,6815761,73272,,
LI AUTO INC,50202M102,5748355,230395,,LAAOF
BHP GROUP LTD,088606108,5109388,80577,,BHPLF
GLOBAL X FDS,37954Y855,4067200,64000,,
JD.COM INC,47215P106,3924293,89412,,
TRIP COM GROUP LTD,89677Q107,3648980,96867,,
XPENG INC,98422D105,3611861,325100,,XPNGF
TESLA INC,88160R101,3058583,14743,,
ISHARES TR,46429B671,2949896,59128,,
BILIBILI INC,090040106,2914282,124012,,BLBLF
SONY GROUP CORPORATION,835699307,2903882,32034,,SNEJF
MICROSOFT CORP,594918104,2034245,7056,,MSFT
NETFLIX INC,64110L106,1934688,5600,,NFLX
ISHARES TR,464287242,1874550,17102,,
ISHARES TR,464288513,1752080,23191,,
ISHARES INC,46434G822,1694674,28875,,
BAIDU INC,056752108,1506483,9982,,
DOLE PLC,G27907107,1116451,95098,,DOLE
NIKE INC,654106103,1106213,9020,,
ZAI LAB LTD,98887Q104,958121,28807,,ZLAB
SUMITOMO MITSUI FINL GROUP I,86562M209,874144,109268,,
LOGITECH INTL S A,H50430232,845354,14560,,
AMAZON COM INC,023135106,741829,7182,,AMZN
ISHARES INC,464286871,712592,34676,,
FERRARI N V,N3167Y103,712301,2629,,
LEONARDO DRS INC,52661A108,693986,53507,,
ISHARES INC,464286400,547107,19982,,
CNH INDL N V,N20944109,532419,34867,,
APPLE INC,037833100,527185,3197,,AAPL
GOLDEN OCEAN GROUP LTD,G39637205,500685,52593,,
ORMAT TECHNOLOGIES INC,686688102,496583,5858,,
HALEON PLC,405552100,493170,60586,,HLNCF
NOMURA HLDGS INC,65535H208,492503,129606,,
QIAGEN NV,N72482123,477626,10399,,
NVIDIA CORPORATION,67066G104,454154,1635,,NVDA
NETEASE INC,64110W102,356590,4032,,
UBS GROUP AG,H42097107,309601,14508,,UBS
FIRST SOLAR INC,336433107,306240,1408,,
ORAMED PHARMACEUTICALS INC,68403P203,247487,113526,,ORMP
EURONAV NV,B38564108,218606,13020,,
PAYPAL HLDGS INC,70450Y103,218252,2874,,
KINGSOFT CLOUD HLDGS LTD,49639K101,131092,14746,,
HUB CYBER SECURITY LTD,M6000J101,115935,89181,,HUBCZ
ENLIVEX THERAPEUTICS LTD,M4130Y106,65032,17866,,
COMPUGEN LTD,M25722105,56206,80066,,CGEN
GRAB HOLDINGS LIMITED,G4124C109,45150,15000,,
