name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
"VMWARE, INC.",928563402,4792952,42050818,,
"ENDEAVOR GROUP HOLDINGS, INC.",29260Y109,1891036,91976482,,
UNITY SOFTWARE INC.,91332U101,1288126,34984419,,U
FIRST ADVANTAGE CORP,31846B108,1138788,89880679,,FA
GLOBAL BLUE GROUP HOLDING AG,H33700107,662317,134617220,,
SOLARWINDS CORP,83417Q204,630107,61473871,,
EVERCOMMERCE INC.,29977X105,606450,67085136,,EVCM
"N-ABLE, INC.",62878D100,553265,61473869,,NABL
QUALTRICS INTERNATIONAL INC.,747601201,312598,24987839,,
MADISON SQUARE GRDN SPRT COR,55825T103,286894,1899962,,
"VACASA, INC.",91854V107,179924,62473614,,
"SOFI TECHNOLOGIES, INC.",83406F102,164182,31154165,,SOFI
AIRBNB INC.,009066101,99384,1115673,,
"TWITTER, INC.",90184L102,78519,2100000,,
GLOBALFOUNDRIES INC.,G39387108,64372,1595744,,GFS
GOODRX HLDGS INC.,38246G108,20911,3532276,,
"UIPATH, INC.",90364P105,14604,802880,,PATH
"ROOT, INC.",77664L108,11019,9259259,,ROOT
"IONQ, INC.",46222L108,8760,2000000,,IONQ-WT
DELL TECHNOLOGIES INC.,24703L202,3854,84058,,DELL
GLOBAL BLUE GROUP HOLDING AG,H33700115,2460,9250350,,
EXPEDIA GROUP INC.,30212P303,1984,20917,,
SNOWFLAKE INC,833445109,1317,9471,,SNOW
