name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TRIPLE FLAG PRECIOUS METAL,89679M104,1748971552,133815727,,
MARATHON PETE CORP,56585A102,1674577100,11065000,,
SELECT SECTOR SPDR TR,81369Y506,1581825000,17500000,PUT,
PINTEREST INC,72352L106,756840000,28000000,,
VANECK ETF TRUST,92189H607,655576000,1900000,PUT,
ISHARES TR,464287556,564686304,4617600,PUT,
PEABODY ENERGY CORP,704551100,548643884,21109807,,BTU
PALO ALTO NETWORKS INC,697435AF2,412573443,175000000,,PANW
NRG ENERGY INC,629377508,399028680,10359000,,
SEADRILL 2021 LTD,G7997W102,316094586,7057258,,
HOWMET AEROSPACE INC,443201108,251600000,5440000,,HWM
SELECT SECTOR SPDR TR,81369Y605,232190000,7000000,PUT,
ISHARES TR,464287242,201489500,1975000,,
CATALENT INC,148806102,182120000,4000000,,
SELECT SECTOR SPDR TR,81369Y209,180236000,1400000,PUT,
CARDINAL HEALTH INC,14149Y108,173640000,2000000,,CAH
SUNCOR ENERGY INC NEW,867224107,154710000,4500000,CALL,SU
VANGUARD INDEX FDS,922908553,147537000,1950000,PUT,
LIBERTY BROADBAND CORP,530307305,146112000,1600000,,LBRDP
CONSTELLATION BRANDS INC,21036P108,125665000,500000,,
ISHARES TR,464287655,106044000,600000,PUT,
SPDR DOW JONES INDL AVERAGE,78467X109,100485000,300000,PUT,
MARRIOTT INTL INC NEW,571903202,98280000,500000,PUT,
PHILLIPS 66,718546104,93116250,775000,,PSX
E2OPEN PARENT HOLDINGS INC,29788T103,85875557,18915321,,
RINGCENTRAL INC,76680RAH0,82556237,98500000,,
SEAGATE TECHNOLOGY HLDNGS PL,G7997R103,82437500,1250000,PUT,
ENDEAVOR GROUP HLDGS INC,29260Y109,81590000,4100000,,
ISHARES TR,464288513,75194400,1020000,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,63002500,725000,PUT,
SELECT SECTOR SPDR TR,81369Y704,60828000,600000,,
DIGITAL RLTY TR INC,253868103,60510000,500000,PUT,
APPLE INC,037833100,59923500,350000,PUT,AAPL
INVESCO QQQ TR,46090E103,59329512,165600,PUT,
WESTERN DIGITAL CORP.,958102105,54071550,1185000,,WDC
ARM HOLDINGS PLC,042068205,52470580,980392,,
UNITI GROUP INC,91325V108,47770945,10120963,,UNIT
CONFLUENT INC,20717MAB9,46507577,57000000,,
UNITY SOFTWARE INC,91332UAB7,45345963,57400000,,U
BILL HOLDINGS INC,090043AD2,40390429,50000000,,
VALARIS LTD,G9460G101,40363459,538323,,VAL-WT
RAPID7 INC,753422AF1,36148023,42500000,,
BLACKLINE INC,09239BAD1,31935749,37150000,,
FIDELITY NATL INFORMATION SV,31620M106,30299290,548205,,
NISOURCE INC,65473P105,30109600,1220000,,NI
ALTERYX INC,02156BAF0,27333853,30750000,,
SKYWORKS SOLUTIONS INC,83088M102,24647500,250000,PUT,
OKTA INC,679295AF2,17450283,20000000,,
ETF SER SOLUTIONS,26922A842,17030000,1000000,PUT,
Q2 HLDGS INC,74736LAF6,16983204,19323000,,
TELADOC HEALTH INC,87918AAF2,15950099,20000000,,
Q2 HLDGS INC,74736LAD1,13100417,15000000,,
MICROSTRATEGY INC,594972AC5,12915787,12000000,,
NOBLE CORP PLC,G65431127,10130000,200000,,NE-WT
CORMEDIX INC,21900C308,5736935,1550523,,CRMD
RESERVOIR MEDIA INC,76119X105,5378608,881739,,
MICROSTRATEGY INC,594972AE1,3474553,5000000,,
POLESTAR AUTOMOTIVE HLDG UK,731105201,2961035,1121604,,
BAUSCH HEALTH COS INC,071734107,94763,11500,,
