name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
PG&E CORP,69331C108,1058293,84935257,,PCG-PX
DISNEY WALT CO,254687106,869664,4800000,,
DANAHER CORPORATION,235851102,666420,3000000,,
IAA INC,449253103,643302,9900000,,
UPSTART HLDGS INC,91680M107,520444,13381222,,
CHARTER COMMUNICATIONS INC N,16119P108,496162,750000,,
AMAZON COM INC,023135106,472255,145000,,AMZN
ALPHABET INC,02079K305,455686,260000,,GOOGN
BURLINGTON STORES INC,122017106,436788,1670000,,
INTUIT,461202103,379850,1000000,,
VISA INC,92826C839,339032,1550000,,V
ALIBABA GROUP HLDG LTD,01609W102,325822,1400000,,
IQVIA HLDGS INC,46266C105,324369,1810400,,
AVANTOR INC,05352A100,309650,11000000,,
FIDELITY NATL INFORMATION SV,31620M106,302218,2136422,,
FACEBOOK INC,30303M102,300476,1100000,,
TRANSDIGM GROUP INC,893641100,300142,485000,,TDG
JD.COM INC,47215P106,298860,3400000,,
S&P GLOBAL INC,78409V104,295857,900000,,SPGI
MICROSOFT CORP,594918104,289146,1300000,,MSFT
FERRARI N V,N3167Y103,249029,1085000,,
ADOBE SYSTEMS INCORPORATED,00724F101,227555,455000,,
SALESFORCE COM INC,79466L302,200277,900000,,
APTIV PLC,G6095L109,195435,1500000,,APTV
TE CONNECTIVITY LTD,H84989104,187658,1550000,,
PLANET FITNESS INC,72703H101,179007,2305900,,
EXPEDIA GROUP INC,30212P303,158880,1200000,,
BLACK KNIGHT INC,09215C105,154612,1750000,,
STANLEY BLACK & DECKER INC,854502101,146034,817841,,
NIKE INC,654106103,141470,1000000,,
CATALENT INC,148806102,127486,1225000,,
LESLIES INC,527064109,124875,4500000,,
CARMAX INC,143130102,120436,1275000,,KMX
GLOBAL BLUE GROUP HOLDING AG,H33700107,118685,9129625,,
RH,74967X103,115662,258452,,RH
UNITEDHEALTH GROUP INC,91324P102,112218,320000,,UNH
EQUITRANS MIDSTREAM CORP,294600101,104520,13000000,,
PG&E CORP,69331C140,98272,800000,,PCG-PX
JAWS ACQUISITION CORP,G50744104,77108,5750000,,
FOLEY TRASIMENE ACQUISITION,344328109,75500,5000000,,
ZILLOW GROUP INC,98954M200,71961,554400,,
CONTEXTLOGIC INC,21077C107,67078,3853050,,
PINTEREST INC,72352L106,65900,1000000,,
RADIUS GLOBAL INFRASTRCTRE I,750481103,57825,4500000,,
PALANTIR TECHNOLOGIES INC,69608A108,54135,2356991,,PLTR
LAUDER ESTEE COS INC,518439104,53238,200000,,
INTEL CORP,458140100,49820,1000000,,INTC
VONTIER CORPORATION,928881101,40128,1201439,,VNT
REINVENT TECHNOLOGY PARTNERS,G7483N111,36750,3000000,,
SOCIAL CAPITAL HEDOSOPHA HLD,G8251L121,35502,2750000,,
JAWS SPITFIRE ACQUISITION CO,G50740128,33150,3000000,,
AVANTI ACQUISITION CORP,G0682V117,32520,3000000,,
GO ACQUISITION CORP,362019200,31890,3000000,,
KADMON HLDGS INC,48283N106,31545,7601115,,
DOORDASH INC,25809K105,28550,200000,,
COHN ROBBINS HOLDINGS CORP,G23726121,26875,2500000,,
SOCIAL CAPITAL HEDOSOPHA HLD,G8252P121,26360,2000000,,
DISH NETWORK CORPORATION,25470M109,23036,712300,,
BLUESCAPE OPPORTUNITIES ACQU,G1195N121,22320,2000000,,
FAR PEAK ACQUISITION CORP,G3312L129,20700,2000000,,
BRIGHT HORIZONS FAM SOL IN D,109194100,19890,114975,,
ALTIMETER GROWTH CORP,G0370L124,19500,1500000,,
FIRSTMARK HORIZON ACQUISITIO,33765Y200,17100,1500000,,
SOCIAL CAPITAL HEDOSOPHA HLD,G82514129,16824,1150000,,
MARQUEE RAINE ACQUISITION CO,G58442115,15162,1400000,,
REINVENT TECHNOLOGY PARTNERS,G74847123,13656,1200000,,
STAR PEAK ENERGY TRANSITION,855185104,11560,565000,,
RICE ACQUISITION CORP,762594208,11310,1000000,,
HUMANCO ACQUISITION CORP,44487N208,11020,1000000,,
DRAGONEER GROWTH OPPTY CORP,G28314105,7994,700000,,
FOLEY TRASIMENE ACQUISITION,344328117,7650,1666666,,
ISHARES TR,464287457,4756,55060,,
BRISTOL-MYERS SQUIBB CO,110122157,4141,6000000,,
GLOBAL BLUE GROUP HOLDING AG,H33700115,2187,1333333,,
