name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464288513,659550,7500000,,
DISH NETWORK CORP,25470MAB5,562724,582000000,,
DISH NETWORK CORP,25470M109,459830,12963900,,
ATHENE HLDG LTD,G0684D107,91342,1942212,,
PIONEER NAT RES CO,723787107,85675,566000,,
VICI PPTYS INC,925652109,48545,1900000,,
PG&E CORP,69331C108,27175,2500000,,PCG-PX
FOX CORP,35137L105,26876,725000,,FOX
SEADRILL LTD,G7998G106,16909,6657192,,SDRL
SURGERY PARTNERS INC,86881A100,15655,1000000,,
MOSAIC CO NEW,61945C103,15148,700000,,MOS
VALARIS PLC,G9402V109,13079,1993750,,
ENSCO JERSEY FIN LTD,29359WAB1,4238,6000000,,
