name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,4219776000,7200000,PUT,
TRIPLE FLAG PRECIOUS METAL,89679M104,2012588534,133815727,,
SOUTHWEST AIRLS CO,844741108,2005987730,59666500,,
SUNCOR ENERGY INC NEW,867224107,1879294144,52670800,,SU
INVESCO QQQ TR,46090E103,1079973375,2112500,PUT,
PINTEREST INC,72352L106,812000000,28000000,,
SELECT SECTOR SPDR TR,81369Y506,514473960,6006000,PUT,
NRG ENERGY INC,629377508,433056000,4800000,,
SELECT SECTOR SPDR TR,81369Y704,395280000,3000000,PUT,
MATCH GROUP INC NEW,57667L107,394313555,12054832,,
SELECT SECTOR SPDR TR,81369Y605,338310000,7000000,PUT,
ETSY INC,29786A106,264450000,5000000,,ETSY
VANECK ETF TRUST,92189H607,264449250,975000,PUT,
BIOMARIN PHARMACEUTICAL INC,09061G101,230077217,3500338,,BMRN
NVIDIA CORPORATION,67066G104,194720500,1450000,PUT,NVDA
LIBERTY BROADBAND CORP,530307305,178263800,2384481,,LBRDP
SPDR SER TR,78464A755,153225000,2700000,PUT,
SEADRILL 2021 LTD,G7997W102,144186832,3703746,,
WESTERN DIGITAL CORP,958102105,134167500,2250000,,WDC
CROWN CASTLE INC,22822V101,111181000,1225000,,CCI
TEXAS INSTRS INC,882508104,93755000,500000,CALL,
SENSATA TECHNOLOGIES HLDG PL,G8060N102,89050000,3250000,,
PHILLIPS 66,718546104,88295750,775000,,PSX
E2OPEN PARENT HOLDINGS INC,29788T103,72485000,27250000,,
BOOKING HOLDINGS INC,09857LAN8,66081000,25000000,,BKNG
MARRIOTT INTL INC NEW,571903202,55788000,200000,PUT,
UNITI GROUP INC,91325V108,55665297,10120963,,UNIT
SPDR SER TR,78468R556,52180254,394200,PUT,
HILTON WORLDWIDE HLDGS INC,43300A203,49432000,200000,PUT,
TRANSOCEAN LTD,H8817H100,44513696,11870319,,RIG
HDFC BANK LTD,40415F101,42799930,670215,,HDB
RAPID7 INC,753422AF1,38554745,41500000,,
MICROSTRATEGY INC,594972AE1,31037550,15000000,,
CORMEDIX INC,21900C308,23252119,2870632,,CRMD
WAYFAIR INC,94419LAR2,19182450,15000000,,W
ARM HOLDINGS PLC,042068205,18504000,150000,,
RINGCENTRAL INC,76680RAH0,16743780,18000000,,
ON SEMICONDUCTOR CORP,682189AS4,12916100,10000000,,ON
BLACKLINE INC,09239BAD1,11296680,12000000,,
CONFLUENT INC,20717MAB9,11253625,12500000,,
HOWMET AEROSPACE INC,443201108,10937000,100000,,HWM
WOLFSPEED INC,977852AD4,5225875,12500000,,
WOLFSPEED INC,977852AB8,3570750,7500000,,
ICON PLC,G4705A100,3439244,16400,CALL,ICLR
BAUSCH HEALTH COS INC,071734107,92690,11500,,
