name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALPHABET INC,02079K107,4323349,3546636,,GOOGN
CHARTER COMMUNICATIONS INC N,16119P108,4193021,10174272,,
CANADIAN PAC RY LTD,13645T100,2403593,10807584,,
CANADIAN NATL RY CO,136375102,1716468,19102713,,
MICROSOFT CORP,594918104,1484803,10679732,,MSFT
MOODYS CORP,615369105,1233673,6022912,,
ANTHEM INC,036752103,979751,4080597,,
UNION PACIFIC CORP,907818108,790913,4882781,,UNP
ALPHABET INC,02079K305,754690,618021,,GOOGN
S&P GLOBAL INC,78409V104,485652,1982414,,SPGI
UNIVAR SOLUTIONS INC,91336L107,346260,16679200,,
RAYTHEON CO,755111507,229515,1169860,,
VISA INC,92826C839,203581,1183542,,V
EQUIFAX INC,294429105,109812,780639,,EFX
AUTODESK INC,052769106,16690,113000,,
