name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TAIWAN SEMICONDUCTOR MFG LTD,874039100,927593836,3052400,,
VISTRA CORP,92840M102,840833407,5211885,,VST
CARVANA CO,146869102,750912003,1779328,,CVNA
LPL FINL HLDGS INC,50212V100,741109177,2074948,,
BROOKFIELD CORP,11271J107,730722990,15923360,,
ASML HOLDING N V,N07059210,647283488,605017,,
KKR & CO INC,48251W104,637538316,5001085,,
BROADCOM INC,11135F101,598827758,1730216,,AVGO
MICROSOFT CORP,594918104,596847533,1234125,,MSFT
DOORDASH INC,25809K105,572966996,2529879,,
AMAZON COM INC,023135106,557319506,2414520,,AMZN
CAPITAL ONE FINL CORP,14040H105,556189783,2294891,,
APPLOVIN CORP,03831W108,525936725,780530,,APP
NU HLDGS LTD,G6683N103,496010167,29630237,,
MEDLINE INC,58507V107,492101274,11716697,,MDLN
TALEN ENERGY CORP,87422Q109,484486697,1292516,,TLN
VULCAN MATLS CO,929160109,480291085,1683932,,
PHILIP MORRIS INTL INC,718172109,424030072,2643579,,
CARPENTER TECHNOLOGY CORP,144285103,413365400,1312938,,CRS
WINGSTOP INC,974155103,380453080,1595258,,WING
AMPHENOL CORP NEW,032095101,379712723,2809773,,
TENET HEALTHCARE CORP,88033G407,355177423,1787326,,THC
CLEAN HARBORS INC,184496107,323142750,1378125,,CLH
AFFIRM HLDGS INC,00827B106,284111963,3817170,,
ENTEGRIS INC,29362U104,257318878,3054230,,ENTG
MASTERCARD INCORPORATED,57636Q104,54997437,96338,,
TRANSDIGM GROUP INC,893641100,25570356,19228,,TDG
BOOKING HOLDINGS INC,09857L108,24795178,4630,,BKNG
BOSTON SCIENTIFIC CORP,101137107,19232381,201703,,BSX
HILTON WORLDWIDE HLDGS INC,43300A203,16607933,57817,,
SPOTIFY TECHNOLOGY S A,L8681T102,10314571,17762,,
VISA INC,92826C839,5336754,15217,,V
