name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TRIPLE FLAG PRECIOUS METAL,89679M104,3915448172,133815727,,
PHILLIPS 66,718546104,2618521020,19251000,,PSX
SUNCOR ENERGY INC NEW,867224107,2202166148,52670800,,SU
SOUTHWEST AIRLS CO,844741108,1631510435,51128500,,
INVESCO QQQ TR,46090E103,1200740000,2000000,PUT,
SELECT SECTOR SPDR TR,81369Y308,1175550000,15000000,PUT,
SELECT SECTOR SPDR TR,81369Y704,1156725000,7500000,PUT,
ISHARES TR,464287598,1017950000,5000000,PUT,
PINTEREST INC,72352L106,900760000,28000000,,
VANECK ETF TRUST,92189F106,878600000,11500000,PUT,
NVIDIA CORPORATION,67066G104,807891400,4330000,PUT,NVDA
SELECT SECTOR SPDR TR,81369Y506,714720000,8000000,PUT,
HEWLETT PACKARD ENTERPRISE C,42824C109,457576820,18630978,,
UNITI GROUP LLC,912932100,361154780,59012219,,
ETSY INC,29786A106,331950000,5000000,,ETSY
SPDR SERIES TRUST,78468R556,317280000,2400000,PUT,
ISHARES TR,464288513,308522000,3800000,,
SELECT SECTOR SPDR TR,81369Y209,278340000,2000000,PUT,
PEPSICO INC,713448108,179061000,1275000,,PEP
DIGITAL RLTY TR INC,253868103,172880000,1000000,PUT,
BILL HOLDINGS INC,090043100,158910000,3000000,,
SPDR SERIES TRUST,78464A755,130466000,1400000,PUT,
CROWN CASTLE INC,22822V101,118200250,1225000,,CCI
EQUINIX INC,29444U700,117486000,150000,,EQIX
ISHARES TR,464287515,115010000,1000000,CALL,
SEADRILL LTD,G7997W102,111890167,3703746,,SDRL
SENSATA TECHNOLOGIES HLDG PL,G8060N102,99287500,3250000,,
OR ROYALTIES INC.,68390D106,87380452,2180151,,OR
WHEATON PRECIOUS METALS CORP,962879102,72696000,650000,PUT,WPM
STRATEGY INC,594972AJ0,35884000,16000000,,STRD
WAYFAIR INC,94419LAR2,31089900,15000000,,W
GCI LIBERTY INC,36164V800,17773877,476895,,
OXFORD LANE CAP CORP,691543847,17255716,1019239,,
