name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
WORKDAY INC,98138H101,881256610,4266760,,
MICROSOFT CORP,594918104,772422586,2679232,,MSFT
TAIWAN SEMICONDUCTOR MFG LTD,874039100,761269169,8183930,,
BATH & BODY WORKS INC,070830104,715721902,19565935,,
AMAZON COM INC,023135106,682262573,6605311,,AMZN
DICKS SPORTING GOODS INC,253393102,647873429,4566026,,
BOOKING HOLDINGS INC,09857L108,542683086,204600,,BKNG
TRANSDIGM GROUP INC,893641100,515085918,698848,,TDG
RH,74967X103,431830955,1773069,,RH
UNITEDHEALTH GROUP INC,91324P102,421156613,891167,,UNH
SALESFORCE INC,79466L302,406611435,2035296,,
MASTERCARD INCORPORATED,57636Q104,381220361,1049009,,
LPL FINL HLDGS INC,50212V100,376391338,1859641,,
KKR & CO INC,48251W104,344761343,6564382,,
PTC INC,69370C100,343841949,2681447,,PTC
VISA INC,92826C839,334350416,1482970,,V
ASML HOLDING N V,N07059210,313897844,461133,,
FLOOR & DECOR HLDGS INC,339750101,297089668,3024737,,
EPAM SYS INC,29414B104,288710812,965588,,
ADVANCED MICRO DEVICES INC,007903107,277724370,2833633,,AMD
ICICI BANK LIMITED,45104G104,259872036,12042263,,
MODERNA INC,60770K107,234918732,1529618,,
HDFC BANK LTD,40415F101,199379902,2990549,,HDB
BILL HOLDINGS INC,090043100,147961873,1823538,,
VALARIS LIMITED,G9460G101,124418337,1912363,,
AVIDXCHANGE HOLDINGS INC,05368X102,39628930,5080632,,
SWEETGREEN INC,87043Q108,35722984,4556503,,
MARQETA INC,57142B104,22403017,4902192,,
CHENIERE ENERGY INC,16411R208,1314069,8338,,
