name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
DISNEY WALT CO,254687106,736326,6603226,,
NETFLIX INC,64110L106,583115,1281458,,NFLX
AMAZON COM INC,023135106,479110,173665,,AMZN
ZOOM VIDEO COMMUNICATIONS IN,98980L101,430747,1698931,,
FACEBOOK INC,30303M102,377719,1663448,,
SQUARE INC,852234103,301320,2871354,,
CROWDSTRIKE HLDGS INC,22788C105,289154,2883178,,
ALIBABA GROUP HLDG LTD,01609W102,251723,1167006,,
DYNATRACE INC,268150109,205501,5061599,,
INSULET CORP,45784P101,197238,1015330,,PODD
PELOTON INTERACTIVE INC,70614W100,137921,2387422,,
ANAPLAN INC,03272L108,113871,2513174,,
SEA LTD,81141R100,111376,1038570,,SE
NVIDIA CORPORATION,67066G104,103731,273041,,NVDA
BROADCOM INC,11135F101,100233,317584,,AVGO
LAM RESEARCH CORP,512807108,95081,293949,,LRCX
TESLA INC,88160R101,94729,87728,,
MICRON TECHNOLOGY INC,595112103,94278,1829932,,MU
MICROSOFT CORP,594918104,93113,457536,,MSFT
GUARDANT HEALTH INC,40131M109,81463,1004107,,
INOVIO PHARMACEUTICALS INC,45773H201,74113,2750000,,
UBER TECHNOLOGIES INC,90353T100,65239,2099060,,
WYNN RESORTS LTD,983134107,64368,864119,,WYNN
GREEN DOT CORP,39304D102,61414,1251295,,GDOT
JD.COM INC,47215P106,60271,1001518,,
SMARTSHEET INC,83200N103,57561,1130406,,
DATADOG INC,23804L103,48036,552457,,
DEXCOM INC,252131107,47380,116871,,DXCM
GLOBAL PMTS INC,37940X102,32952,194270,,
LIBERTY MEDIA CORP DEL,531229854,28065,885059,,FWONB
ALIGN TECHNOLOGY INC,016255101,24116,87875,,ALGN
OKTA INC,679295105,23519,117459,,
SERVICENOW INC,81762P102,22886,56500,,
DOCUSIGN INC,256163106,21427,124423,,
TRANSDIGM GROUP INC,893641100,21395,48400,,TDG
FITBIT INC,33812L102,20534,3178570,,
CREE INC,225447101,19739,333478,,
BOEING CO,097023105,15016,81923,,BA-PA
TWITTER INC,90184L102,10541,353827,,
DHT HOLDINGS INC,Y2065G121,9045,1763131,,
NIKOLA CORP,654110105,8779,130000,,
TEEKAY TANKERS LTD,Y8565N300,8777,684621,,TNK
SORRENTO THERAPEUTICS INC,83587F202,8478,1350000,,
SMILEDIRECTCLUB INC,83192H106,7793,986445,,
STRATASYS LTD,M85548101,7246,456847,,SSYS
3-D SYS CORP DEL,88554D205,6718,961067,,
TANGER FACTORY OUTLET CTRS I,875465106,2072,290628,,
HERTZ GLOBAL HLDGS INC,42806J106,1571,1114411,,
HOME DEPOT INC,437076102,530,2116,,
ADVANCE AUTO PARTS INC,00751Y106,415,2911,,AAP
FEDEX CORP,31428X106,352,2512,,FDX
AUTOZONE INC,053332102,301,267,,AZO
CVS HEALTH CORP,126650100,290,4463,,CVS
FLOOR & DECOR HLDGS INC,339750101,267,4637,,
COSTCO WHSL CORP NEW,22160K105,242,798,,
NATURAL GROCERS BY VITAMIN C,63888U108,241,16205,,
TJX COS INC NEW,872540109,237,4688,,
CHEGG INC,163092109,234,3483,,
NIKE INC,654106103,226,2305,,
SKECHERS U S A INC,830566105,224,7127,,
TARGET CORP,87612E106,223,1858,,TGT
THE REALREAL INC,88339P101,223,17441,,
TEXAS ROADHOUSE INC,882681109,214,4064,,
COCA COLA CO,191216100,213,4774,,KO
LANDS END INC NEW,51509F105,211,26265,,
TRACTOR SUPPLY CO,892356106,210,1590,,
WORLD WRESTLING ENTMT INC,98156Q108,210,4834,,
RH,74967X103,204,818,,RH
UPWORK INC,91688F104,204,14123,,
SOUTHWEST AIRLS CO,844741108,201,5879,,
BED BATH & BEYOND INC,075896100,195,18382,,
UNDER ARMOUR INC,904311107,176,18039,,
TILLYS INC,886885102,167,29468,,
CHUYS HLDGS INC,171604101,159,10699,,
REVOLVE GROUP INC,76156B107,153,10268,,
PAYPAL HLDGS INC,70450Y103,151,865,,
AT HOME GROUP INC,04650Y100,136,20986,,
JETBLUE AWYS CORP,477143101,124,11418,,
SHOPIFY INC,82509L107,124,131,,SHOP
ZYNGA INC,98986T108,123,12928,,
LIVE NATION ENTERTAINMENT IN,538034109,110,2478,,
NOODLES & CO,65540B105,94,15581,,NDLS
CATO CORP NEW,149205106,86,10544,,CATO
VERA BRADLEY INC,92335C106,80,17995,,
STITCH FIX INC,860897107,60,2403,,
LIBERTY BROADBAND CORP,530307305,35,285,,LBRDP
OFFICE DEPOT INC,676220106,29,12322,,
HOWMET AEROSPACE INC,443201108,1,53,,HWM
